city_id,city_label,selected_file,column_name,dtype,example_values,is_geometry
los_angeles,Los Angeles,data/processed/los_angeles/los_angeles_master_lst_hi_hotcompare.gpkg,geometry,geometry,[geometry],True
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,STATEFP,object,12,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,COUNTYFP,object,086,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,TRACTCE,object,007101 | 001401 | 001402,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,GEOID,object,12086007101 | 12086001401 | 12086001402,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,GEOIDFQ,object,1400000US12086007101 | 1400000US12086001401 | 1400000US12086001402,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,NAME,object,71.01 | 14.01 | 14.02,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,NAMELSAD,object,Census Tract 71.01 | Census Tract 14.01 | Census Tract 14.02,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,MTFCC,object,G5020,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,FUNCSTAT,object,S,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,ALAND,int64,610328 | 1227177 | 1182337,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,AWATER,int64,0 | 11685 | 1407017,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,INTPTLAT,object,+25.7319460 | +25.8418481 | +25.8470344,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,INTPTLON,object,-080.2491168 | -080.2016338 | -080.1915947,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,city,object,miami,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,city_name,object,Miami,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,NAME_acs,float64,,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,population,float64,,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,poverty_universe,float64,,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,poverty_below,float64,,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,poverty_rate,float64,,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,acs_year,float64,,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,state,float64,,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,county,float64,,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,tract,float64,,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,tract_area_km2,float64,0.6099251661387507 | 1.2263910028499387 | 1.193263173405461,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,lst_c,float64,32.73819238900638 | 35.723202416918454 | 34.81861428571431,False
