NAME,total_population,median_household_income,state,county,tract,GEOID,city
Census Tract 3199.05; Maricopa County; Arizona,4729,102958,04,013,319905,04013319905,Phoenix
Census Tract 3199.06; Maricopa County; Arizona,3232,144009,04,013,319906,04013319906,Phoenix
Census Tract 3199.07; Maricopa County; Arizona,2485,177750,04,013,319907,04013319907,Phoenix
Census Tract 3199.08; Maricopa County; Arizona,2243,93333,04,013,319908,04013319908,Phoenix
Census Tract 3199.09; Maricopa County; Arizona,2539,147537,04,013,319909,04013319909,Phoenix
Census Tract 3199.10; Maricopa County; Arizona,4764,135856,04,013,319910,04013319910,Phoenix
Census Tract 3200.01; Maricopa County; Arizona,8742,70120,04,013,320001,04013320001,Phoenix
Census Tract 3200.02; Maricopa County; Arizona,5293,58507,04,013,320002,04013320002,Phoenix
Census Tract 3200.07; Maricopa County; Arizona,7026,67635,04,013,320007,04013320007,Phoenix
Census Tract 3201; Maricopa County; Arizona,3977,82833,04,013,320100,04013320100,Phoenix
Census Tract 4201.04; Maricopa County; Arizona,5495,78885,04,013,420104,04013420104,Phoenix
Census Tract 4201.05; Maricopa County; Arizona,6203,114079,04,013,420105,04013420105,Phoenix
Census Tract 4201.07; Maricopa County; Arizona,6893,139923,04,013,420107,04013420107,Phoenix
Census Tract 4201.08; Maricopa County; Arizona,1701,193295,04,013,420108,04013420108,Phoenix
Census Tract 4201.09; Maricopa County; Arizona,5925,127868,04,013,420109,04013420109,Phoenix
Census Tract 4201.10; Maricopa County; Arizona,5937,136563,04,013,420110,04013420110,Phoenix
Census Tract 4201.11; Maricopa County; Arizona,4379,91223,04,013,420111,04013420111,Phoenix
Census Tract 4201.12; Maricopa County; Arizona,3205,94592,04,013,420112,04013420112,Phoenix
Census Tract 4201.13; Maricopa County; Arizona,3338,57212,04,013,420113,04013420113,Phoenix
Census Tract 4201.14; Maricopa County; Arizona,3742,88920,04,013,420114,04013420114,Phoenix
Census Tract 4201.15; Maricopa County; Arizona,2932,61035,04,013,420115,04013420115,Phoenix
Census Tract 4201.16; Maricopa County; Arizona,3313,42393,04,013,420116,04013420116,Phoenix
Census Tract 4202.02; Maricopa County; Arizona,5527,66444,04,013,420202,04013420202,Phoenix
Census Tract 4202.06; Maricopa County; Arizona,3754,55560,04,013,420206,04013420206,Phoenix
Census Tract 4202.07; Maricopa County; Arizona,2708,159375,04,013,420207,04013420207,Phoenix
Census Tract 4202.08; Maricopa County; Arizona,5855,101659,04,013,420208,04013420208,Phoenix
Census Tract 4202.09; Maricopa County; Arizona,4137,60625,04,013,420209,04013420209,Phoenix
Census Tract 4202.10; Maricopa County; Arizona,5324,85000,04,013,420210,04013420210,Phoenix
Census Tract 4202.11; Maricopa County; Arizona,4484,128292,04,013,420211,04013420211,Phoenix
Census Tract 4202.12; Maricopa County; Arizona,2791,90708,04,013,420212,04013420212,Phoenix
Census Tract 4202.13; Maricopa County; Arizona,1997,53814,04,013,420213,04013420213,Phoenix
Census Tract 4202.14; Maricopa County; Arizona,4667,66257,04,013,420214,04013420214,Phoenix
Census Tract 4202.15; Maricopa County; Arizona,3558,121833,04,013,420215,04013420215,Phoenix
Census Tract 4202.16; Maricopa County; Arizona,3773,81111,04,013,420216,04013420216,Phoenix
Census Tract 4203.01; Maricopa County; Arizona,1844,161111,04,013,420301,04013420301,Phoenix
Census Tract 4203.02; Maricopa County; Arizona,4873,132712,04,013,420302,04013420302,Phoenix
Census Tract 4203.03; Maricopa County; Arizona,4631,126156,04,013,420303,04013420303,Phoenix
Census Tract 4203.04; Maricopa County; Arizona,838,202625,04,013,420304,04013420304,Phoenix
Census Tract 4204.01; Maricopa County; Arizona,3982,51000,04,013,420401,04013420401,Phoenix
Census Tract 4204.02; Maricopa County; Arizona,4891,159479,04,013,420402,04013420402,Phoenix
Census Tract 4205.03; Maricopa County; Arizona,3464,59985,04,013,420503,04013420503,Phoenix
Census Tract 4205.04; Maricopa County; Arizona,3653,83578,04,013,420504,04013420504,Phoenix
Census Tract 4205.05; Maricopa County; Arizona,2962,99435,04,013,420505,04013420505,Phoenix
Census Tract 4205.06; Maricopa County; Arizona,3325,54720,04,013,420506,04013420506,Phoenix
Census Tract 4206.02; Maricopa County; Arizona,4763,118094,04,013,420602,04013420602,Phoenix
Census Tract 4206.03; Maricopa County; Arizona,4090,95673,04,013,420603,04013420603,Phoenix
Census Tract 4206.04; Maricopa County; Arizona,5175,108300,04,013,420604,04013420604,Phoenix
Census Tract 4207.04; Maricopa County; Arizona,5594,97619,04,013,420704,04013420704,Phoenix
Census Tract 4207.05; Maricopa County; Arizona,3470,165750,04,013,420705,04013420705,Phoenix
Census Tract 4207.06; Maricopa County; Arizona,5167,103000,04,013,420706,04013420706,Phoenix
Census Tract 4207.07; Maricopa County; Arizona,2078,57639,04,013,420707,04013420707,Phoenix
Census Tract 4207.08; Maricopa County; Arizona,3612,48870,04,013,420708,04013420708,Phoenix
Census Tract 4207.09; Maricopa County; Arizona,3203,44642,04,013,420709,04013420709,Phoenix
Census Tract 4207.10; Maricopa County; Arizona,3296,51894,04,013,420710,04013420710,Phoenix
Census Tract 4208; Maricopa County; Arizona,5244,102188,04,013,420800,04013420800,Phoenix
Census Tract 4209.01; Maricopa County; Arizona,3062,66513,04,013,420901,04013420901,Phoenix
Census Tract 4209.02; Maricopa County; Arizona,4042,79085,04,013,420902,04013420902,Phoenix
Census Tract 4210.01; Maricopa County; Arizona,4004,48718,04,013,421001,04013421001,Phoenix
Census Tract 4210.02; Maricopa County; Arizona,3227,55799,04,013,421002,04013421002,Phoenix
Census Tract 4211.01; Maricopa County; Arizona,5101,77177,04,013,421101,04013421101,Phoenix
Census Tract 4211.02; Maricopa County; Arizona,6568,74803,04,013,421102,04013421102,Phoenix
Census Tract 4212.01; Maricopa County; Arizona,5678,74380,04,013,421201,04013421201,Phoenix
Census Tract 4212.02; Maricopa County; Arizona,3589,83281,04,013,421202,04013421202,Phoenix
Census Tract 4213.02; Maricopa County; Arizona,6002,55305,04,013,421302,04013421302,Phoenix
Census Tract 4213.03; Maricopa County; Arizona,5341,69297,04,013,421303,04013421303,Phoenix
Census Tract 4213.04; Maricopa County; Arizona,3805,48924,04,013,421304,04013421304,Phoenix
Census Tract 4214; Maricopa County; Arizona,2750,44611,04,013,421400,04013421400,Phoenix
Census Tract 4215.01; Maricopa County; Arizona,4494,47469,04,013,421501,04013421501,Phoenix
Census Tract 4215.02; Maricopa County; Arizona,3570,49870,04,013,421502,04013421502,Phoenix
Census Tract 4216.01; Maricopa County; Arizona,2793,74442,04,013,421601,04013421601,Phoenix
Census Tract 4216.02; Maricopa County; Arizona,4528,47181,04,013,421602,04013421602,Phoenix
Census Tract 4217.01; Maricopa County; Arizona,5553,62143,04,013,421701,04013421701,Phoenix
Census Tract 4217.02; Maricopa County; Arizona,3633,42122,04,013,421702,04013421702,Phoenix
Census Tract 4218.01; Maricopa County; Arizona,2854,78153,04,013,421801,04013421801,Phoenix
Census Tract 4218.02; Maricopa County; Arizona,4484,70125,04,013,421802,04013421802,Phoenix
Census Tract 4219.01; Maricopa County; Arizona,4430,78644,04,013,421901,04013421901,Phoenix
Census Tract 4219.02; Maricopa County; Arizona,6427,50457,04,013,421902,04013421902,Phoenix
Census Tract 4220.01; Maricopa County; Arizona,4392,47380,04,013,422001,04013422001,Phoenix
Census Tract 4220.02; Maricopa County; Arizona,3821,51908,04,013,422002,04013422002,Phoenix
Census Tract 4221.02; Maricopa County; Arizona,4349,44118,04,013,422102,04013422102,Phoenix
Census Tract 4221.03; Maricopa County; Arizona,4973,53200,04,013,422103,04013422103,Phoenix
Census Tract 4221.04; Maricopa County; Arizona,5825,47393,04,013,422104,04013422104,Phoenix
Census Tract 4221.05; Maricopa County; Arizona,3150,75603,04,013,422105,04013422105,Phoenix
Census Tract 4221.06; Maricopa County; Arizona,6690,51283,04,013,422106,04013422106,Phoenix
Census Tract 4221.07; Maricopa County; Arizona,4247,60347,04,013,422107,04013422107,Phoenix
Census Tract 4222.03; Maricopa County; Arizona,5527,50741,04,013,422203,04013422203,Phoenix
Census Tract 4222.09; Maricopa County; Arizona,7665,84474,04,013,422209,04013422209,Phoenix
Census Tract 4222.10; Maricopa County; Arizona,5813,113660,04,013,422210,04013422210,Phoenix
Census Tract 4222.11; Maricopa County; Arizona,2776,89050,04,013,422211,04013422211,Phoenix
Census Tract 4222.12; Maricopa County; Arizona,4023,93235,04,013,422212,04013422212,Phoenix
Census Tract 4222.13; Maricopa County; Arizona,2482,120852,04,013,422213,04013422213,Phoenix
Census Tract 4222.15; Maricopa County; Arizona,2281,76172,04,013,422215,04013422215,Phoenix
Census Tract 4222.16; Maricopa County; Arizona,5532,92124,04,013,422216,04013422216,Phoenix
Census Tract 4222.17; Maricopa County; Arizona,3552,95163,04,013,422217,04013422217,Phoenix
Census Tract 4222.18; Maricopa County; Arizona,2904,74502,04,013,422218,04013422218,Phoenix
Census Tract 4222.19; Maricopa County; Arizona,3703,96781,04,013,422219,04013422219,Phoenix
Census Tract 4222.20; Maricopa County; Arizona,1967,104567,04,013,422220,04013422220,Phoenix
Census Tract 4222.21; Maricopa County; Arizona,4061,74279,04,013,422221,04013422221,Phoenix
Census Tract 4222.22; Maricopa County; Arizona,2201,115417,04,013,422222,04013422222,Phoenix
Census Tract 4222.23; Maricopa County; Arizona,3051,68438,04,013,422223,04013422223,Phoenix
Census Tract 4222.24; Maricopa County; Arizona,0,-666666666,04,013,422224,04013422224,Phoenix
Census Tract 4222.25; Maricopa County; Arizona,0,-666666666,04,013,422225,04013422225,Phoenix
Census Tract 4222.26; Maricopa County; Arizona,0,-666666666,04,013,422226,04013422226,Phoenix
Census Tract 4222.27; Maricopa County; Arizona,1765,84313,04,013,422227,04013422227,Phoenix
Census Tract 4223.01; Maricopa County; Arizona,5925,67087,04,013,422301,04013422301,Phoenix
Census Tract 4223.02; Maricopa County; Arizona,5332,73393,04,013,422302,04013422302,Phoenix
Census Tract 4223.04; Maricopa County; Arizona,2688,79809,04,013,422304,04013422304,Phoenix
Census Tract 4223.05; Maricopa County; Arizona,6471,101553,04,013,422305,04013422305,Phoenix
Census Tract 4223.07; Maricopa County; Arizona,4233,78472,04,013,422307,04013422307,Phoenix
Census Tract 4223.08; Maricopa County; Arizona,5164,105098,04,013,422308,04013422308,Phoenix
Census Tract 4223.09; Maricopa County; Arizona,5223,102421,04,013,422309,04013422309,Phoenix
Census Tract 4224.01; Maricopa County; Arizona,4026,93710,04,013,422401,04013422401,Phoenix
Census Tract 4224.02; Maricopa County; Arizona,5182,85568,04,013,422402,04013422402,Phoenix
Census Tract 4224.03; Maricopa County; Arizona,4536,103511,04,013,422403,04013422403,Phoenix
Census Tract 4224.04; Maricopa County; Arizona,4410,112083,04,013,422404,04013422404,Phoenix
Census Tract 4225.01; Maricopa County; Arizona,6086,91667,04,013,422501,04013422501,Phoenix
Census Tract 4225.02; Maricopa County; Arizona,6292,75536,04,013,422502,04013422502,Phoenix
Census Tract 4225.03; Maricopa County; Arizona,6067,88537,04,013,422503,04013422503,Phoenix
Census Tract 4225.04; Maricopa County; Arizona,5266,84931,04,013,422504,04013422504,Phoenix
Census Tract 4225.06; Maricopa County; Arizona,5371,109028,04,013,422506,04013422506,Phoenix
Census Tract 4225.07; Maricopa County; Arizona,4027,129901,04,013,422507,04013422507,Phoenix
Census Tract 4225.08; Maricopa County; Arizona,3784,105341,04,013,422508,04013422508,Phoenix
Census Tract 4225.09; Maricopa County; Arizona,4999,98250,04,013,422509,04013422509,Phoenix
Census Tract 4225.10; Maricopa County; Arizona,2864,112344,04,013,422510,04013422510,Phoenix
Census Tract 4225.11; Maricopa County; Arizona,2852,122703,04,013,422511,04013422511,Phoenix
Census Tract 4225.12; Maricopa County; Arizona,5387,111221,04,013,422512,04013422512,Phoenix
Census Tract 4225.13; Maricopa County; Arizona,5085,108015,04,013,422513,04013422513,Phoenix
Census Tract 4225.14; Maricopa County; Arizona,4813,77532,04,013,422514,04013422514,Phoenix
Census Tract 4226.07; Maricopa County; Arizona,4005,52484,04,013,422607,04013422607,Phoenix
Census Tract 4226.09; Maricopa County; Arizona,4389,79600,04,013,422609,04013422609,Phoenix
Census Tract 4226.10; Maricopa County; Arizona,2963,57090,04,013,422610,04013422610,Phoenix
Census Tract 4226.15; Maricopa County; Arizona,7315,105625,04,013,422615,04013422615,Phoenix
Census Tract 4226.17; Maricopa County; Arizona,5655,114544,04,013,422617,04013422617,Phoenix
Census Tract 4226.18; Maricopa County; Arizona,3005,57098,04,013,422618,04013422618,Phoenix
Census Tract 4226.20; Maricopa County; Arizona,3163,164313,04,013,422620,04013422620,Phoenix
Census Tract 4226.21; Maricopa County; Arizona,4511,137623,04,013,422621,04013422621,Phoenix
Census Tract 4226.22; Maricopa County; Arizona,4320,116250,04,013,422622,04013422622,Phoenix
Census Tract 4226.23; Maricopa County; Arizona,8477,109392,04,013,422623,04013422623,Phoenix
Census Tract 4226.24; Maricopa County; Arizona,2780,56077,04,013,422624,04013422624,Phoenix
Census Tract 4226.25; Maricopa County; Arizona,5015,43973,04,013,422625,04013422625,Phoenix
Census Tract 4226.26; Maricopa County; Arizona,2626,52838,04,013,422626,04013422626,Phoenix
Census Tract 4226.27; Maricopa County; Arizona,3484,50818,04,013,422627,04013422627,Phoenix
Census Tract 4226.28; Maricopa County; Arizona,3972,36033,04,013,422628,04013422628,Phoenix
Census Tract 4226.29; Maricopa County; Arizona,4049,84240,04,013,422629,04013422629,Phoenix
Census Tract 4226.30; Maricopa County; Arizona,5007,48513,04,013,422630,04013422630,Phoenix
Census Tract 4226.32; Maricopa County; Arizona,3979,65163,04,013,422632,04013422632,Phoenix
Census Tract 4226.33; Maricopa County; Arizona,2821,56855,04,013,422633,04013422633,Phoenix
Census Tract 4226.34; Maricopa County; Arizona,5432,58750,04,013,422634,04013422634,Phoenix
Census Tract 4226.36; Maricopa County; Arizona,3782,86927,04,013,422636,04013422636,Phoenix
Census Tract 4226.37; Maricopa County; Arizona,3456,103056,04,013,422637,04013422637,Phoenix
Census Tract 4226.38; Maricopa County; Arizona,3911,64861,04,013,422638,04013422638,Phoenix
Census Tract 4226.39; Maricopa County; Arizona,3721,92670,04,013,422639,04013422639,Phoenix
Census Tract 4226.40; Maricopa County; Arizona,4975,72879,04,013,422640,04013422640,Phoenix
Census Tract 4226.42; Maricopa County; Arizona,5528,91705,04,013,422642,04013422642,Phoenix
Census Tract 4226.43; Maricopa County; Arizona,5831,103068,04,013,422643,04013422643,Phoenix
Census Tract 4226.47; Maricopa County; Arizona,10041,149737,04,013,422647,04013422647,Phoenix
Census Tract 4226.48; Maricopa County; Arizona,6197,137604,04,013,422648,04013422648,Phoenix
Census Tract 4226.49; Maricopa County; Arizona,7317,120952,04,013,422649,04013422649,Phoenix
Census Tract 4226.50; Maricopa County; Arizona,2764,92984,04,013,422650,04013422650,Phoenix
Census Tract 4226.51; Maricopa County; Arizona,5054,162373,04,013,422651,04013422651,Phoenix
Census Tract 4226.52; Maricopa County; Arizona,2549,75710,04,013,422652,04013422652,Phoenix
Census Tract 4226.53; Maricopa County; Arizona,4627,76667,04,013,422653,04013422653,Phoenix
Census Tract 4226.54; Maricopa County; Arizona,5686,145250,04,013,422654,04013422654,Phoenix
Census Tract 4226.55; Maricopa County; Arizona,3612,90310,04,013,422655,04013422655,Phoenix
Census Tract 4226.56; Maricopa County; Arizona,5473,189794,04,013,422656,04013422656,Phoenix
Census Tract 4226.57; Maricopa County; Arizona,3564,133026,04,013,422657,04013422657,Phoenix
Census Tract 4226.58; Maricopa County; Arizona,4388,173068,04,013,422658,04013422658,Phoenix
Census Tract 4226.59; Maricopa County; Arizona,1701,76979,04,013,422659,04013422659,Phoenix
Census Tract 4226.60; Maricopa County; Arizona,5332,81019,04,013,422660,04013422660,Phoenix
Census Tract 5228.01; Maricopa County; Arizona,57,-666666666,04,013,522801,04013522801,Phoenix
Census Tract 5228.02; Maricopa County; Arizona,1084,58289,04,013,522802,04013522802,Phoenix
Census Tract 5229.01; Maricopa County; Arizona,5107,98015,04,013,522901,04013522901,Phoenix
Census Tract 5229.03; Maricopa County; Arizona,5365,51695,04,013,522903,04013522903,Phoenix
Census Tract 5229.04; Maricopa County; Arizona,4987,69737,04,013,522904,04013522904,Phoenix
Census Tract 5230.02; Maricopa County; Arizona,5778,73241,04,013,523002,04013523002,Phoenix
Census Tract 5230.05; Maricopa County; Arizona,5251,101010,04,013,523005,04013523005,Phoenix
Census Tract 5230.06; Maricopa County; Arizona,5812,84080,04,013,523006,04013523006,Phoenix
Census Tract 5230.07; Maricopa County; Arizona,2897,76044,04,013,523007,04013523007,Phoenix
Census Tract 5230.08; Maricopa County; Arizona,3502,66737,04,013,523008,04013523008,Phoenix
Census Tract 5231.02; Maricopa County; Arizona,6197,80019,04,013,523102,04013523102,Phoenix
Census Tract 5231.03; Maricopa County; Arizona,6230,77853,04,013,523103,04013523103,Phoenix
Census Tract 5231.04; Maricopa County; Arizona,6706,66730,04,013,523104,04013523104,Phoenix
Census Tract 6100.01; Maricopa County; Arizona,2437,92845,04,013,610001,04013610001,Phoenix
Census Tract 6100.02; Maricopa County; Arizona,6753,127105,04,013,610002,04013610002,Phoenix
Census Tract 6101; Maricopa County; Arizona,713,101827,04,013,610100,04013610100,Phoenix
Census Tract 6102.01; Maricopa County; Arizona,4432,116838,04,013,610201,04013610201,Phoenix
Census Tract 6102.02; Maricopa County; Arizona,3091,120083,04,013,610202,04013610202,Phoenix
Census Tract 6103.01; Maricopa County; Arizona,3369,106667,04,013,610301,04013610301,Phoenix
Census Tract 6103.02; Maricopa County; Arizona,5966,118024,04,013,610302,04013610302,Phoenix
Census Tract 6104; Maricopa County; Arizona,5764,118652,04,013,610400,04013610400,Phoenix
Census Tract 6105; Maricopa County; Arizona,7773,144375,04,013,610500,04013610500,Phoenix
Census Tract 6106; Maricopa County; Arizona,5980,133571,04,013,610600,04013610600,Phoenix
Census Tract 6107; Maricopa County; Arizona,8174,110680,04,013,610700,04013610700,Phoenix
Census Tract 6108; Maricopa County; Arizona,7208,139167,04,013,610800,04013610800,Phoenix
Census Tract 6109.01; Maricopa County; Arizona,6415,121250,04,013,610901,04013610901,Phoenix
Census Tract 6109.02; Maricopa County; Arizona,4093,134857,04,013,610902,04013610902,Phoenix
Census Tract 6109.03; Maricopa County; Arizona,3472,163235,04,013,610903,04013610903,Phoenix
Census Tract 6110; Maricopa County; Arizona,3586,155313,04,013,611000,04013611000,Phoenix
Census Tract 6111; Maricopa County; Arizona,4178,165200,04,013,611100,04013611100,Phoenix
Census Tract 6112; Maricopa County; Arizona,7283,165000,04,013,611200,04013611200,Phoenix
Census Tract 6113; Maricopa County; Arizona,7143,131135,04,013,611300,04013611300,Phoenix
Census Tract 6114; Maricopa County; Arizona,6818,144810,04,013,611400,04013611400,Phoenix
Census Tract 6115; Maricopa County; Arizona,7884,177880,04,013,611500,04013611500,Phoenix
Census Tract 6116; Maricopa County; Arizona,3100,171985,04,013,611600,04013611600,Phoenix
Census Tract 6117; Maricopa County; Arizona,6290,127235,04,013,611700,04013611700,Phoenix
Census Tract 6118; Maricopa County; Arizona,7057,115171,04,013,611800,04013611800,Phoenix
Census Tract 6119; Maricopa County; Arizona,3423,138092,04,013,611900,04013611900,Phoenix
Census Tract 6120; Maricopa County; Arizona,4344,138950,04,013,612000,04013612000,Phoenix
Census Tract 6122; Maricopa County; Arizona,7629,121277,04,013,612200,04013612200,Phoenix
Census Tract 6123.01; Maricopa County; Arizona,4784,89829,04,013,612301,04013612301,Phoenix
Census Tract 6123.02; Maricopa County; Arizona,4900,146728,04,013,612302,04013612302,Phoenix
Census Tract 6124.01; Maricopa County; Arizona,4196,118125,04,013,612401,04013612401,Phoenix
Census Tract 6124.02; Maricopa County; Arizona,4979,147908,04,013,612402,04013612402,Phoenix
Census Tract 6125; Maricopa County; Arizona,4322,124009,04,013,612500,04013612500,Phoenix
Census Tract 6126; Maricopa County; Arizona,2151,91047,04,013,612600,04013612600,Phoenix
Census Tract 6127; Maricopa County; Arizona,2223,124423,04,013,612700,04013612700,Phoenix
Census Tract 6128; Maricopa County; Arizona,2413,121194,04,013,612800,04013612800,Phoenix
Census Tract 6129; Maricopa County; Arizona,2720,130625,04,013,612900,04013612900,Phoenix
Census Tract 6130; Maricopa County; Arizona,6096,171755,04,013,613000,04013613000,Phoenix
Census Tract 6131; Maricopa County; Arizona,2992,118278,04,013,613100,04013613100,Phoenix
Census Tract 6132; Maricopa County; Arizona,4060,136354,04,013,613200,04013613200,Phoenix
Census Tract 6133; Maricopa County; Arizona,7284,132025,04,013,613300,04013613300,Phoenix
Census Tract 6134; Maricopa County; Arizona,4008,95585,04,013,613400,04013613400,Phoenix
Census Tract 6135; Maricopa County; Arizona,4773,91500,04,013,613500,04013613500,Phoenix
Census Tract 6136.01; Maricopa County; Arizona,3598,109141,04,013,613601,04013613601,Phoenix
Census Tract 6136.02; Maricopa County; Arizona,6413,164917,04,013,613602,04013613602,Phoenix
Census Tract 6137; Maricopa County; Arizona,5898,140577,04,013,613700,04013613700,Phoenix
Census Tract 6138; Maricopa County; Arizona,4403,122083,04,013,613800,04013613800,Phoenix
Census Tract 6139; Maricopa County; Arizona,6170,147683,04,013,613900,04013613900,Phoenix
Census Tract 6140; Maricopa County; Arizona,4211,123646,04,013,614000,04013614000,Phoenix
Census Tract 6141; Maricopa County; Arizona,6846,95801,04,013,614100,04013614100,Phoenix
Census Tract 6142; Maricopa County; Arizona,4600,124449,04,013,614200,04013614200,Phoenix
Census Tract 6143; Maricopa County; Arizona,2960,152670,04,013,614300,04013614300,Phoenix
Census Tract 6144; Maricopa County; Arizona,3889,59104,04,013,614400,04013614400,Phoenix
Census Tract 6145; Maricopa County; Arizona,4426,78531,04,013,614500,04013614500,Phoenix
Census Tract 6146.01; Maricopa County; Arizona,3220,66000,04,013,614601,04013614601,Phoenix
Census Tract 6146.02; Maricopa County; Arizona,3786,74011,04,013,614602,04013614602,Phoenix
Census Tract 6147; Maricopa County; Arizona,3309,54716,04,013,614700,04013614700,Phoenix
Census Tract 6148; Maricopa County; Arizona,4374,72022,04,013,614800,04013614800,Phoenix
Census Tract 6149; Maricopa County; Arizona,3863,98750,04,013,614900,04013614900,Phoenix
Census Tract 6150.01; Maricopa County; Arizona,7246,204453,04,013,615001,04013615001,Phoenix
Census Tract 6150.02; Maricopa County; Arizona,4841,143170,04,013,615002,04013615002,Phoenix
Census Tract 6151; Maricopa County; Arizona,4691,163750,04,013,615100,04013615100,Phoenix
Census Tract 6152.01; Maricopa County; Arizona,6758,88979,04,013,615201,04013615201,Phoenix
Census Tract 6152.02; Maricopa County; Arizona,4071,110660,04,013,615202,04013615202,Phoenix
Census Tract 6153; Maricopa County; Arizona,2412,51635,04,013,615300,04013615300,Phoenix
Census Tract 6154; Maricopa County; Arizona,2989,61231,04,013,615400,04013615400,Phoenix
Census Tract 6155; Maricopa County; Arizona,2873,64081,04,013,615500,04013615500,Phoenix
Census Tract 6156; Maricopa County; Arizona,3389,60074,04,013,615600,04013615600,Phoenix
Census Tract 6157; Maricopa County; Arizona,3016,106250,04,013,615700,04013615700,Phoenix
Census Tract 6158; Maricopa County; Arizona,4879,104390,04,013,615800,04013615800,Phoenix
Census Tract 6159; Maricopa County; Arizona,4444,100184,04,013,615900,04013615900,Phoenix
Census Tract 6160; Maricopa County; Arizona,2359,87917,04,013,616000,04013616000,Phoenix
Census Tract 6161; Maricopa County; Arizona,3936,72833,04,013,616100,04013616100,Phoenix
Census Tract 6162; Maricopa County; Arizona,3662,105687,04,013,616200,04013616200,Phoenix
Census Tract 6163; Maricopa County; Arizona,1892,99722,04,013,616300,04013616300,Phoenix
Census Tract 6164; Maricopa County; Arizona,6618,67371,04,013,616400,04013616400,Phoenix
Census Tract 6165; Maricopa County; Arizona,3685,78088,04,013,616500,04013616500,Phoenix
Census Tract 6166; Maricopa County; Arizona,6000,80830,04,013,616600,04013616600,Phoenix
Census Tract 6167; Maricopa County; Arizona,4956,87889,04,013,616700,04013616700,Phoenix
Census Tract 6168; Maricopa County; Arizona,6227,95022,04,013,616800,04013616800,Phoenix
Census Tract 6169; Maricopa County; Arizona,4735,94375,04,013,616900,04013616900,Phoenix
Census Tract 6170.01; Maricopa County; Arizona,0,-666666666,04,013,617001,04013617001,Phoenix
Census Tract 6170.02; Maricopa County; Arizona,6159,75738,04,013,617002,04013617002,Phoenix
Census Tract 6171; Maricopa County; Arizona,2245,111161,04,013,617100,04013617100,Phoenix
Census Tract 6172; Maricopa County; Arizona,2639,134219,04,013,617200,04013617200,Phoenix
Census Tract 6173; Maricopa County; Arizona,2950,91875,04,013,617300,04013617300,Phoenix
Census Tract 6174; Maricopa County; Arizona,7097,65718,04,013,617400,04013617400,Phoenix
Census Tract 6175; Maricopa County; Arizona,3785,57396,04,013,617500,04013617500,Phoenix
Census Tract 6176; Maricopa County; Arizona,5883,74045,04,013,617600,04013617600,Phoenix
Census Tract 6177; Maricopa County; Arizona,3276,70981,04,013,617700,04013617700,Phoenix
Census Tract 6178; Maricopa County; Arizona,2650,146750,04,013,617800,04013617800,Phoenix
Census Tract 6179; Maricopa County; Arizona,2938,70380,04,013,617900,04013617900,Phoenix
Census Tract 6180; Maricopa County; Arizona,4187,105000,04,013,618000,04013618000,Phoenix
Census Tract 6181; Maricopa County; Arizona,4501,99583,04,013,618100,04013618100,Phoenix
Census Tract 6182; Maricopa County; Arizona,3992,85101,04,013,618200,04013618200,Phoenix
Census Tract 6183; Maricopa County; Arizona,2871,89356,04,013,618300,04013618300,Phoenix
Census Tract 6184; Maricopa County; Arizona,4049,58309,04,013,618400,04013618400,Phoenix
Census Tract 6185; Maricopa County; Arizona,4210,54077,04,013,618500,04013618500,Phoenix
Census Tract 6186; Maricopa County; Arizona,4879,62305,04,013,618600,04013618600,Phoenix
Census Tract 6187; Maricopa County; Arizona,2939,84813,04,013,618700,04013618700,Phoenix
Census Tract 6188; Maricopa County; Arizona,5919,48750,04,013,618800,04013618800,Phoenix
Census Tract 6189; Maricopa County; Arizona,7323,67476,04,013,618900,04013618900,Phoenix
Census Tract 6190; Maricopa County; Arizona,2783,52772,04,013,619000,04013619000,Phoenix
Census Tract 6191; Maricopa County; Arizona,3538,44509,04,013,619100,04013619100,Phoenix
Census Tract 6192; Maricopa County; Arizona,6347,52708,04,013,619200,04013619200,Phoenix
Census Tract 6193; Maricopa County; Arizona,4492,58487,04,013,619300,04013619300,Phoenix
Census Tract 6194; Maricopa County; Arizona,4653,83400,04,013,619400,04013619400,Phoenix
Census Tract 6195; Maricopa County; Arizona,5882,79708,04,013,619500,04013619500,Phoenix
Census Tract 6196.01; Maricopa County; Arizona,0,-666666666,04,013,619601,04013619601,Phoenix
Census Tract 6196.02; Maricopa County; Arizona,1901,80268,04,013,619602,04013619602,Phoenix
Census Tract 6197; Maricopa County; Arizona,3193,94716,04,013,619700,04013619700,Phoenix
Census Tract 6198; Maricopa County; Arizona,4809,82069,04,013,619800,04013619800,Phoenix
Census Tract 6199; Maricopa County; Arizona,6600,150083,04,013,619900,04013619900,Phoenix
Census Tract 7233.04; Maricopa County; Arizona,7133,86347,04,013,723304,04013723304,Phoenix
Census Tract 7233.05; Maricopa County; Arizona,2398,49286,04,013,723305,04013723305,Phoenix
Census Tract 7233.06; Maricopa County; Arizona,6144,2499,04,013,723306,04013723306,Phoenix
Census Tract 7233.07; Maricopa County; Arizona,2720,129286,04,013,723307,04013723307,Phoenix
Census Tract 7233.09; Maricopa County; Arizona,3686,114150,04,013,723309,04013723309,Phoenix
Census Tract 7233.10; Maricopa County; Arizona,2702,145676,04,013,723310,04013723310,Phoenix
Census Tract 7233.11; Maricopa County; Arizona,5511,117222,04,013,723311,04013723311,Phoenix
