GEOID,total_population,lst_c,hi_c,quadrant,city,lst_median_city,hi_median_city
48201311100,4832,48.06375752453,34.179591570025146,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201311300,3999,47.28221539433675,34.179591570025146,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201311400,1516,48.31385280745947,34.179591570025146,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201530900,4467,47.09476995090912,34.06943130034954,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201531100,3387,48.92404339828302,34.06943130034954,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201231100,5521,46.308638278264226,34.07099544825302,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201231300,5171,42.937072621461134,34.07099544825302,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201231500,3047,45.40448523250287,34.07099544825302,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201231600,3171,45.069133490347134,34.06312454115072,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201340900,4989,45.43735842412394,34.30535637413309,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201230300,2085,45.15286657150267,34.06312454115072,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201423500,2010,48.52723913741046,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201420100,2843,49.65519483222806,34.189995108284705,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201310400,2922,50.94191481643754,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201320100,2441,47.0291685191649,34.175943089573586,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201210800,2087,48.0606754371173,34.171944709656074,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201210900,1857,46.276464890000014,34.06312454115072,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48157670102,3348,47.39954337450677,34.17750044389428,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48157670602,1894,44.96781585556726,34.17750044389428,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201210500,4624,47.342339704588184,34.171944709656074,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201221400,5588,46.7174887976037,34.06312454115072,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201212500,3495,49.565881295070504,34.179591570025146,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201531300,4848,49.964778129088344,34.06943130034954,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201531400,2119,48.09668228177928,34.06943130034954,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201533701,6692,48.46950716443264,34.05868849419365,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201980100,0,47.06068446667548,34.00543923696523,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201231800,3146,44.904441670563685,34.06312454115072,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201230400,4092,44.776622830407305,34.06312454115072,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201511400,2757,47.84772876077495,34.171944709656074,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201233600,2113,44.5599025162161,34.179591570025146,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201332700,2425,48.84609184095768,34.18305435169938,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201332800,4549,48.658417264963646,34.18305435169938,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201333000,3657,46.654082594193554,34.175943089573586,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201331700,4034,46.31265136447394,34.18305435169938,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201331800,3806,46.9048825681613,34.18305435169938,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201332100,3447,47.79720991019233,34.18305435169938,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201332200,4882,48.34645340181829,34.18305435169938,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201332400,3619,45.032038640630816,34.18305435169938,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201332500,3701,47.781288557783746,34.18305435169938,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201450600,5274,45.59283499590911,34.20131872067585,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201450700,6479,44.97068598326161,34.182124562548104,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201450900,2955,47.899525015413545,34.182124562548104,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201451100,4364,47.68730470788984,34.182124562548104,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201451200,2536,45.97128453285717,34.182124562548104,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201312700,2100,49.36065827000002,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201312800,3629,51.40395062600002,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201313300,2508,49.2130601294424,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201422800,4845,48.46834908069369,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201422900,3370,49.791637933459455,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201330600,7838,48.71816299490871,34.189995108284705,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201431701,2039,45.52328994125003,34.19809785111112,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201431702,2731,45.96949132592611,34.19809785111112,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201431804,2306,47.589976730027495,34.19809785111112,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201430101,2976,47.211152106675776,34.19809785111112,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201510902,5172,48.55688620775493,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201510802,2718,39.68807761445239,34.19809785111112,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201431901,2859,49.69788108462175,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201431506,2919,50.028637035714304,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201312902,2294,49.89808494800002,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201510302,3315,47.406667877397474,34.171944709656074,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201410202,4303,49.71662683720482,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201411301,2252,46.4065495366577,34.19809785111112,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201452900,4572,48.96774618968752,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201453100,4157,48.563618057350176,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201421700,4881,47.65507626121459,34.189995108284705,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201330200,5682,46.565915458667504,34.189995108284705,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201330400,4601,45.4391976401142,34.189995108284705,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201231000,5644,43.43527180954097,34.07099544825302,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201220900,1836,47.528779316181584,34.06312454115072,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201221000,3469,44.470616422420115,34.06312454115072,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201221100,3464,44.34417992148274,34.06312454115072,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201221200,5655,46.90338157753694,34.06312454115072,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201230900,4409,44.93416755797577,34.07099544825302,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201332300,2789,46.84816178671987,34.18305435169938,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201432101,3041,51.57999967200685,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201312200,1589,48.96544713175022,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201312400,1786,48.84876435437375,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201421302,5485,51.53476524004569,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201421301,3742,51.67260699800001,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201421206,2204,51.580662260000054,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201423203,2152,49.968864490231944,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201451501,3452,48.40630251838811,34.20131872067585,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201521202,3306,48.531892451924726,34.075192871938214,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201320901,3641,48.83621511434783,34.175943089573586,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201333301,5047,48.91215020984487,34.175943089573586,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201421103,1411,51.156827780000015,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201530102,2862,49.96415995983441,34.06943130034954,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201410601,3630,50.2975417520246,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201511201,2989,46.896286228140525,34.19809785111112,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201340101,1563,44.84505003611679,34.30535637413309,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201241501,4045,42.192305080987886,34.06298350196785,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201340502,2187,48.475106255000014,34.30535637413309,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201340102,5639,47.598457452795266,34.175230313225356,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201451302,3311,47.281016951446304,34.182124562548104,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201451903,3867,49.34945487927765,34.20131872067585,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201452001,5826,51.09066467857144,34.20131872067585,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201313000,2575,48.342231842086214,34.171944709656074,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201452101,6716,48.15622535302262,34.182124562548104,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201310102,2281,48.68188125575065,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48157670400,4462,47.779271687062,34.19453595989801,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48157670300,3429,46.21378767831676,34.17750044389428,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201511302,4566,48.3451977356378,34.171944709656074,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201520601,2634,50.686029479256725,34.06943130034954,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201212300,5128,50.03048068776034,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201212400,3077,49.93811999213628,34.179591570025146,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201521000,2221,48.91336911974288,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201521300,7064,47.93889435051678,34.075192871938214,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201521600,3196,49.318685147937096,34.075192871938214,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201210600,5355,48.1539576989796,34.06312454115072,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201210700,2215,47.845186977673,34.06312454115072,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201420400,3196,46.32173858987692,34.189995108284705,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201511100,4364,49.30865534296661,34.06943130034954,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201540200,2290,50.18822501548308,34.075192871938214,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201321302,2166,49.29386139192934,34.175943089573586,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201222505,3239,48.97319080527674,34.05868849419365,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201333802,6175,48.22505333405148,34.175943089573586,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201542305,4795,50.47208444000001,34.06800545457297,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201421501,4121,50.23220580312128,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201423002,2923,44.28255364930234,34.19907681151132,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201453603,3472,49.34362304646791,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201522101,3442,47.96736610159815,34.075192871938214,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201350201,4031,48.03230205026634,34.184396149132105,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201321101,3620,48.43341514160625,34.175943089573586,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201453405,3389,52.152069086758125,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201453404,4353,49.716913668924455,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201453702,4226,52.02785321000001,34.26310491025334,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201453604,3754,50.90933241407465,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201433601,2682,51.65390621176419,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201432805,2290,51.280496397270056,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201433505,2135,53.48108138000002,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201432904,3823,46.164402057091905,34.182124562548104,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201433504,3073,51.90057882832035,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201450301,2595,50.65743680947659,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201450302,5203,51.22409675988482,34.20131872067585,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201451606,6578,47.46837367353922,34.20131872067585,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201433507,2997,51.819896140846424,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201453002,5404,49.09114577336962,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201451605,3507,49.22600627157896,34.20131872067585,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201453001,3372,49.344353459776045,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201412000,3840,47.29388040058038,34.19809785111112,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201211302,2807,49.40612386641608,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201341002,3912,48.588407251872134,34.30535637413309,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201310101,2917,50.07223026355952,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201510301,3324,46.09216177228642,34.171944709656074,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201311001,2829,50.8530320829962,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201340501,3468,47.15486765531753,34.30535637413309,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201100001,5442,49.153354278547624,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201340702,3747,48.358037313114906,34.30535637413309,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201433004,2314,51.82436708600004,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201341303,3045,48.15209797839385,34.30535637413309,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201532301,4735,50.56439164292257,34.075192871938214,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48157670101,6123,47.46894755394829,34.17750044389428,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201233200,6156,48.31155061329583,34.186034585280176,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201422405,1649,52.54796192000002,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201321001,2836,48.352145765360696,34.175943089573586,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201432302,2064,51.66614716959732,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201452002,3526,51.59526652727275,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201440101,2227,49.94100052705203,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201530501,1692,46.94579835090144,34.06312454115072,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201530502,2205,45.90019785500001,34.06312454115072,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201313102,1764,46.15035455928887,34.171944709656074,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201410703,2279,48.51337229760136,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201411003,1532,50.463461563207986,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201411503,3316,49.97190086758097,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201431203,2063,48.38310455000003,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201431404,2015,52.15958939750003,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201451406,2395,48.95863474273544,34.20131872067585,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201431206,1948,49.843455962049866,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201432704,1646,51.636418711250016,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201314005,2517,51.40081125962394,34.18305435169938,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201432703,1917,49.17570541000001,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201431304,2842,52.28118363519777,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201431504,2506,49.86107976516087,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201551502,4651,47.68704920995525,34.00160875013897,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201530701,1532,48.2843935435092,34.06943130034954,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201314401,1439,48.67652156794683,34.189995108284705,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201980300,2885,47.71281857484851,34.19809785111112,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201312501,2951,49.7620314757143,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201510702,2139,49.65738078882253,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201431204,3114,49.17429520958878,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201533301,2804,45.77869388432517,34.06943130034954,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201221501,5513,46.90778999936085,34.06312454115072,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201340201,0,48.56443125090156,34.17451753687712,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201340202,8530,45.06271058982789,34.17451753687712,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201324200,890,48.43500332503699,34.179591570025146,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201313400,3598,49.15925007779135,34.18305435169938,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201313500,1870,47.84434769135507,34.18305435169938,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201313600,4373,49.02999712034884,34.18305435169938,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201313700,2100,49.46936937497268,34.18305435169938,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201450804,2550,50.10046971000002,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201451006,2479,48.92153743278498,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201451904,3663,48.65804656848762,34.20131872067585,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201451301,4258,50.28020435135064,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201331604,2481,49.65543115618584,34.18305435169938,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201314302,1429,50.53770494466219,34.189995108284705,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201331502,5526,48.188057719447,34.18305435169938,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201413302,3749,48.90377136938397,34.189995108284705,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201314301,2037,53.007685610000024,34.189995108284705,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201413301,4830,48.03383354333334,34.189995108284705,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201543201,5975,49.71903802774536,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201450402,2169,46.71356368998115,34.20131872067585,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201421403,4633,51.09228630967896,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201240102,1553,49.06301771104987,34.05868849419365,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201530702,4417,47.591420400344845,34.06943130034954,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201333904,6791,47.44346065363438,34.175943089573586,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201252003,10107,34.30875532364432,34.06700199180536,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201211200,2393,45.72345682478404,34.117534625403394,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201452300,2357,49.2872464214971,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201321800,3923,48.78351432227457,34.175943089573586,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201311200,4421,45.4672101637838,34.179591570025146,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201211000,1853,47.59020936050001,34.171944709656074,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201211400,4226,49.18950228269892,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201232600,2354,46.94541927595629,34.179591570025146,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201423201,2723,47.15491271489542,34.19907681151132,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201534002,4898,49.27818684665169,34.00160875013897,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201413000,3061,48.15763299087675,34.189995108284705,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201420800,2667,46.7805214345194,34.189995108284705,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201411600,2800,48.472097991894415,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201332900,4814,48.28330910063021,34.175943089573586,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201411100,3462,45.21465317920002,34.19809785111112,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201411200,1738,42.66274888178065,34.19809785111112,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201411400,2860,47.215055440176336,34.19809785111112,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201211301,2733,48.20552287454547,34.171944709656074,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201313902,2897,50.98456830323069,34.18305435169938,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201341304,1725,46.18456322017888,34.55651363478912,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201211102,2297,45.64869493591901,34.171944709656074,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201211501,3400,50.072899421499315,34.179591570025146,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201211502,2613,49.84095666993759,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201311002,3316,48.69420332812984,34.179591570025146,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201211101,2426,45.02950108076925,34.171944709656074,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201340701,4113,47.90849008332575,34.30535637413309,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201222000,2158,46.80746840578512,34.06312454115072,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201520400,3644,50.22805890380875,34.06943130034954,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201310600,4736,49.59590006015283,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201452802,6467,49.71309061964804,34.26310491025334,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201452801,5272,49.46338254995727,34.32713300899536,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201251401,3050,43.96887931340766,33.932678593872126,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201334002,2396,49.717867206951425,34.175943089573586,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201432200,3238,49.0292417923077,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201251100,6926,40.93907038499541,33.80516410259068,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201251200,5928,42.53081385067328,33.80516410259068,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201251300,7155,41.57752646455269,33.932678593872126,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201321200,4998,46.18942918312888,34.175943089573586,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201451003,4133,52.71373589000004,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201432303,2703,48.96438635704949,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201431001,2365,45.84247232503512,34.182124562548104,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201452502,4733,52.09535805877413,34.20131872067585,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201451405,3176,49.507633130000045,34.20131872067585,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201431002,3018,45.285706581208736,34.182124562548104,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201251701,3494,36.94074181208656,33.932678593872126,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201250902,5710,36.43538139153449,33.932678593872126,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201410101,2065,49.35679288734932,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201980700,1596,47.970423608947385,34.171944709656074,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201510202,5921,48.810264838948854,34.171944709656074,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201410102,3912,47.7715389678108,34.171944709656074,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201310800,3126,48.06199761039682,34.171944709656074,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201452203,2789,50.98562797654586,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201232500,4450,47.06599178919565,34.07099544825302,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201454400,1045,39.1862673269984,34.20131872067585,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201432402,2890,50.51546074142858,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201452204,2521,51.910759358873015,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201432301,3691,51.86230710800002,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201452103,2385,50.82776318821964,34.182124562548104,High LST + High HI,Houston,48.352145765360696,34.182124562548104
