STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,city,city_name,NAME_acs,population,poverty_universe,poverty_below,poverty_rate,acs_year,state,county,tract,tract_area_km2,lst_c,hi_c,hi_minus_lst,air_temp_c,rh_pct,analysis_ready,lst_hot_q75,hi_hot_q75,mismatch_class,priority_flag,lst_summer_mean_c,hi_summer_mean_c,_ae_rowid,city_slug,city_label,alphaearth_year,alphaearth_collection,source_vector_path,source_vector_layer,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
12,086,007101,12086007101,1400000US12086007101,71.01,Census Tract 71.01,G5020,S,610328,0,+25.7319460,-080.2491168,miami,Miami,,,,,,,,,,0.6099251661387507,32.73819238900638,32.34852560823783,-0.28147439176220956,28.011778228870355,81.40729811266588,True,False,False,Neither hotspot,True,32.73819238900638,32.34852560823783,0,miami,Miami,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,master_lst_hi_hotcompare,0.12750564321864413,-0.21010625596300495,0.11952166960760191,0.07490115659005034,-0.07578681648637377,-0.032108965977724634,0.0024894201026399313,-0.11079225306394894,-0.1318352640336099,0.0034889982084783727,0.1064733475110041,-0.014558935298531962,-0.24251662730851728,-0.08445833558191196,-0.1590450922929163,0.1024122768911686,-0.010767933959640687,0.1216269654201523,0.06383125903643855,0.09818541263422337,-0.010379472114180074,0.17525976300612112,0.04529382488680375,-0.09114473904389661,-0.1047636893902575,0.2802266440673371,0.05581483398540828,0.09008088252109273,-0.0044504047491084366,0.10633683112272828,0.1594384992429728,-0.025144880040952586,-0.15758498879161292,0.0636052511512187,0.03626280834260521,-0.06327654163348993,-0.05289457556769397,0.06681083771772689,-0.04968370253576784,0.000371114815259018,0.002423804999375471,-0.16493339407673666,0.08138749729147998,0.14689950054505357,0.11993413071110816,0.08156069853294239,0.007554600165433026,0.0436938182666659,0.1643400887171616,-0.004359318462051193,0.010744972790252178,-0.10434468995222732,-0.27363287696911626,0.09601531631093214,0.17009914353453487,-0.30621509056627183,0.10257792440301455,0.04864499072858268,0.07741154660833337,-0.04716675531893553,0.1387554064748119,-0.09494756954414907,-0.15691599206783127,-0.09436369577104589
12,086,001401,12086001401,1400000US12086001401,14.01,Census Tract 14.01,G5020,S,1227177,0,+25.8418481,-080.2016338,miami,Miami,,,,,,,,,,1.2263910028499387,35.723202416918454,32.61858411931805,-3.1046182976004073,28.164466075620794,80.63287745717956,True,False,True,HI-only hotspot,True,35.723202416918454,32.61858411931805,1,miami,Miami,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,master_lst_hi_hotcompare,0.10092719446562631,-0.1852110994258463,0.11671198773696291,0.056310187019347924,-0.1055392301428125,-0.023812621882200794,0.003767216793146647,-0.13484771927017206,-0.14198348757291882,0.01439724385093069,0.13015018478719326,-0.0011184386154531845,-0.25790552027279445,-0.08174499213245366,-0.15044522726003867,0.08162686444323618,-0.001523630817384862,0.1298256152350243,0.041557943811225226,0.06963483955263668,-0.012714579674174147,0.20203570066699408,-0.0019051334087852461,-0.10992592646065949,-0.1196496446221208,0.271261487676118,0.0590200891249854,0.07139484328376293,-0.025542373846721485,0.12287789916202504,0.184147091498066,-0.025053137979321793,-0.12629136889255443,0.058376841480184995,0.013033562273286246,-0.03986274624073103,-0.06406324885919848,0.07194488209900575,-0.036179093210979625,0.040227233909230074,0.012229701563559632,-0.14821112341137063,0.061880711684629365,0.12296162389117943,0.09797888753544354,0.08034907060737004,0.04017029080963927,0.054882184010708386,0.1807526143175833,0.001399791750835664,0.038866857115777226,-0.08984412328888358,-0.2681336996961876,0.10542140355964094,0.15752707263258198,-0.27930336454892934,0.06562385222171283,0.055999916198610944,0.0793087885144641,-0.059713209392034526,0.12226606350232733,-0.09537471875558244,-0.176543629835644,-0.0660983661001902
12,086,001402,12086001402,1400000US12086001402,14.02,Census Tract 14.02,G5020,S,1182337,11685,+25.8470344,-080.1915947,miami,Miami,,,,,,,,,,1.193263173405461,34.81861428571431,32.61858411931805,-2.2000301663962603,28.164466075620794,80.63287745717956,True,False,True,HI-only hotspot,True,34.81861428571431,32.61858411931805,2,miami,Miami,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,master_lst_hi_hotcompare,0.09921162772818308,-0.2119884800600883,0.12120648192520839,0.06095349033142107,-0.10757576358976696,-0.06224668409796227,-0.010813134389310277,-0.14901937830029985,-0.17439187170053821,0.03793557444012149,0.12828829247640036,0.0026821097775001886,-0.23953581220572648,-0.09970607874633772,-0.16673842702482075,0.07016242589705171,0.018189651876387807,0.12701522891280048,0.032367744535086736,0.07353050848046486,-0.006515893631440117,0.18709836432563837,0.002860330338840504,-0.0995088394459935,-0.12218626239937386,0.23801388494461123,0.03434950332832645,0.0935778326929663,-0.018464595186190775,0.12718222751440827,0.18908738651931337,-0.04223784181867335,-0.09502132105263209,0.03841462693057765,-0.0006731376182829048,-0.040397877381101205,-0.06008087905938477,0.07908674747688461,-0.039163302613277454,0.04921560932867804,-0.00322497305970168,-0.1472415417869346,0.0362173757900453,0.11786958345310848,0.09582318653973039,0.07486872605164614,0.02533389456802835,0.056757505290686454,0.191325535668637,0.015235643377846853,0.027602036585147597,-0.0567222651861352,-0.2605219042298726,0.10594532970493144,0.15174563063131147,-0.27591065981796153,0.07289368817216564,0.04478044765328506,0.09234111061223706,-0.06748544631245376,0.11546082485220831,-0.10885052957649985,-0.1669742926438529,-0.06697226902007317
12,086,001501,12086001501,1400000US12086001501,15.01,Census Tract 15.01,G5020,S,683702,0,+25.8355472,-080.2209272,miami,Miami,,,,,,,,,,0.6832545590398662,36.470948917748956,32.61858411931805,-3.8523647984308975,28.164466075620794,80.63287745717956,True,True,True,Both LST and HI hotspot,False,36.470948917748956,32.61858411931805,3,miami,Miami,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,master_lst_hi_hotcompare,0.09864967838603875,-0.17039468872824262,0.13059604481869308,0.04769277323371706,-0.116144892739522,-0.005655928182082344,0.008518349873223169,-0.14767694727521377,-0.12780797669034305,-0.007929408964090645,0.13157879133092373,0.0008272279691412745,-0.24424976231421056,-0.07378830969593875,-0.15173161462084953,0.06897467380904432,0.017326107383187926,0.12997028992812906,0.05151049254595031,0.08538675845515015,-0.022209623311990282,0.23150031517604588,-0.007761141537955619,-0.10146615515563928,-0.15034469424423405,0.29142556792769414,0.06815324576908947,0.05269202677820846,-0.027508187490123064,0.13796540214895342,0.17689828691169412,-0.04362062858808379,-0.14842262055136934,0.07184791675542918,0.02748406300032037,-0.02347764381204549,-0.061947168285953695,0.06501990228841839,-0.034054899098263834,0.06587461472662284,0.020336894050956598,-0.14126871257371765,0.06790387480968606,0.11954699458724993,0.08115302677924956,0.07772033316553462,0.06047555998707171,0.05479916526352365,0.1763358831184438,0.006780029586298246,0.06592874965493198,-0.10308268284349663,-0.26912828279001627,0.10781906713212079,0.16509134521719407,-0.27817102857475867,0.06454856606124201,0.05469474424267217,0.04168025000524304,-0.0743230926538917,0.12227483128052007,-0.07602068583035526,-0.19421838912059772,-0.054229107029874
12,086,002710,12086002710,1400000US12086002710,27.10,Census Tract 27.10,G5020,S,346234,1407017,+25.7906114,-080.1755611,miami,Miami,,,,,,,,,,1.7521449025595093,34.259132706374125,32.61858411931805,-1.6405485870560694,28.164466075620794,80.63287745717956,True,False,True,HI-only hotspot,True,34.259132706374125,32.61858411931805,4,miami,Miami,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,master_lst_hi_hotcompare,0.0482454614217197,-0.16549091718133416,-0.11376627329603708,-0.054613624713878255,-0.10326169680664912,-0.05973604485638858,0.08437696040326867,-0.016467630134278727,-0.11832811923816686,0.06545800065391678,0.20906053713759723,-0.07586280650651851,-0.1525519302110727,-0.1435181965852546,-0.030175035415205522,0.0357670473114728,0.07493614371398441,-0.04257320647841361,-0.09961940374289789,0.04235368083434825,0.06710310466311281,0.17978256010133067,-0.024397525505254102,0.05962009307777538,-0.17478730974209367,-0.08656241160880396,0.03705620250853136,-0.08559598293403478,0.045616225149707264,0.08888371040780818,-0.03324361545073809,0.19507451904144443,0.015966441600953687,0.004256392196714005,-0.10998160670079138,0.029563308235788816,0.15209735306561178,0.018557775446450105,-0.06960866990115333,0.10077215675728111,-0.010880905445860482,-0.27283140715306264,0.15789666089825824,0.12169188415614009,-0.09532624320663412,0.126394314480339,-0.13351050672301204,0.10987528847440005,-0.01653743734814868,-0.010712979186081925,0.020451324582772414,0.061813203321331424,-0.19346694642078846,0.0441826752604144,0.056364758458955624,-0.10305960261909237,-0.03961530697784137,0.10765028800125302,0.10338983417552651,-0.06778397154581933,0.07862694311792606,-0.21901760560132236,-0.03773883016536113,0.21879159714971172
12,086,002709,12086002709,1400000US12086002709,27.09,Census Tract 27.09,G5020,S,172701,191144,+25.7937050,-080.1860897,miami,Miami,,,,,,,,,,0.36361377902076486,36.26000000000003,32.61858411931805,-3.6414158806819827,28.164466075620794,80.63287745717956,True,False,True,HI-only hotspot,True,36.26000000000003,32.61858411931805,5,miami,Miami,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,master_lst_hi_hotcompare,0.060758673168268475,-0.2062136721619489,-0.04464665863331037,-0.03937071260395161,-0.11757518436799919,-0.08232513896639948,0.08148248099390137,-0.05450342370178404,-0.15475468614891458,0.0324640193757374,0.19011575160534766,-0.03750105281148211,-0.16688759830845148,-0.14238389159944395,-0.062190970946596265,0.011736090794842523,0.06592821412944054,-0.0018635936849153978,-0.10888025002215744,0.07074318807156038,0.07005019777583563,0.15111187029618467,-0.05265248922581598,-0.01328494863362393,-0.16144506859366445,-0.003007974626617755,0.04930564358884907,-0.029995918094404703,0.023475018009295617,0.13601509532610742,0.040232029951830936,0.10923591015355362,-0.040017669336918846,0.03824197820024727,-0.0595950314134497,0.0448902272409631,0.09690612979284002,-0.0012834212166389488,-0.07043482675191748,0.08263498072072145,-0.006558927717796904,-0.242283960489706,0.09452780672494143,0.09167957425854882,-0.05519293576683099,0.10990525475965027,-0.08826596903278412,0.11669718790004331,0.021918393031740827,0.003405322390549844,-0.0034172432848772172,0.038382712430664614,-0.22499102393941575,0.07230770850253379,0.09868183020526863,-0.14517685077834416,-0.013918213099883378,0.07933476312743126,0.0877430675885379,-0.026555902884362177,0.10547476530585005,-0.21459578610557975,-0.05584765654665288,0.15922486496357266
12,086,001901,12086001901,1400000US12086001901,19.01,Census Tract 19.01,G5020,S,1300095,0,+25.8340918,-080.2114174,miami,Miami,,,,,,,,,,1.2992556412452698,36.67247488471676,32.61858411931805,-4.0538907653987115,28.164466075620794,80.63287745717956,True,True,True,Both LST and HI hotspot,False,36.67247488471676,32.61858411931805,6,miami,Miami,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,master_lst_hi_hotcompare,0.09822259724185502,-0.19644731224223203,0.10944926290222665,0.05970802684434415,-0.10518568127194265,-0.030539957385105575,-1.638905766742423e-05,-0.13724973114406422,-0.13962788286899944,0.010018210216067299,0.13222450552547813,0.008455759831022987,-0.24746809034590092,-0.08412547605041366,-0.1557586905500717,0.07123848320526803,0.01720818673752466,0.1345341402158808,0.041715353414835774,0.0699880058338545,-0.012075584317438805,0.2146754638872755,-0.012220119660640814,-0.10378273796039615,-0.12654925083161825,0.2667842637423248,0.07072435744723654,0.06200250517934892,-0.03735373422576846,0.13277729150701265,0.17604156393845027,-0.041475218043174104,-0.13556394212709585,0.05257678249314323,0.017842417269395058,-0.03386998362816852,-0.07266646133797423,0.060435830852719294,-0.030694801947166554,0.06076224675159036,0.013458319570907163,-0.14843120248886668,0.05680505213210315,0.1139867206445741,0.08653039986200059,0.06831227871028815,0.04094071041236796,0.05285524753935775,0.17191270569455094,0.008263834745126809,0.052554986120333984,-0.08810682969849833,-0.2687743396907514,0.11480857752937726,0.15608253724787594,-0.269785456929652,0.06698565842780546,0.05682981995286752,0.06257965477225633,-0.07074292403665126,0.12202658420263325,-0.06970381706023523,-0.18258287619006502,-0.042500060190052986
12,086,001904,12086001904,1400000US12086001904,19.04,Census Tract 19.04,G5020,S,1109145,0,+25.8242285,-080.2142349,miami,Miami,,,,,,,,,,1.108427561773213,36.76053335209685,32.61858411931805,-4.141949232778796,28.164466075620794,80.63287745717956,True,True,True,Both LST and HI hotspot,False,36.76053335209685,32.61858411931805,7,miami,Miami,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,master_lst_hi_hotcompare,0.11117385665564504,-0.19277025004492812,0.11571487262043172,0.07695910038274896,-0.092372534558653,-0.017469133166938697,-0.00595582279729631,-0.1258754030776075,-0.1152640618493392,-0.001570098488904299,0.11958753252221922,0.005217113752861582,-0.24840621470872054,-0.08451710565182421,-0.1512247495121449,0.09299672017722695,0.010409819366292117,0.13092483609377087,0.05824495178879836,0.0700632513234881,-0.027722240571080036,0.2270704367750581,0.01636864684550652,-0.08940303729103256,-0.11889622309689943,0.2962055420549083,0.0638542971914597,0.061258533322443805,-0.017719500943784477,0.12063949828147293,0.16989211123097675,-0.04203175768699787,-0.1451639235645769,0.06347330624609382,0.03738617383133164,-0.06044594681464833,-0.07202246057592111,0.058057502605430335,-0.032599197081294724,0.025144528287908106,-0.01324495613062061,-0.1446542343680023,0.07964710176893668,0.1320278274379033,0.10292209841377536,0.08535455893579688,0.031152394842485217,0.03226007614360925,0.1760560087823939,-0.0034051539772079514,0.042265724018807085,-0.12022000748862878,-0.2741469114922296,0.11442981947102285,0.16379937903860348,-0.2742859102454688,0.07625484255593967,0.059415364450111564,0.07941722368564073,-0.0702714054124284,0.1272305604804481,-0.05500242529671337,-0.16969080093501204,-0.061937667534162216
12,086,002001,12086002001,1400000US12086002001,20.01,Census Tract 20.01,G5020,S,1066693,778,+25.8358948,-080.1958796,miami,Miami,,,,,,,,,,1.066790416026567,35.60048793859652,32.61858411931805,-2.9819038192784673,28.164466075620794,80.63287745717956,True,False,True,HI-only hotspot,True,35.60048793859652,32.61858411931805,8,miami,Miami,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,master_lst_hi_hotcompare,0.09285476446030201,-0.19742379043856934,0.10513977192651301,0.05868316262456612,-0.10524543738135857,-0.03995631372364494,0.005627963104724339,-0.14414283893154572,-0.14527866351152427,0.025153279078492193,0.12633338490502352,-0.00766054058573549,-0.2468347461202973,-0.09409782602527204,-0.1558776488396229,0.06560388563101227,-0.00048461927825655136,0.12841301863673416,0.03736943082547702,0.0718875222325067,-0.0019372414900327823,0.20097708938598224,-0.021276750291616773,-0.10666457597230665,-0.12391586431313782,0.24879843703201884,0.057035432665824344,0.07913289039340668,-0.02544853277264997,0.12267328160272105,0.18218040522064471,-0.023481897026980492,-0.11918989916700147,0.05847769168730213,-0.007674067598835687,-0.045861978356117696,-0.06792550071100223,0.06859774844947757,-0.03826418183495543,0.0497507422008459,0.01812797271909926,-0.1435934586468703,0.052757933765561114,0.10894641488971028,0.09298779025431311,0.07654883820623207,0.04354761046831425,0.04671274951230825,0.1802273065958749,0.006331836674475385,0.03528347195992202,-0.06888950048935423,-0.27192095169355535,0.10612256779927337,0.14953606634071148,-0.2639562173369553,0.06001325231739669,0.055684257471740356,0.08733612050710336,-0.06230130899098108,0.10910272980717524,-0.09524783415953701,-0.17888696315653305,-0.05724444048275294
12,086,002003,12086002003,1400000US12086002003,20.03,Census Tract 20.03,G5020,S,826695,0,+25.8287094,-080.2013325,miami,Miami,,,,,,,,,,0.8261665489681999,36.21856269113153,32.61858411931805,-3.599978571813476,28.164466075620794,80.63287745717956,True,False,True,HI-only hotspot,True,36.21856269113153,32.61858411931805,9,miami,Miami,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,master_lst_hi_hotcompare,0.11107418467211991,-0.20032576955647988,0.10796361097670541,0.0698171968647448,-0.09959897673784454,-0.019765416839049726,-0.009486115702151993,-0.13021298088048688,-0.11876269426650596,0.013319041332910612,0.12677894497152514,-0.013427031863696755,-0.261869569083531,-0.08463239827368163,-0.1504740810286453,0.08222760247703605,-0.01621558301946386,0.11801722319277942,0.03939068205117668,0.0711051849853889,-0.018558518168027477,0.2158161293752553,0.003065632459169512,-0.10096040337248753,-0.12569953907670725,0.2815176774006194,0.06930055892408048,0.06679397159079654,-0.008786467534151384,0.11033748645431275,0.1768521853456332,-0.03157299141182754,-0.13615632216115178,0.06649614072566408,0.014896992621114987,-0.05211285284041672,-0.04499521072605888,0.06830574145669158,-0.02810795095871778,0.0315026621383346,-0.018248497157059344,-0.1340926169979068,0.07866688462855989,0.1267124813166354,0.10358928354932581,0.07628132995333926,0.022529240026080175,0.04754695718228025,0.1733256248591512,-0.0030566970644843416,0.027961238405093528,-0.11148774978206202,-0.26801525302657286,0.11280373911549865,0.15724034349710417,-0.26368980867514324,0.06655702321158354,0.061407544802339405,0.0836002087654675,-0.061100445120951655,0.13433186181917092,-0.08304775723621037,-0.17525706785555636,-0.05336543437330321
