GEOID,city,lst_c,hi_c,hi_minus_lst,lst_hot_q75,hi_hot_q75,mismatch_class,priority_flag,lst_z_city,hi_z_city,hi_minus_lst_z,lst_rank3,hi_rank3,bivar_lst_hi,_ae_rowid,city_slug,city_label,alphaearth_year,alphaearth_collection,source_vector_path,source_vector_layer,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
32003000522,las_vegas,48.7250083752094,31.627775852444717,-17.09723252276468,True,False,LST-only hotspot,False,1.30041222126545,0.46330497647705426,-0.8371072447883958,High LST,Mid HI,High LST / Mid HI,87,las_vegas,Las Vegas,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/outputs/pilot/alphaearth/paper_gis_figures/three_city_lstadaptive_heat_index_mismatch_GIS_READY.gpkg,las_vegas,0.17624660070549045,-0.14455223815278567,0.13392814079850449,0.05502212575323286,0.0034090943814834435,-0.1070933725055263,-0.0349559759098425,-0.1209183990342198,-0.26650115626206794,-0.08968019110481855,0.1495968469282564,0.07404657472737038,-0.13087712848413058,-0.15374783667628872,-0.036434498817348136,-0.09118086944597403,0.15041829891936861,0.07757069002458068,0.18352461019238966,-0.04286967058858333,-0.0363806624111306,-0.06488703899543456,-0.19590516285569687,-0.15169321491643692,-0.17663720483883086,0.19157042456500786,-0.06169915846924704,-0.024814016304444898,0.12481627951502036,0.13846870663418653,0.06029716416658161,-0.1567629214774536,-0.009817167250480225,-0.1951246661493675,0.04472121195076195,0.0842364807980012,-0.136036021889065,-0.03361587469342495,-0.2380874160880648,-0.005567492733924847,-0.00972182974844563,-0.12488144559479805,0.0746411434240207,-0.06503913018052138,0.13876036759893198,0.1309726624286223,-0.05736364485137473,0.09469721693418585,0.0774381185670079,-0.02601182503413429,-0.02368312475066809,0.020423383706943254,-0.10127898861122567,-0.06682263982801301,0.10482215955690956,0.033909934643050754,0.006253962697269389,-0.034452413236788985,-0.007846608198567695,-0.1343447740812708,0.11714919506076871,-0.014809246379470311,-0.22234206588123775,0.11730212061051844
32003002824,las_vegas,47.806992982456165,31.968054492595165,-15.838938489861,False,False,Neither hotspot,False,0.6071831439645835,0.760086822242178,0.15290367827759455,High LST,High HI,High LST / High HI,88,las_vegas,Las Vegas,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/outputs/pilot/alphaearth/paper_gis_figures/three_city_lstadaptive_heat_index_mismatch_GIS_READY.gpkg,las_vegas,0.1846203655139092,-0.12034431375785631,0.1741789851270456,0.07074426529709908,0.021848688596204965,-0.06857155450431135,-0.0070628756465513235,-0.05360100596097298,-0.3192529398455802,-0.13032903917701646,0.11463030350001047,0.05023965143241928,-0.1553913650452541,-0.11661481128986556,-0.025628097750387935,-0.06353794383379596,0.10567811419411233,0.09566354875813644,0.23495492130483903,-0.03127147513590977,-0.035203236863800315,-0.10684120623569703,-0.14160372334530155,-0.1428897521225298,-0.11802965915522108,0.26473068454994036,-0.07399068660123795,-0.058661479435100146,0.12213560452406151,0.13350786051781624,0.0633909621804748,-0.12164957837333353,-0.05276775565456287,-0.15809450079898163,0.10460846655988393,0.0790353581582354,-0.1268672889939963,-0.050699746024572674,-0.2691541893971392,-0.03235731782577979,0.0277294942114139,-0.1469726287008891,0.07296541930449571,-0.05452827093188767,0.12817650851451057,0.16949750840839073,-0.04382878931400318,0.1056939099536678,0.06271818287097168,-0.03819604124207374,-0.03918183431305683,-0.007293756783140488,-0.10509349952389685,-0.04225158924919734,0.12199166186159374,0.0038259495642644485,0.01439718135434219,-0.014789463042066353,-0.03761968234180939,-0.07406893074215526,0.1317671820228245,0.015726442762510052,-0.1800020675054987,0.063680959755849
32003002834,las_vegas,47.062715404699766,31.968054492595165,-15.094660912104601,False,False,Neither hotspot,True,0.04515023846352722,0.760086822242178,0.7149365837786509,Mid LST,High HI,Mid LST / High HI,89,las_vegas,Las Vegas,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/outputs/pilot/alphaearth/paper_gis_figures/three_city_lstadaptive_heat_index_mismatch_GIS_READY.gpkg,las_vegas,0.17124435151175763,-0.08833305875115446,0.16317050180986764,0.04188509515540512,0.010127947551315691,-0.07000500383665366,0.0012290293814714618,-0.07053675113267233,-0.30080841548520965,-0.11971240869146596,0.08682127449810921,0.04815384191506113,-0.16007190744315578,-0.09341258698872268,-0.05025372016461249,-0.09809947594422748,0.12126725277241374,0.10548192212650404,0.2058937279867667,-0.017348071410402215,-0.01825511702836707,-0.10335046407377842,-0.09495855492810902,-0.14162650959492978,-0.14275533059498655,0.2386744609299259,-0.1303219066884733,-0.08766691554503576,0.16859687910183946,0.16091100271584977,0.07668844592755054,-0.11424768729611526,-0.014674915910836306,-0.20414591016384143,0.11736138515169031,0.08215269251253196,-0.1341247773165046,-0.0522057602677466,-0.24445455899959326,-0.06983142261567708,-0.0008837314668792793,-0.16932636936162065,0.05353464051522797,-0.05930484499043504,0.13129314941977133,0.18116959040069894,-0.048190447726882635,0.12990422360904136,0.04624736537080256,-0.04353496135378844,-0.024687406868484366,0.004112622833727759,-0.07928914990794031,-0.02803286081838875,0.12597020954187418,0.022217425797371678,-0.017167202118516883,-0.02370412605621226,-0.0524209205803976,-0.08621747181388274,0.12789019222359843,0.009146960825772613,-0.17158913042901958,0.06423269569245825
32003002956,las_vegas,47.070192616372424,31.392363162761036,-15.677829453611388,False,False,Neither hotspot,False,0.05079657140035758,0.2579843823605234,0.2071878109601658,Mid LST,Mid HI,Mid LST / Mid HI,90,las_vegas,Las Vegas,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/outputs/pilot/alphaearth/paper_gis_figures/three_city_lstadaptive_heat_index_mismatch_GIS_READY.gpkg,las_vegas,0.1622674602029804,-0.19674190651812812,0.11622634926228538,0.04461228424641649,-0.012045418914753372,-0.16330316243388449,-0.028445705685646274,-0.11409317225601073,-0.2720791383672833,-0.03872962318491284,0.13352338350066933,0.0876162643480567,-0.10315294761104173,-0.16787092717015792,-0.07213667204823224,-0.1088367988124531,0.19376204599297842,0.07561109470057256,0.14648294416992974,-0.03428519889407883,-0.02083174289542111,-0.08166030458219349,-0.17795782921868797,-0.1312757332728208,-0.16278204737734478,0.13594503964322174,-0.06654901606337263,0.028852135464756658,0.09694889977222584,0.10418921746973189,0.0739519101820435,-0.14931963164313677,0.024344606581407535,-0.19206699423316323,0.06539831920198592,0.05022261246509207,-0.1893434169631818,-0.021478420264869087,-0.21259430370089855,-0.011574892236867454,-0.009059673422020638,-0.11978906236203317,0.028156884387712595,-0.05736013007183452,0.11149358525079525,0.14931935247183184,-0.07605824064241595,0.09962657240351293,0.06519369724124494,0.004270099535839475,-0.02116940573192354,0.09675771378994759,-0.12965283739171338,-0.05921002683650695,0.11507091032796019,-0.003431536991705461,0.02142764843993945,-0.02037526275539451,0.0027976153877211406,-0.13076600244212686,0.09173650308607813,-0.04672049535886255,-0.24917215543929214,0.10055000610471018
32003002830,las_vegas,46.98079787234046,31.968054492595165,-15.012743379745295,False,False,Neither hotspot,True,-0.01670887176543406,0.760086822242178,0.7767956940076121,Mid LST,High HI,Mid LST / High HI,91,las_vegas,Las Vegas,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/outputs/pilot/alphaearth/paper_gis_figures/three_city_lstadaptive_heat_index_mismatch_GIS_READY.gpkg,las_vegas,0.16200035439259786,-0.1086178932395195,0.1648675443436698,0.0678560904266663,0.011498565257422561,-0.07202097490819999,-0.0059681399872629085,-0.04921960610406139,-0.3066960669380957,-0.11656080406008104,0.10761572569444425,0.056500039318298424,-0.15354011504538848,-0.10070563842573915,-0.024454612810095148,-0.06424082983686141,0.12083958566657899,0.09924279220664234,0.21523916761939857,-0.026809807469187395,-0.02469454175867103,-0.13472576346505638,-0.11036238466420173,-0.13654326610992157,-0.13683676249626453,0.24330165375716986,-0.09799578731907445,-0.08183485815111534,0.13419940619207674,0.15288056242878212,0.05060180181888406,-0.11174106029173901,-0.028625170407617185,-0.1904119640836918,0.10543025386396455,0.08196683181456488,-0.11050103120233341,-0.06178105005537513,-0.2616015541260438,-0.019752662221008334,0.028315215941917417,-0.15637351275156364,0.060701872985793465,-0.07343904065089489,0.125844248728626,0.18987189565840895,-0.041410947752236256,0.1267629357799019,0.04465036649282682,-0.04729621651589366,-0.033817876758524115,0.02731270806853357,-0.08099859901467499,-0.028101270961965217,0.12758666923861287,0.026050606458446916,0.0028189447478361423,-0.01534927718424326,-0.05017114148168805,-0.09687979226932182,0.109590699348889,-0.0014583904551823182,-0.14826571005926156,0.05524783601042797
32003002957,las_vegas,45.2033426547353,30.816047771731157,-14.387294883004145,False,False,Neither hotspot,True,-1.3589343400645828,-0.24466234685255522,1.1142719932120275,Low LST,Mid HI,Low LST / Mid HI,92,las_vegas,Las Vegas,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/outputs/pilot/alphaearth/paper_gis_figures/three_city_lstadaptive_heat_index_mismatch_GIS_READY.gpkg,las_vegas,0.13632953781111035,-0.18802538884358747,0.15114325570099613,0.06645309349767896,-0.001024339080705219,-0.09083308693363334,0.029727264605676023,0.033554227511418455,-0.3411381344525328,-0.21292960071126707,0.0768631968650932,-0.00553501988994157,-0.12628969262062278,-0.07216346683373179,0.04277670389570011,0.009295809253207402,-0.01115858386573861,0.08201692977974169,0.22681356596418004,0.03430877124144266,-0.012064370550788801,-0.16151708132305956,-0.050028187040553916,-0.1499792657719757,-0.03599912895579749,0.16576575285588066,-0.035898808360764395,-0.11472593852685846,0.10644286070548535,0.09277099233914284,-0.02367582779088309,-0.097113906635308,-0.12069889418343187,-0.024909549328721838,0.016423487139500408,0.13647218026224975,-0.05772458215415893,-0.05239765564965355,-0.3278810934804663,-0.0334181641996584,0.05471405434184613,-0.10974384413886697,0.028132842398904463,-0.036592965227437275,0.07530785597411613,0.20036359550939753,-0.01852103676044719,0.12341321152484078,0.07247044905846654,-0.057354969568457995,-0.034835128546044265,-0.040526008770938995,-0.09875728088274881,0.04310583036032692,0.04995466908261869,0.005214617346221707,-0.008427493429897754,-0.011248769701773537,-0.10167093041087573,-0.0207857117876782,0.12513951385062214,-0.01575902673152874,-0.0814213594544386,0.06275154986142797
32003002958,las_vegas,45.985840840840865,30.816047771731157,-15.169793069109708,False,False,Neither hotspot,True,-0.7680395687724693,-0.24466234685255522,0.523377221919914,Low LST,Mid HI,Low LST / Mid HI,93,las_vegas,Las Vegas,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/outputs/pilot/alphaearth/paper_gis_figures/three_city_lstadaptive_heat_index_mismatch_GIS_READY.gpkg,las_vegas,0.18784099574558127,-0.15209440149370107,0.16018052407801883,0.05420574380740571,0.03167470050708456,-0.10338839797439381,-0.03132638598994054,-0.09562078949531144,-0.2770869063613791,-0.10128502009687188,0.10020831812616307,0.08132786847539777,-0.133498815164506,-0.1466608636167732,-0.045648187143458606,-0.0671802626717871,0.145868610475733,0.11472528629870624,0.2083377543495608,-0.03019434520889419,-0.02480611205967771,-0.08659737294188885,-0.11193620621102952,-0.11982813951820842,-0.13704357691276453,0.22127226879286932,-0.11239734090471844,-0.03062836187169354,0.15036277850978796,0.11994345063936146,0.03588467751824878,-0.13113804568457763,-0.030338577880182984,-0.19307840793695408,0.1269183094392065,0.04596712751238742,-0.14141514905852487,-0.04307147103527611,-0.24288872758040633,-0.015058617925278362,-0.03959031130408489,-0.15517617498776126,0.06022340551554605,-0.04234557504588264,0.14439814125915587,0.16772987530202105,-0.09422107260023951,0.12014441911990424,0.08859778951426309,-0.03130161206053013,-0.01993670802055787,0.028678128196781907,-0.10466984648918168,-0.020252327332885907,0.12256706403739616,-0.019005845222389562,0.03623757589540975,-0.02821917624338894,-0.05245159596020612,-0.11238086877808748,0.1307465301174894,0.010175681962173035,-0.21275369474923106,0.06853486808660383
32003002822,las_vegas,48.516997690531205,32.104452955425614,-16.41254473510559,True,True,Both LST and HI hotspot,False,1.1433352744664256,0.8790498801068993,-0.26428539435952625,High LST,High HI,High LST / High HI,94,las_vegas,Las Vegas,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/outputs/pilot/alphaearth/paper_gis_figures/three_city_lstadaptive_heat_index_mismatch_GIS_READY.gpkg,las_vegas,0.18096650182647409,-0.10972775353095292,0.17070680510608077,0.08535700828693729,0.027080416746105875,-0.08520948206527883,-0.007537246363774505,-0.0755308103603526,-0.29658055157857316,-0.0785861583981388,0.11785811102931137,0.0608494776678321,-0.1570040513148715,-0.13330100458329253,-0.029472224654030873,-0.05798771874214752,0.14995422150492796,0.09331024189431394,0.22619152794628022,-0.039222211227576166,-0.03390316108180189,-0.08516282512018258,-0.14825336266156955,-0.12000792457222786,-0.1264363119520813,0.24405682103684495,-0.0921202270617047,-0.036805218999799834,0.13123696056870784,0.11680129851436152,0.0636403861843113,-0.09282524957032685,-0.03392111705300885,-0.1939314873305972,0.11422146759914725,0.03225136006897063,-0.15033373100764985,-0.037075604046886014,-0.25995715718494034,0.0010072544257397772,0.04048918983207279,-0.16209963567971733,0.05841777659609177,-0.059130934215229414,0.14830432403352412,0.1621737684891745,-0.05317039784078704,0.09434111382480403,0.0631888574593264,-0.021999668040724018,-0.039638832332783425,0.03366016346017226,-0.10167915001108763,-0.06633015862320024,0.12416267755092565,-0.005131892312213096,0.03501473352343141,-0.03620883191504136,-0.014438920651386727,-0.11535331331631268,0.12531266418644169,0.0262949932635328,-0.18923576462923802,0.05499376354865778
32003002947,las_vegas,46.45133202742413,30.68612509371,-15.76520693371413,False,False,Neither hotspot,False,-0.4165290948587239,-0.3579773999890631,0.05855169486966083,Low LST,Low HI,Low LST / Low HI,95,las_vegas,Las Vegas,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/outputs/pilot/alphaearth/paper_gis_figures/three_city_lstadaptive_heat_index_mismatch_GIS_READY.gpkg,las_vegas,0.1791032191237868,-0.11728292037650766,0.17197687305340104,0.07262098347572593,0.01986754149332988,-0.0790732061578074,0.0006083923323187751,-0.07079701351300252,-0.2914526768191634,-0.14331336217213186,0.11512793116722382,0.060758721302178534,-0.16614309749083225,-0.12279309402706627,-0.013704364599897831,-0.05396251764420091,0.1128055404057249,0.09678337402084349,0.23648720892550762,-0.0347713784376101,-0.0186901700490105,-0.09386459572338188,-0.13826102229029857,-0.13170384751897438,-0.13955623054786748,0.2372259932125405,-0.08034969630233872,-0.05557494847811889,0.12066349371922633,0.1333211633786896,0.06416255364836171,-0.12693907765358428,-0.042138326853734365,-0.17144024067386512,0.09287297324915837,0.07175290148669641,-0.11783382006872084,-0.04573356877187381,-0.27881397970838834,-0.011775241604709727,0.02662047382340791,-0.15093387034059105,0.0802521350111586,-0.06147472914776454,0.12644272492365216,0.170471998006733,-0.04827901537366272,0.09817207407896782,0.06440502588114659,-0.04401336858299502,-0.03868544719797417,0.0034126864317746363,-0.11308733188297616,-0.038604596358631615,0.12057753282121053,0.012532388922752836,0.009284709129926266,-0.03143645414414684,-0.03269441180867484,-0.09109810378549181,0.12742264940521383,0.012575333033381994,-0.1715329845184352,0.06478435116931251
32003002949,las_vegas,46.52145510835917,30.68612509371,-15.83533001464917,False,False,Neither hotspot,False,-0.36357643297764025,-0.3579773999890631,0.005599032988577168,Mid LST,Low HI,Mid LST / Low HI,96,las_vegas,Las Vegas,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/outputs/pilot/alphaearth/paper_gis_figures/three_city_lstadaptive_heat_index_mismatch_GIS_READY.gpkg,las_vegas,0.1753165416255465,-0.14263064895689717,0.15181553210153567,0.04509923167932072,0.019663475391302365,-0.11126765838835141,-0.03109990076751093,-0.10861936720475673,-0.2798704681613437,-0.11112166089026283,0.11184232877080526,0.09778510273891416,-0.1434148138475676,-0.15122462700267472,-0.02879005532484052,-0.06450773249238864,0.17116589081213346,0.11389074896010892,0.21508641166151066,-0.03142290801184802,-0.021256232424923048,-0.0676918483083205,-0.14278130287570223,-0.10980814436880225,-0.14430460664643086,0.21637848491036646,-0.10780647845671618,-0.029692422242321468,0.14722723825658549,0.11404862128909773,0.0452693063377809,-0.11972509063595035,-0.039950088131872195,-0.1992368318774713,0.10653428969250922,0.04445680617612835,-0.15613233554111844,-0.03382978168912559,-0.2451692293225549,0.02198958409234706,-0.010053835217172487,-0.1592717526924817,0.06540241961889037,-0.03559440039049902,0.15109725833336027,0.1453221847663128,-0.0830140274775369,0.11687582623694956,0.08704704737039709,-0.021761213753901606,-0.013045621343340932,0.030821815394691105,-0.11250208130691262,-0.05583097849149239,0.11678905558859445,0.004536332937212851,0.039193786873823334,-0.031596156338715306,-0.026132219150856593,-0.12635277259630776,0.12740042706620494,0.017453808686322934,-0.22838723012272236,0.07879165802323931
32003002948,las_vegas,47.06122088353416,30.68612509371,-16.37509578982416,False,False,Neither hotspot,False,0.04402166748659497,-0.3579773999890631,-0.40199906747565806,Mid LST,Low HI,Mid LST / Low HI,97,las_vegas,Las Vegas,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/outputs/pilot/alphaearth/paper_gis_figures/three_city_lstadaptive_heat_index_mismatch_GIS_READY.gpkg,las_vegas,0.17583833026777052,-0.13990730527473744,0.15572364256251817,0.07238932965442431,0.03274948933581459,-0.10487510099882603,-0.013706662559882371,-0.09073123127154678,-0.29450405622572745,-0.09068196707155698,0.11352929773207122,0.080225720916184,-0.13159421096745144,-0.15718515911045877,-0.030781348605954002,-0.04729044382173873,0.15387970373591897,0.10007607056687373,0.22562874619553572,-0.039663625661006736,-0.023838482061657278,-0.08724525323625167,-0.14179507784637216,-0.11444569922337713,-0.12021559612498814,0.21208653346394543,-0.08725803122567533,-0.023419901060251574,0.11603930917211551,0.10749044421783553,0.024703244444659846,-0.11406362288776636,-0.05271872045579547,-0.1855359362416334,0.11381241561794192,0.034200608441330924,-0.15027215977243688,-0.04272824609304862,-0.27401156608745014,0.01813259060403115,0.011093041641491351,-0.14475214179331955,0.0448529548178656,-0.048025565632689095,0.14844514104648263,0.16373879110248085,-0.0636897286020859,0.09941224440032544,0.08562335559432419,-0.024549258287460633,-0.022091489901992556,0.04234142245676347,-0.11421095191663919,-0.050422965645537964,0.11815490021441442,-0.009028590247122903,0.049651666730613386,-0.027652436488872684,-0.0357814970687104,-0.12371407468487759,0.10964959131833865,0.015237219987898648,-0.20926380138764758,0.06793309064971134
32003003001,las_vegas,47.848249042145625,30.68612509371,-17.162123948435624,False,False,Neither hotspot,False,0.638337196954718,-0.3579773999890631,-0.9963145969437811,High LST,Low HI,High LST / Low HI,98,las_vegas,Las Vegas,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/outputs/pilot/alphaearth/paper_gis_figures/three_city_lstadaptive_heat_index_mismatch_GIS_READY.gpkg,las_vegas,0.17402685358375394,-0.1651001723498957,0.1542833525785504,0.06306832579045579,0.02406109390741836,-0.09729656743838877,-0.02895783158139516,-0.11412556315211314,-0.2730330557416013,-0.0878010168356017,0.11808693615055663,0.08987781665393985,-0.1360587750643149,-0.16922429930751134,-0.037188445857858146,-0.07396495897951899,0.15409937048130912,0.103239619520907,0.209950681184364,-0.04072330759238726,-0.02829646719662442,-0.062078655495456006,-0.1614466019676872,-0.12104594501405508,-0.1417503787560009,0.2230820834900411,-0.08554849446852608,-0.008641438465274076,0.1369171066572612,0.09938182715774631,0.03987578020248835,-0.13422227380965362,-0.0431954575117906,-0.180759964315306,0.11444267565371204,0.022164466038672774,-0.15582631320401935,-0.043271467841648974,-0.2477076137267795,0.019658557404384023,-0.013736365375507244,-0.15304024930526264,0.06223858917708434,-0.051527705565935444,0.14984399932095765,0.14842012736374086,-0.07718247561779039,0.09403118574839243,0.09021387225016347,-0.013631694417287957,-0.020703043079466542,0.049159822828344885,-0.11311586491271293,-0.05042681425269978,0.11487821024823852,-0.01856835615847632,0.050205571769421316,-0.031129751056830964,-0.021652558299230844,-0.13568372500802406,0.1162833127380333,0.005604327579421072,-0.23122439130313358,0.0706074354379338
32003003003,las_vegas,46.473447185325774,30.68612509371,-15.787322091615774,False,False,Neither hotspot,False,-0.3998290802102317,-0.3579773999890631,0.04185168022116864,Mid LST,Low HI,Mid LST / Low HI,99,las_vegas,Las Vegas,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/outputs/pilot/alphaearth/paper_gis_figures/three_city_lstadaptive_heat_index_mismatch_GIS_READY.gpkg,las_vegas,0.16912449492486473,-0.12645161810323205,0.15047603945460145,0.0451050445400225,0.014903017584364568,-0.09288010016977681,-0.0071152967923512654,-0.08305921549644563,-0.303838166064246,-0.11687152093275566,0.10535200036931276,0.06699487027249784,-0.1438181217589154,-0.11894261628554209,-0.02524914683488108,-0.08328350472990562,0.12798060916482007,0.10980027848268324,0.23054277879439286,-0.017103032079924203,-0.006098812270392161,-0.11722712357231695,-0.13033409972376314,-0.13665506972030614,-0.13836192990911272,0.21377734430465045,-0.11001439056083018,-0.05727547735514368,0.13541592385842902,0.1238276656985383,0.0374280327629608,-0.11544975787791775,-0.03753697734487061,-0.16895335303071154,0.08685014206821436,0.07840615926503536,-0.13702845399055094,-0.0325743702769469,-0.26583725091630517,-0.022878263079421254,0.013918542668498997,-0.15251527223933123,0.04799392420055688,-0.050545567270767616,0.13267589553285883,0.16641978401698695,-0.0643001532812572,0.11366815764486958,0.06591962849401843,-0.02728788849407117,-0.0258871063732289,0.021045344054916836,-0.09545068619378162,-0.04109264771486167,0.11522703848589086,0.019118628503050614,0.01106605462379099,-0.01751149287501652,-0.03756901140073418,-0.10994779301564664,0.11881252908982376,-0.02420579009624279,-0.19352438142203393,0.07514711751899496
32003002836,las_vegas,46.90833333333336,31.968054492595165,-14.940278840738195,False,False,Neither hotspot,True,-0.07142965957517412,0.760086822242178,0.8315164818173522,Mid LST,High HI,Mid LST / High HI,100,las_vegas,Las Vegas,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/outputs/pilot/alphaearth/paper_gis_figures/three_city_lstadaptive_heat_index_mismatch_GIS_READY.gpkg,las_vegas,0.17281110795954044,-0.13127829079449485,0.1413320578483462,0.03943930400642603,-0.0032189697830037577,-0.09578234931358305,-0.015959493601106378,-0.08215164950170765,-0.28594500557705027,-0.10325643885587832,0.11307675877028427,0.08188888687808969,-0.14338896720993619,-0.12159407461037473,-0.0423660018682527,-0.0818097021722063,0.14270640119771,0.09853366529080637,0.1877122512926103,-0.02714192901671478,-0.020922371738082295,-0.09668202327743848,-0.1099151004137462,-0.13576843290451257,-0.17253479686347542,0.2004870444879202,-0.11530955088145389,-0.07386749603418755,0.16223472664762936,0.15541158227919827,0.04984898329994668,-0.131099138080754,-0.003191771697322947,-0.20499969505551008,0.11141394218477683,0.0872952558820587,-0.13188368874056194,-0.050653203598814554,-0.2366807595189852,-0.029423434950581664,-0.02159212687021949,-0.15195577034348134,0.045128728704004334,-0.05333287503216889,0.13819578665755242,0.16112203108106293,-0.0724448739871754,0.14333183269229807,0.05425376500357212,-0.02760178371204576,-0.006574318226052405,0.03162983714732086,-0.08357943580949989,-0.03529044727425157,0.12072605058235017,0.03447483986599874,-0.004228613836982916,-0.02359382571314145,-0.051492264336731035,-0.09980297451980497,0.10961984797507335,0.01549682571468364,-0.20407991161591016,0.09135905906842565
32003002952,las_vegas,45.6916543438078,30.68612509371,-15.005529250097798,False,False,Neither hotspot,True,-0.9901912184098156,-0.3579773999890631,0.6322138184207525,Low LST,Low HI,Low LST / Low HI,101,las_vegas,Las Vegas,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/outputs/pilot/alphaearth/paper_gis_figures/three_city_lstadaptive_heat_index_mismatch_GIS_READY.gpkg,las_vegas,0.13476849468569485,-0.061334428868952795,0.16596062662578648,0.04636640986778572,0.004080995632729817,-0.060385582363441166,0.039496996280752816,-0.015031885217220951,-0.2892430243696162,-0.09192026489468177,0.09811311491097255,0.011180693444336346,-0.16619900977116467,-0.09101012420722311,0.02517030106886349,-0.07017313549979683,0.03392787932300183,0.061757716384415066,0.2574280539054447,-0.03695145068399411,0.004732768389348582,-0.1330330523803496,-0.1388893524094079,-0.1356226149453675,-0.15783599023436393,0.1517333818494411,-0.08977499661547984,-0.10136427679004859,0.10591425933247336,0.1327074924854807,0.06582038307355328,-0.13475811559151957,0.013014684223732068,-0.18194625541152515,0.014798327375453082,0.08150756651212954,-0.06815543945253552,-0.019837281306526004,-0.29657663800653056,-0.04766129792290005,0.08930725638824256,-0.13358829944794104,0.04430346253642609,-0.1260873198169128,0.06816187463286297,0.1977759817283394,0.008851339396813528,0.07361812555504062,0.008779775768334644,-0.034874193300673983,-0.07854908470750822,0.0505862517501196,-0.056541002251606375,-0.06828077567254082,0.11293736461666298,0.06524573704926034,-0.04673000483607236,-0.03746089569909315,-0.03823560015240192,-0.10801461316172796,0.06353234101755377,-0.04855645259125565,-0.11162203366891522,0.05257893484389572
32003002953,las_vegas,45.6941302367942,30.68612509371,-15.008005143084201,False,False,Neither hotspot,True,-0.9883215754561038,-0.3579773999890631,0.6303441754670407,Low LST,Low HI,Low LST / Low HI,102,las_vegas,Las Vegas,2024,GOOGLE/SATELLITE_EMBEDDING/V1/ANNUAL,/Users/yufeizhou/Desktop/heat-exposure-compare/outputs/pilot/alphaearth/paper_gis_figures/three_city_lstadaptive_heat_index_mismatch_GIS_READY.gpkg,las_vegas,0.1823089398241852,-0.07761128915897317,0.1756005847471963,0.04802031444572383,0.04724878570572009,-0.06780174100592806,0.027126545996360257,-0.07455928360665415,-0.3223826105870176,-0.11393302666969725,0.07283500821363321,0.06455795111589033,-0.15224407979511329,-0.1095825095856267,-0.04035820823136061,-0.07694697872164732,0.12909117607068887,0.11607080291877998,0.2443360969970139,-0.025611183522260845,-0.01188047000018474,-0.12015239050389655,-0.11291834031196399,-0.11160412202646414,-0.09453115567000915,0.2590689701973211,-0.1359326947629222,-0.06573000762392557,0.14884552130637532,0.11602677706696754,0.044317362379664466,-0.09113607480146321,-0.06243611878730509,-0.19448321447734082,0.145399339027131,0.03027763073229536,-0.12771296869060283,-0.06986931094412441,-0.2650005985468811,-0.0012622326600682757,0.01919611638852032,-0.17697496797024934,0.06997397429112932,-0.07481857040442008,0.14305635516396312,0.19873223088849598,-0.0635760952705898,0.10308397710712756,0.05893229643433841,-0.05145509181796474,-0.05637962642054194,0.03635570012495801,-0.06613991774247782,-0.013922067368826362,0.13009554292954256,-0.01013947132906311,0.03632057196086269,-0.035766023703139575,-0.0415864057276611,-0.12287622241061547,0.11243495310914774,0.009998196666357245,-0.16221792147114164,0.05092120178289287
