GEOID,city,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,poverty_rate,median_household_income_clean,low_income_flag,high_poverty_flag,inequity_group,lst_c,hi_c,compare_group,lst_hotspot,hi_hotspot,hi_minus_lst,hi_minus_lst_z,hi_minus_lst_z_pooled
13121002801,atlanta,-0.0018397968038422,-0.3404692530736366,0.0447247411515217,0.0662630320683173,0.0418147711069062,-0.0775369270895726,-0.0735946477858442,-0.1700760160639452,-0.0643636053487395,-0.1057166630559927,0.0846761749459646,-0.0406366548762562,-0.2137830784576121,-0.1918105949732831,-0.1053072346804824,-0.0350469881332408,0.0062588295816903,0.1480241491602014,-0.0800677592765549,0.0112948578277688,-0.0071222692567377,0.0138113095655259,-0.1505320484631788,-0.0414944256332967,-0.1212846901993073,0.2504783828815077,0.007675814735047,0.013716239856129,0.022796538235175,0.0521753701071082,0.0175195789411104,-0.1058115755499516,-0.063406771027719,-0.0573687810772663,0.0011946911428104,-0.1165597986434007,-0.176268530948973,-0.1397121145004796,0.021544506599872,0.1056770731024759,-0.1364890049223432,-0.0249656343898322,0.1296071592675521,-0.0029456481795477,0.1562731971634913,0.1003560577472242,-0.052956907214434,0.0464256019233659,0.1872997665839615,-0.0802123381352294,-0.0498805440170917,0.0808739136756474,-0.2235337944863016,0.1355043402532132,0.1784791566745274,-0.1368316184971257,0.0310992058038264,0.0972630533778786,0.0959506371199337,-0.0301435815137706,0.0461636826449893,-0.0925368721821109,-0.201091786889462,0.0262481699458243,,,,,unknown,36.46716845878139,25.556279934316485,LST only hotspot,True,False,-10.910888524464902,-1.8171525468211112,0.2672376863492047
13121001801,atlanta,-0.0309739576881735,-0.3064668075740272,0.0151495916375429,0.0950245771316136,0.0428821029972196,-0.0872291186597959,-0.0386181372915332,-0.1122423384600331,-0.0178723395257207,-0.1299220139986431,0.045907345238099,-0.0830724538801865,-0.2458249905661886,-0.1907680755208478,-0.0845251470865033,0.0261663599858337,-0.03171517743974,0.1415271916197081,-0.0712701390673451,0.0290999144387847,-0.0168529357871067,0.0233317664497877,-0.1226045180120055,0.0057349396966406,-0.0518473870249572,0.2513359548399985,-0.0455188823686711,-0.0315892174176004,0.0409574811893075,0.0418193199507661,-0.0235755670703637,-0.0659595161938887,-0.1107272409213969,-0.0147319495711447,0.0417086836401706,-0.1441079403405978,-0.1910911636573899,-0.1692170394199749,0.0013884938098983,0.0065535465395521,-0.1378639810469755,-0.0150061161637002,0.1546828501263441,0.0130206169114707,0.1426908279797205,0.1211893376629154,-0.0230428586193548,-0.0038038171761868,0.1802149453494869,-0.105862300651636,-0.0822095658161086,0.0485045977293345,-0.207221039061111,0.1903044987342623,0.1787688794142624,-0.1036914951759907,0.0396595570760535,0.126273909700208,0.089067554408793,0.0163290661811541,0.0218751562248115,-0.1248682934417367,-0.155062280010317,-0.0131792853406749,,,,,unknown,36.13340978593276,25.556279934316485,LST only hotspot,True,False,-10.577129851616277,-1.637460145339713,0.33580259561833764
13121010312,atlanta,-0.0771757471521287,-0.1935653910640917,-0.0493308467112844,0.1255356845743913,0.0288021038399688,-0.1265881038181161,-0.0445554802791847,-0.0406497498391335,0.0048462038362514,-0.1242967142735448,0.0337866207540786,-0.0721412587109426,-0.2432334117506164,-0.1028577219342497,-0.0804706593019267,0.0389180363856105,-0.0693086948053119,0.0963714847161408,-0.092118912979771,-0.0008866013888731,0.0009107663663453,0.0099170455494627,-0.1033193256982531,0.0379003009337371,-0.0545979484672087,0.1783594903432339,-0.0980770236845845,-0.0220453364600891,-0.010184914463535,0.0576226016978392,-0.0195874412965386,0.0001401757801404,-0.0400248579408948,-0.0048247237438133,-0.0165029703833031,-0.1191909439963181,-0.2170046265176548,-0.1498808647429557,0.0508887612129565,-0.0162266172303706,-0.1222903875239611,0.0168914265748375,0.1833880645749366,0.0282598262428415,0.0941486565894373,0.1334676852515845,0.0094485782724335,-0.0244924323122786,0.1943546266675886,-0.1552704234562211,-0.1038684106346717,0.0883518408110046,-0.1448110830865383,0.1458528505465385,0.1819864739669869,0.0008714727100908,-0.0165262031190267,0.151118175724973,0.1024195610636446,-0.0361126949624165,0.011087317767417,-0.1879912180566701,-0.0760983137400889,-0.0036992939432694,,,,,unknown,32.71254409597498,25.78491960276564,HI only hotspot,False,True,-6.927624493209336,0.32739780568888754,1.0855299409505048
13121002802,atlanta,0.0197103668747808,-0.3079702860815201,0.0579184340112562,0.0244953627567448,0.0219314380071178,-0.1386291484455564,-0.026730918826332,-0.1650387456954618,-0.1244811110452933,-0.0690963355806594,0.0691119220791423,-0.0220923471917463,-0.1907888390579591,-0.1776798716695991,-0.1265865962890205,-0.0610916980968141,0.0490457285947354,0.1450859542961237,-0.0765915037679829,-0.0026185510640318,0.0244282209355185,0.0149660244649203,-0.1530827864085802,-0.0432171769805624,-0.0933301451609199,0.2024175640299481,-0.0256388978906886,0.0372140224596589,0.0187255592737849,0.0611581628471301,0.0474582225380032,-0.1103725716159343,-0.0326406985788026,-0.0799757453775788,0.0088933419009175,-0.1481469841829635,-0.2159920201318645,-0.1184582023027447,0.0224627568156361,0.0310016324174149,-0.1340240642533113,-0.0411121604598428,0.0833956380055683,-0.0195460407271624,0.131239816976074,0.1399702433455728,-0.0576110852771312,0.0540920690661847,0.1758360556593576,-0.0305661716241954,-0.0677780987456846,0.0996328974627184,-0.2517054583999885,0.107341024607107,0.1867900071905775,-0.1278110251621603,0.0252333826732798,0.0940634155868868,0.1309040290640335,-0.0564945052547338,0.0339429598111211,-0.1170727761143383,-0.2167870143293818,0.0466797519502496,,,,,unknown,36.300454545454585,25.556279934316485,LST only hotspot,True,False,-10.7441746111381,-1.72739540825638,0.30148615768807135
13121011902,atlanta,0.0137138554735821,-0.3138313794059574,0.0643140094182077,0.0407022156236675,0.0332755447938094,-0.1256279821532118,-0.0501095828728219,-0.1866968927710767,-0.1017640635569356,-0.074613843903939,0.0336697932666233,-0.0198497341043265,-0.1995566331519226,-0.2162561079153925,-0.1473214222775117,-0.0424844323429755,0.0313252933559675,0.1706910007387362,-0.0525627745447804,-0.025066370395897,0.0142814450862264,0.0506247824781121,-0.1560018331100453,-0.0323794645486051,-0.1055444605677965,0.2107954452444734,-0.0147411088238579,0.040151733795029,0.0084277423784746,0.0765740589159084,0.0492382692181025,-0.1085568024907221,-0.0301258477799243,-0.0694761759332675,0.0468362147722779,-0.1541379782156214,-0.2001711977442822,-0.1203675382378238,0.0118671827796654,0.0318933336990405,-0.133457811858787,-0.0486836899683371,0.0808672480820505,-0.0001946418057071,0.1721827932641202,0.1360018004082524,-0.0458687037684814,0.0360549308499307,0.1860670564907287,-0.0508706706804849,-0.0399389496523218,0.0948781070371954,-0.2691798463329061,0.1223437868183326,0.1729893550272074,-0.1451132117051813,0.0368960426321477,0.0910811920452954,0.1415299779161717,-0.0394157122185201,0.0098309893088998,-0.1054540420352946,-0.1897412185568157,0.0213193405259372,,,,,unknown,36.39416666666672,25.556279934316485,LST only hotspot,True,False,-10.837886732350235,-1.777849096739741,0.28223463372470076
13121010801,atlanta,-0.039936174293543,-0.3037242755625745,-0.0093725771064536,0.1264458991399096,0.0266464163188251,-0.0786432919042275,-0.0479616826815282,-0.1268760119812434,-0.0427007197489446,-0.1025152874263033,0.0374711370249763,-0.0829960157373071,-0.2442532299021733,-0.1715625583492062,-0.1018469523137812,-0.0072199430700515,-0.0527515144981901,0.1168675617864321,-0.075354379047778,0.0078677935976705,-0.0224455950333214,0.043981875620449,-0.1325552333120249,-0.0116685896613599,-0.0974171303456776,0.2379965964102654,-0.0159958193496512,0.0078891209840567,0.0096746192884683,0.0606310753294264,0.0108339768753233,-0.067594097621479,-0.0678568764686656,-0.0174509102606601,-0.0060032993357442,-0.1302813731834339,-0.1542021896114649,-0.1477096348241577,0.023215639804106,0.0579203266725378,-0.1169934343745742,-0.0047947087737349,0.1618425604888713,0.0232197629782114,0.1586126469033039,0.1162518826585503,-0.0247230475793749,-0.0119405215272354,0.1950644320850761,-0.1302438859160618,-0.0784508779419834,0.0837612942943572,-0.2007668826055754,0.1395528335244298,0.1731263052662152,-0.090988890351482,0.0069501500838398,0.1206352768411163,0.1092202544782532,-0.0342749417509504,0.0357015025385951,-0.1162308357747315,-0.1225559124674908,0.0159853171495995,,,,,unknown,36.01179962013298,25.582500779241,Both hotspot,True,True,-10.429298840891985,-1.5578693766452363,0.3661719033308971
13121010802,atlanta,-0.0302784185486332,-0.2580513356115602,-0.0447857938521479,0.1768339959995685,0.0392214244353345,-0.0745900363232738,-0.0269512742867076,-0.0786620315667104,0.0298955308461686,-0.1362160044430364,0.0500117478438145,-0.0869983132802583,-0.2822498443657743,-0.1379817218056541,-0.066119496526043,0.0675789589021457,-0.058464141983156,0.109477885181252,-0.0329051675666668,0.0253883730288731,0.0026385042853713,0.0607654607692885,-0.1036860145790885,0.0160089549731017,-0.0454645953393435,0.2522275621599658,-0.0664951105551077,-0.0118398325350447,0.0205056722542616,0.0432358610118279,-0.0162960868160306,-0.0223761462108051,-0.1339297698445522,0.0244083926603491,0.0154037733716168,-0.1433162811931009,-0.2001242338833197,-0.1547585790560465,0.0008034256772435,0.0072295809142729,-0.1500985786531652,0.0091510772883956,0.2101296986151454,0.0352463205034908,0.1314157791115859,0.123446173905482,-0.0051379539744616,-0.0282431137497126,0.2086276045801655,-0.1553449402900875,-0.0982955319704489,0.0178639741635787,-0.1857463360349547,0.1683251118134231,0.1945970672490601,-0.0731261895195919,0.0297324337348644,0.1405889480610502,0.0957565679098261,-0.0428954929581188,0.0593787827968271,-0.1211488834713435,-0.0863870565128451,-0.0308907993249379,,,,,unknown,35.212585081585104,25.57905931610986,Both hotspot,True,True,-9.633525765475245,-1.1294329446106253,0.5296496288655806
13121001702,atlanta,-0.0088636385407983,-0.2562836715124782,0.0227431105329589,0.0857350195300138,0.0551296817417406,-0.1365759107740728,-0.0203847472144129,-0.1552106458518298,-0.0948085228578157,-0.1074487985541936,0.0610198181611967,-0.0524628137726774,-0.2431704842603502,-0.1724624467741257,-0.1347556894402312,-0.0052942751025674,0.0101539738014233,0.1426899947016459,-0.0742946225308774,0.0291715121393334,0.0211846149449691,0.0025868945890983,-0.151917845564498,-0.0330520028318106,-0.0639825246628164,0.2216011086011841,-0.035884590074912,-0.0173072101463271,0.0019444749282488,0.0352164969047554,-0.0133823034117091,-0.0637036297389091,-0.0711236302577534,-0.0115048961872551,0.0415298579644695,-0.1649689253873899,-0.1962258406107188,-0.1407890742299022,-0.007795378719275,-0.0039613528947474,-0.1291188562935669,-0.0144576486496198,0.1215060668083167,0.0155184988820855,0.1345186012026025,0.1666181157040178,-0.0165798624620391,0.0232292751731821,0.1955683901911461,-0.0743450807568229,-0.0694540558284748,0.0713420147281214,-0.2234071416755207,0.1426233223296525,0.212535870787354,-0.1076198137747277,0.0490500099671322,0.1210968208622869,0.1371442384861048,-0.0375417388039217,0.0254699835508675,-0.1409039221934562,-0.1574721788708335,-0.017919503472978,,,,,unknown,36.17236306729267,25.556279934316485,LST only hotspot,True,False,-10.616083132976186,-1.6584322106149045,0.3278003220612741
13121008702,atlanta,-0.0985610033845781,-0.1995359256212045,-0.021602380484952,0.1229076222869535,0.0300831181479457,-0.1298556933859286,-0.0682640299144703,-0.089513828009464,-0.0439858566907879,-0.1004957252206624,-0.0113289088159101,-0.0590614184007096,-0.2466659253113398,-0.1198763520582929,-0.0817276709011215,-0.0135947708894913,-0.0324195494277811,0.1224826884219404,-0.0992670995955716,0.00864793378031,-0.0265317340671162,0.021450106144796,-0.1280236647207398,0.046424499348501,-0.0616724820134131,0.1971928307106774,-0.1071946941325119,-0.0593531541470394,0.0450301992257536,0.0498246763331722,-0.0396889066655559,0.0136808454429445,-0.0346128222845854,-0.0136005727762319,-0.0186409570820004,-0.1256204944896471,-0.1638183212715531,-0.1478526076814296,0.0323170650526521,0.0187348528985065,-0.1066600945409823,0.0073936373668107,0.1557104930485801,0.0373476576940954,0.1180259386493832,0.1487077387407489,-0.0123630657775893,-0.006660697459818,0.2253062944271944,-0.1423261915900801,-0.0926577292504332,0.119446918240466,-0.1181932222604664,0.1633088451079471,0.1735636084619031,-0.0604957504318291,-0.0039856710192673,0.1223876161690441,0.0999134464695341,-0.0787046634210091,-0.0057091892431887,-0.2010874727612867,-0.0830213459062028,-0.0021319078257486,,,,,unknown,31.78745606326892,25.583471779672617,HI only hotspot,False,True,-6.203984283596302,0.716998609059904,1.2341892248940187
13121008802,atlanta,-0.0718187979970544,-0.2241954644408008,-0.0213407490201875,0.1179920104221541,0.0254202383596547,-0.1322663822571959,-0.05589349031235,-0.1077607630364722,-0.0498403062603063,-0.0963524754586617,0.0209569622709156,-0.0597153274518106,-0.2513092891535571,-0.1383809038245319,-0.0973113771418655,0.0082650828733822,-0.0299668346830169,0.1236227367534359,-0.0954717260823456,0.0006674798458571,-0.0112976220673949,0.0223374970483027,-0.1304706591323416,0.0302109469010169,-0.0634902244836032,0.1921252363370274,-0.0900056665236075,-0.0207320000212812,0.0250559094674479,0.048520739329699,-0.0070129237287569,-0.0016073809584204,-0.0319815890447405,-0.0224322043090527,0.0057886047438487,-0.1385378746613793,-0.1879956106200441,-0.1486706022112619,0.0363647295842332,0.0230556841709441,-0.1232446412778424,-0.004715609642276,0.1452371957604495,0.0247941526045353,0.1275222253894188,0.1364602928123722,-0.0082700005693528,-0.006685105966628,0.220030271056884,-0.1266262134076154,-0.0804987293625879,0.109994387577468,-0.1637299860670445,0.1481621257622934,0.1789636508574272,-0.0762946623800141,0.0138672476501249,0.1176170624355762,0.1080491338969186,-0.0580220357562035,0.0059801107792092,-0.177692613214896,-0.1065754348159233,-0.0133552339057826,,,,,unknown,33.16929704103322,25.615627605649657,HI only hotspot,False,True,-7.553669435383561,-0.009658661291946685,0.9569199057648612
13121007302,atlanta,-0.0888272456118266,-0.1323123222063673,-0.0703122099443499,0.1766173563921927,0.013469827197914,-0.091432000162433,0.0038518161050872,-0.0139965006778457,0.0265283015464998,-0.1266192183296651,0.0626097430260563,-0.0842446706194879,-0.2664889552254595,-0.0775410208984351,-0.0566191371973464,0.0744744310190082,-0.0932119535825824,0.0502601630987719,-0.0682511487991721,0.0137327955631662,-0.0146788169296826,0.0516177389357176,-0.1157627280485707,0.0381556620846053,-0.0063822050607091,0.1726982271668925,-0.1025686918293684,-0.0919110676686505,0.005330595980371,0.0882057972449808,-0.0459059129981983,0.0008485955729139,-0.1064341398253627,0.0385418350811907,-0.0713132086498186,-0.117797445251615,-0.1975430375933262,-0.1726916946431726,-0.0025817523111694,-0.0611694534073371,-0.1312916706198666,0.0674678210696213,0.1944406578291026,0.0459919394551682,0.0924332061756973,0.1387919703650768,0.0397760963090431,-0.0645196314280401,0.2429638486569678,-0.1734445148458303,-0.1627786804256595,0.0130390040787351,-0.0955527335260472,0.1852563778128821,0.1609211016354209,0.0142890094306653,-0.0254901760145328,0.1266269569246186,0.0965205870780514,-0.0421488361603782,-0.0022514073187691,-0.1911922777880697,-0.0231320802940877,-0.0092241326919982,,,,,unknown,31.844214693665656,25.57905931610986,HI only hotspot,False,True,-6.265155377555796,0.6840646910256267,1.2216226885058286
13121007711,atlanta,-0.0854956451862211,-0.1787382986685146,-0.0517292283188657,0.1666027196898922,0.0265937962766393,-0.0951538824222304,-0.0518612402977937,-0.0282896491797816,0.0564087000078789,-0.1470826904487701,0.013384754360473,-0.0634272963878075,-0.2773083683166371,-0.06944199968249,-0.0555662650198471,0.0458275732470401,-0.0784521602482452,0.1006849496630995,-0.0608958220176336,0.0125263429942142,0.0006182766374641,0.0335961023539832,-0.0800488939182265,0.0470125954709581,-0.0507715188510248,0.2129653702932613,-0.1312806033504383,-0.0468219231439519,0.0104431102374716,0.070959027764544,-0.0223900257654428,0.0184282560908292,-0.0894600693640222,0.0036377097517719,-0.0369562507014958,-0.1159900186265075,-0.2229177176601205,-0.1704582756090568,0.0528926477767378,-0.0082185002475384,-0.1424504696078509,0.0259341257932763,0.2111488293757409,0.0294682643925731,0.0849497267115418,0.1249429527644847,0.0012699148431701,-0.0279342374739174,0.2131243311722442,-0.1840188972779782,-0.1157858059481245,0.0571321349853694,-0.1204713980578713,0.1738250780181307,0.1815949042693837,-0.0077201214198137,-0.0360034247288848,0.1594709059613963,0.0831105934332149,-0.052669732526872,0.0285245344797136,-0.1796775603873958,-0.0570803945636819,-0.0230635104069824,,,,,unknown,30.523087621696828,25.68012115091523,HI only hotspot,False,True,-4.842966470781597,1.4497572731457833,1.5137866419524162
13121011203,atlanta,-0.0721278477516759,-0.2132164257783756,-0.0521361401580098,0.1597951600040427,0.0201114516937261,-0.1066034706712208,-0.0444788683381683,-0.0555327027747687,0.0121672153075526,-0.1335505968088043,0.0209245015628162,-0.0747342248826518,-0.2755641437801978,-0.1000315399536444,-0.0657626666656889,0.0327006477628124,-0.0611976896119687,0.0872228381165008,-0.0651035710031435,0.0111032617890423,0.0035547709584111,0.0283658559586685,-0.0918146990504924,0.0323225350836872,-0.051172776293612,0.2136796788914401,-0.100092083553318,-0.0253766810196059,0.0130163252718444,0.0598567006609329,-0.0224094066237861,0.0062602756883498,-0.0747343153105835,0.005180630776967,-0.0218132619079984,-0.136237533886961,-0.214596123482926,-0.1540659131091389,0.0302238705015206,-0.0101094124866705,-0.1410085468635738,0.0192040112483117,0.1913578798877749,0.0336485636263535,0.100049175268688,0.1248016850572165,-0.0068097011581264,-0.0321757133453156,0.2172934127830939,-0.1567827455243824,-0.1101273477882233,0.0625672963123507,-0.1464639371069076,0.1683802700429512,0.1800918448033007,-0.0346732915751157,-0.0125562637557687,0.1393371573576828,0.0923066179896023,-0.0415367428998972,0.0314116645530237,-0.1827076188646593,-0.0749605464687144,-0.0154420774969022,,,,,unknown,32.24289097496709,25.60564297265649,HI only hotspot,False,True,-6.637248002310599,0.48373366518279437,1.14518273613462
13121001502,atlanta,-0.0048220696203334,-0.2580243973055824,-0.0094208352115514,0.1337991456792204,0.0467472328707017,-0.1132511497583907,-0.0338944823399665,-0.1223212988311739,0.0448601107474427,-0.1452251145898748,0.1281286953722057,-0.0668709973245754,-0.2829786227960594,-0.176314587262501,-0.0757133927628193,0.0855436171155555,-0.027956038866532,0.1292175638038713,-0.0451930670771747,0.0224949033875333,0.0095125712174399,0.0792751337225938,-0.1091919002288999,0.0442609428459954,-0.0404231714639504,0.253382564819878,-0.0507156643423745,-0.0079160184984763,0.0292319313007657,0.0081917064326014,-0.0382555764855255,-0.04498861251556,-0.1626047946779225,0.0389230904115459,0.0986386630709714,-0.207555873429587,-0.1964801585468075,-0.1266048112415521,-0.0073979169959814,-0.0374701192918277,-0.1835304501063447,-0.0356503814317599,0.2077139703279865,0.036616654501781,0.132201322306577,0.1271258965151043,-0.002645287515017,-0.0294289906829891,0.2372795905373408,-0.1051134692657248,-0.07377959159979,-0.0144202114480837,-0.2126462274818145,0.1621235108708085,0.2169484728399673,-0.1093410664858997,0.0870932815058373,0.107094159772416,0.0769844686424623,-0.0307851195330534,0.0641916695059302,-0.0869403383384432,-0.1180850208238862,-0.0280911028536428,,,,,unknown,34.10323148148152,25.528195088765912,Neither hotspot,False,False,-8.57503639271561,-0.5595526304592584,0.7470978443267027
13121008801,atlanta,-0.1107914830448301,-0.2117873076262391,-0.0384123880804644,0.1307445811502891,0.0147769225022566,-0.1143836784282092,-0.0405313713289749,-0.070821314981077,-0.0191179841004747,-0.1257437699748665,0.021890736330097,-0.1002748654214789,-0.2575175271790018,-0.131762499722308,-0.067188196682666,0.0347522919496983,-0.0622675837082255,0.0956520868543151,-0.1313484156153709,0.008618012725369,-0.0165719534624907,0.0413209018944372,-0.1366137973101635,0.0537443665496807,-0.0452843781920935,0.1734794663268881,-0.0832528268008089,-0.0611810239348526,0.0451691909541007,0.0634502993464963,-0.0415903615351177,-0.0131770077847696,-0.0626617607768467,-0.0136761117126714,-0.0210077126845556,-0.1565042268522901,-0.1793461240922793,-0.1488466567821791,0.0069305952581454,-0.0304242613881852,-0.1221178635096487,0.0005792318084171,0.1743064033226101,0.0499643715895516,0.1308382993696389,0.1523061487661614,0.0035013552464151,-0.0327468484807674,0.2450069059656302,-0.1315064108562606,-0.1341226859706368,0.0731716050633097,-0.1333907945033433,0.1651921321988819,0.1620104473532555,-0.0076041344292015,-0.0110493125731394,0.1122513842770197,0.0867088731261649,-0.0291771781492949,-0.0052994964698315,-0.189481015768997,-0.0625383321824188,-0.0138914982139549,,,,,unknown,33.3652500856458,25.682069853077746,HI only hotspot,False,True,-7.683180232568052,-0.07938600639799107,0.9303141670059611
