city,mean_lst_c,mean_hi_c,priority_pct,both_hotspot_pct,lst_only_pct,hi_only_pct,mean_lst_c_norm,mean_hi_c_norm,priority_pct_norm,both_hotspot_pct_norm,lst_only_pct_norm,hi_only_pct_norm
houston,47.943522184178214,34.1546822133318,36.247723132969035,9.289617486338798,15.846994535519126,16.21129326047359,0.09355093619993268,1.0,0.7609331898629808,0.0,1.0,0.7705042635868852
phoenix,57.05731291430733,33.287953710745924,38.855421686746986,10.843373493975903,14.156626506024098,18.373493975903617,1.0,0.7165807098739148,1.0,0.2262447985130235,0.754842522886146,1.0
las_vegas,47.00292475936593,31.09656820069598,27.947598253275107,16.157205240174672,8.951965065502183,8.951965065502183,0.0,0.0,0.0,1.0,0.0,0.0
