STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,area_km2,city,total_population,median_household_income,total_population_clean,median_household_income_clean,poverty_universe,below_poverty_count,poverty_universe_clean,below_poverty_count_clean,poverty_rate,low_income_flag,high_poverty_flag,inequity_group,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,n_nonnull_embed
04,013,111100,04013111100,1111,Census Tract 1111,3182443,33230,3.213746585783261,Phoenix,4717,99787,4717,99787.0,4717,224,4717,224,0.04748781004875981,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,111201,04013111201,1112.01,Census Tract 1112.01,1912006,0,1.9108613374897376,Phoenix,6379,53798,6379,53798.0,6330,421,6330,421,0.0665086887835703,True,False,Low income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,111202,04013111202,1112.02,Census Tract 1112.02,895521,0,0.8949868751532984,Phoenix,1782,70840,1782,70840.0,1771,327,1771,327,0.18464144551101072,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,082205,04013082205,822.05,Census Tract 822.05,2510746,0,2.5095685370696965,Phoenix,6702,88809,6702,88809.0,6674,685,6674,685,0.10263709919089002,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,104401,04013104401,1044.01,Census Tract 1044.01,2549154,0,2.5477810261586904,Phoenix,5686,38151,5686,38151.0,5563,1341,5563,1341,0.24105698364191983,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,105503,04013105503,1055.03,Census Tract 1055.03,636242,14455,0.650341428350785,Phoenix,4193,45677,4193,45677.0,4193,1032,4193,1032,0.24612449320295732,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109702,04013109702,1097.02,Census Tract 1097.02,1405622,0,1.404951745026927,Phoenix,5571,58523,5571,58523.0,5518,1147,5518,1147,0.20786516853932585,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109801,04013109801,1098.01,Census Tract 1098.01,1219660,0,1.2190578101148601,Phoenix,4593,42260,4593,42260.0,4593,1392,4593,1392,0.3030698889614631,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109704,04013109704,1097.04,Census Tract 1097.04,608760,0,0.6084649312647992,Phoenix,2530,56118,2530,56118.0,2530,422,2530,422,0.16679841897233202,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109705,04013109705,1097.05,Census Tract 1097.05,560707,0,0.5604377886598872,Phoenix,1840,96111,1840,96111.0,1840,278,1840,278,0.15108695652173912,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109900,04013109900,1099,Census Tract 1099,2604898,13762,2.6173376895089255,Phoenix,7204,57222,7204,57222.0,7168,1704,7168,1704,0.23772321428571427,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,106801,04013106801,1068.01,Census Tract 1068.01,702973,0,0.7025990857700852,Phoenix,4581,32229,4581,32229.0,4558,2322,4558,2322,0.5094339622641509,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109101,04013109101,1091.01,Census Tract 1091.01,1286009,0,1.2853257847037052,Phoenix,3626,61688,3626,61688.0,3626,626,3626,626,0.17264202978488694,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,106001,04013106001,1060.01,Census Tract 1060.01,702933,0,0.7025560376661408,Phoenix,1853,48456,1853,48456.0,1842,635,1842,635,0.34473398479913137,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,108302,04013108302,1083.02,Census Tract 1083.02,1333564,0,1.3327816773068335,Phoenix,2688,76181,2688,76181.0,2688,174,2688,174,0.06473214285714286,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,082018,04013082018,820.18,Census Tract 820.18,1325956,0,1.3253356887785892,Phoenix,5203,82106,5203,82106.0,5203,419,5203,419,0.08053046319431098,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,616500,04013616500,6165,Census Tract 6165,2012357,0,2.0112680810548893,Phoenix,3685,78088,3685,78088.0,3684,570,3684,570,0.15472312703583063,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,618700,04013618700,6187,Census Tract 6187,1258866,0,1.2581718189370708,Phoenix,2939,84813,2939,84813.0,2939,237,2939,237,0.08063967335828513,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116730,04013116730,1167.30,Census Tract 1167.30,4413382,750,4.411797821826935,Phoenix,1827,140729,1827,140729.0,1827,58,1827,58,0.031746031746031744,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116733,04013116733,1167.33,Census Tract 1167.33,64322002,873,64.28719950585433,Phoenix,8,-666666666,8,,8,0,8,0,0.0,False,False,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,616300,04013616300,6163,Census Tract 6163,2694262,0,2.6928514461711233,Phoenix,1892,99722,1892,99722.0,1892,62,1892,62,0.03276955602536998,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,610600,04013610600,6106,Census Tract 6106,9148409,28572,9.172039993334813,Phoenix,5980,133571,5980,133571.0,5873,260,5873,260,0.04427038991997276,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,111900,04013111900,1119,Census Tract 1119,2541598,42523,2.582712264096869,Phoenix,2495,138241,2495,138241.0,2495,112,2495,112,0.044889779559118236,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,617100,04013617100,6171,Census Tract 6171,1324338,0,1.3235649808867296,Phoenix,2245,111161,2245,111161.0,2245,42,2245,42,0.018708240534521157,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,614700,04013614700,6147,Census Tract 6147,14866699,17173,14.87567849881632,Phoenix,3309,54716,3309,54716.0,3309,407,3309,407,0.12299788455726805,True,False,Low income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,614800,04013614800,6148,Census Tract 6148,1973896,0,1.972808709045102,Phoenix,4374,72022,4374,72022.0,4354,575,4354,575,0.13206247129076712,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,104501,04013104501,1045.01,Census Tract 1045.01,1227314,23669,1.2502982474608189,Phoenix,4080,48135,4080,48135.0,4067,934,4067,934,0.22965330710597492,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,104502,04013104502,1045.02,Census Tract 1045.02,1342083,0,1.3413485372113014,Phoenix,5456,56169,5456,56169.0,5346,1045,5346,1045,0.19547325102880658,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,107900,04013107900,1079,Census Tract 1079,7780043,4519,7.779890607638071,Phoenix,3532,107559,3532,107559.0,3525,539,3525,539,0.1529078014184397,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,108000,04013108000,1080,Census Tract 1080,3793388,16550,3.8076322304398693,Phoenix,3129,250001,3129,250001.0,3129,22,3129,22,0.007031000319590924,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,103205,04013103205,1032.05,Census Tract 1032.05,2635515,0,2.6339315971719532,Phoenix,2447,118472,2447,118472.0,2447,134,2447,134,0.054760931753167146,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,103206,04013103206,1032.06,Census Tract 1032.06,2573799,0,2.5722333285277132,Phoenix,2284,151369,2284,151369.0,2284,78,2284,78,0.03415061295971979,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,082010,04013082010,820.10,Census Tract 820.10,1297867,0,1.297257541338159,Phoenix,5702,87200,5702,87200.0,5507,746,5507,746,0.1354639549664064,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,103207,04013103207,1032.07,Census Tract 1032.07,2420553,0,2.4190645266755406,Phoenix,2215,166250,2215,166250.0,2109,92,2109,92,0.04362256993835941,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,103208,04013103208,1032.08,Census Tract 1032.08,2777556,0,2.77591119827309,Phoenix,3756,74129,3756,74129.0,3756,236,3756,236,0.06283280085197018,True,False,Low income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,103209,04013103209,1032.09,Census Tract 1032.09,6494901,101790,6.592709831455025,Phoenix,4961,138803,4961,138803.0,4958,232,4958,232,0.04679306171843485,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116707,04013116707,1167.07,Census Tract 1167.07,1333357,0,1.3325676512023616,Phoenix,3157,108194,3157,108194.0,3140,21,3140,21,0.006687898089171975,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116708,04013116708,1167.08,Census Tract 1167.08,3320677,47415,3.3660924481136534,Phoenix,5406,95123,5406,95123.0,5406,338,5406,338,0.06252312245652979,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116709,04013116709,1167.09,Census Tract 1167.09,1087125,0,1.0864730534982623,Phoenix,2987,61778,2987,61778.0,2967,750,2967,750,0.2527805864509606,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116710,04013116710,1167.10,Census Tract 1167.10,3827560,0,3.82532629144436,Phoenix,5221,146020,5221,146020.0,5221,776,5221,776,0.14863053054970313,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116711,04013116711,1167.11,Census Tract 1167.11,1077758,32009,1.109111685196818,Phoenix,2004,88750,2004,88750.0,2004,275,2004,275,0.1372255489021956,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,106600,04013106600,1066,Census Tract 1066,2603116,0,2.6016742759133056,Phoenix,3676,136250,3676,136250.0,3589,88,3589,88,0.024519364725550292,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,108200,04013108200,1082,Census Tract 1082,1557172,16048,1.5722889426698092,Phoenix,3363,108750,3363,108750.0,3363,413,3363,413,0.12280701754385964,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,111000,04013111000,1110,Census Tract 1110,2624350,0,2.622797906484484,Phoenix,4593,105336,4593,105336.0,4593,136,4593,136,0.029610276507729152,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,113602,04013113602,1136.02,Census Tract 1136.02,971454,9453,0.9803357205900888,Phoenix,4200,42063,4200,42063.0,4167,712,4167,712,0.1708663306935445,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,113900,04013113900,1139,Census Tract 1139,2665412,0,2.6638895824158113,Phoenix,1330,23232,1330,23232.0,1330,546,1330,546,0.4105263157894737,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,114000,04013114000,1140,Census Tract 1140,2617578,0,2.616103701707566,Phoenix,1801,48523,1801,48523.0,1801,298,1801,298,0.16546363131593558,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,114100,04013114100,1141,Census Tract 1141,1309884,0,1.309155240303268,Phoenix,2605,72895,2605,72895.0,1501,276,1501,276,0.1838774150566289,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,114200,04013114200,1142,Census Tract 1142,1279098,0,1.2783901207360897,Phoenix,938,32452,938,32452.0,938,167,938,167,0.17803837953091683,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,114302,04013114302,1143.02,Census Tract 1143.02,1311625,0,1.310907715086724,Phoenix,2593,31484,2593,31484.0,2593,645,2593,645,0.24874662553027382,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,618300,04013618300,6183,Census Tract 6183,1413808,0,1.4130726997004255,Phoenix,2871,89356,2871,89356.0,2871,391,2871,391,0.13618948101706724,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116605,04013116605,1166.05,Census Tract 1166.05,2581154,0,2.579830757704469,Phoenix,7143,91645,7143,91645.0,7143,491,7143,491,0.06873862522749545,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116606,04013116606,1166.06,Census Tract 1166.06,2577696,0,2.576351138452719,Phoenix,6228,80288,6228,80288.0,6206,1090,6206,1090,0.17563648082500805,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,613000,04013613000,6130,Census Tract 6130,10023639,1855,10.019422931056551,Phoenix,6096,171755,6096,171755.0,6096,265,6096,265,0.04347112860892388,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,619100,04013619100,6191,Census Tract 6191,326530,0,0.32634785680480555,Phoenix,3538,44509,3538,44509.0,3534,477,3534,477,0.13497453310696095,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,611300,04013611300,6113,Census Tract 6113,56240857,33838,56.245608221170784,Phoenix,7143,131135,7143,131135.0,7126,220,7126,220,0.030872859949480774,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,117100,04013117100,1171,Census Tract 1171,1594700,10062,1.603872726936798,Phoenix,3029,77875,3029,77875.0,2802,336,2802,336,0.11991434689507495,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,117300,04013117300,1173,Census Tract 1173,8067812,100686,8.164128476749225,Phoenix,2283,40833,2283,40833.0,2283,717,2283,717,0.3140604467805519,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116607,04013116607,1166.07,Census Tract 1166.07,2583291,722,2.5826440753871975,Phoenix,4119,103516,4119,103516.0,4119,299,4119,299,0.07259043457149794,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116610,04013116610,1166.10,Census Tract 1166.10,5052608,103256,5.153198560234445,Phoenix,7271,115415,7271,115415.0,7264,660,7264,660,0.0908590308370044,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116732,04013116732,1167.32,Census Tract 1167.32,6780072,0,6.776412784663228,Phoenix,4214,82109,4214,82109.0,4214,1000,4214,1000,0.23730422401518747,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,112301,04013112301,1123.01,Census Tract 1123.01,1309393,0,1.308720589384661,Phoenix,5674,49849,5674,49849.0,5570,881,5570,881,0.15816876122082585,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,112402,04013112402,1124.02,Census Tract 1124.02,1299463,0,1.2988115487228742,Phoenix,5801,76779,5801,76779.0,5801,1616,5801,1616,0.27857265988622654,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,082028,04013082028,820.28,Census Tract 820.28,1280712,0,1.2801164710183086,Phoenix,4316,66151,4316,66151.0,4222,904,4222,904,0.21411653244907627,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,616200,04013616200,6162,Census Tract 6162,1234925,0,1.2342886125853394,Phoenix,3662,105687,3662,105687.0,3655,282,3655,282,0.07715458276333789,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,614500,04013614500,6145,Census Tract 6145,3535944,0,3.534057226413589,Phoenix,4426,78531,4426,78531.0,4421,551,4421,551,0.12463243610042976,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,614900,04013614900,6149,Census Tract 6149,5780134,9124,5.785972411206707,Phoenix,3863,98750,3863,98750.0,3726,262,3726,262,0.0703166935050993,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116703,04013116703,1167.03,Census Tract 1167.03,3470130,0,3.4681882510553903,Phoenix,5272,115712,5272,115712.0,5041,332,5041,332,0.06585994842293195,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,111800,04013111800,1118,Census Tract 1118,2654771,0,2.6532986406464962,Phoenix,4478,96622,4478,96622.0,4478,579,4478,579,0.12929879410451095,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,112201,04013112201,1122.01,Census Tract 1122.01,1453063,0,1.452300830189419,Phoenix,4427,57052,4427,57052.0,4381,473,4381,473,0.10796621775850263,True,False,Low income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,112202,04013112202,1122.02,Census Tract 1122.02,1136730,0,1.136140888996785,Phoenix,4405,46174,4405,46174.0,4293,863,4293,863,0.20102492429536456,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116203,04013116203,1162.03,Census Tract 1162.03,7958832,0,7.954194429847355,Phoenix,6851,88385,6851,88385.0,6851,1392,6851,1392,0.20318201722376295,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116204,04013116204,1162.04,Census Tract 1162.04,2565914,0,2.564399458145085,Phoenix,4239,61203,4239,61203.0,4104,926,4104,926,0.2256335282651072,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116205,04013116205,1162.05,Census Tract 1162.05,1155445,0,1.1547634154657138,Phoenix,3765,60951,3765,60951.0,3765,347,3765,347,0.09216467463479415,True,False,Low income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116300,04013116300,1163,Census Tract 1163,2687782,0,2.6862469491128045,Phoenix,6013,64867,6013,64867.0,5915,1052,5915,1052,0.17785291631445477,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116400,04013116400,1164,Census Tract 1164,2625229,0,2.623751260858788,Phoenix,5870,90840,5870,90840.0,5870,1767,5870,1767,0.3010221465076661,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,104302,04013104302,1043.02,Census Tract 1043.02,1000964,79805,1.080192809492269,Phoenix,3846,41923,3846,41923.0,3846,825,3846,825,0.21450858034321374,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,104301,04013104301,1043.01,Census Tract 1043.01,1486942,0,1.4861553560470893,Phoenix,3941,68826,3941,68826.0,3922,366,3922,366,0.09331973482916879,True,False,Low income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,106501,04013106501,1065.01,Census Tract 1065.01,1313676,0,1.3129373802388693,Phoenix,3319,81310,3319,81310.0,3319,283,3319,283,0.08526664658029527,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,110801,04013110801,1108.01,Census Tract 1108.01,1296657,0,1.295906292042534,Phoenix,4942,74982,4942,74982.0,4892,816,4892,816,0.1668029435813573,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,110902,04013110902,1109.02,Census Tract 1109.02,1321735,0,1.3209598555246387,Phoenix,4635,78497,4635,78497.0,4635,654,4635,654,0.14110032362459546,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,111501,04013111501,1115.01,Census Tract 1115.01,701867,6106,0.7075655435916615,Phoenix,2013,42813,2013,42813.0,2013,328,2013,328,0.16294088425235967,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,111502,04013111502,1115.02,Census Tract 1115.02,1891517,12800,1.9032209930737487,Phoenix,5797,53714,5797,53714.0,5642,954,5642,954,0.16908897554058844,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,111601,04013111601,1116.01,Census Tract 1116.01,1207360,5283,1.2119451590308934,Phoenix,3241,69215,3241,69215.0,3239,427,3239,427,0.13183081197900587,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,111602,04013111602,1116.02,Census Tract 1116.02,1395695,0,1.3949001479348195,Phoenix,4305,63098,4305,63098.0,4288,884,4288,884,0.20615671641791045,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
