city,pc,pc_num,sign,rank,embedding_dim,loading,abs_loading,variable,spearman_r,abs_spearman_r,n
Phoenix,PC1,1,negative,5,A57,-0.1829447146173571,0.1829447146173571,median_household_income_clean,-0.18678311500674222,0.18678311500674222,368
Phoenix,PC1,1,negative,5,A57,-0.1829447146173571,0.1829447146173571,poverty_rate,0.09876032103367584,0.09876032103367584,370
Phoenix,PC1,1,negative,5,A57,-0.1829447146173571,0.1829447146173571,total_population_clean,-0.1967666283507348,0.1967666283507348,373
Phoenix,PC1,1,negative,5,A57,-0.1829447146173571,0.1829447146173571,ALAND,-0.38590937070621245,0.38590937070621245,373
Phoenix,PC1,1,negative,5,A57,-0.1829447146173571,0.1829447146173571,AWATER,-0.04193262257426125,0.04193262257426125,373
Phoenix,PC1,1,negative,6,A34,-0.1877733930982424,0.1877733930982424,lst_c,0.04509982745073374,0.04509982745073374,373
Phoenix,PC1,1,negative,6,A34,-0.1877733930982424,0.1877733930982424,hi_c,-0.008504788496881806,0.008504788496881806,332
Phoenix,PC1,1,negative,6,A34,-0.1877733930982424,0.1877733930982424,hi_minus_lst,-0.03836920311276953,0.03836920311276953,332
Phoenix,PC1,1,negative,6,A34,-0.1877733930982424,0.1877733930982424,median_household_income_clean,-0.1261842197698554,0.1261842197698554,368
Phoenix,PC1,1,negative,6,A34,-0.1877733930982424,0.1877733930982424,poverty_rate,0.11150311444835144,0.11150311444835144,370
Phoenix,PC1,1,negative,6,A34,-0.1877733930982424,0.1877733930982424,total_population_clean,0.018301065288318062,0.018301065288318062,373
Phoenix,PC1,1,negative,6,A34,-0.1877733930982424,0.1877733930982424,ALAND,-0.5258114000909224,0.5258114000909224,373
Phoenix,PC1,1,negative,6,A34,-0.1877733930982424,0.1877733930982424,AWATER,-0.2616875186361263,0.2616875186361263,373
Phoenix,PC1,1,positive,1,A52,0.2077083132817126,0.2077083132817126,lst_c,0.28244871966224555,0.28244871966224555,373
Phoenix,PC1,1,positive,1,A52,0.2077083132817126,0.2077083132817126,hi_c,0.06784420607716998,0.06784420607716998,332
Phoenix,PC1,1,positive,1,A52,0.2077083132817126,0.2077083132817126,hi_minus_lst,-0.29075000090178627,0.29075000090178627,332
Phoenix,PC1,1,positive,1,A52,0.2077083132817126,0.2077083132817126,median_household_income_clean,0.2598952184059528,0.2598952184059528,368
Phoenix,PC1,1,positive,1,A52,0.2077083132817126,0.2077083132817126,poverty_rate,-0.1818298872141486,0.1818298872141486,370
Phoenix,PC1,1,positive,1,A52,0.2077083132817126,0.2077083132817126,total_population_clean,0.13229193186732938,0.13229193186732938,373
Phoenix,PC1,1,positive,1,A52,0.2077083132817126,0.2077083132817126,ALAND,0.41241494514357746,0.41241494514357746,373
Phoenix,PC1,1,positive,1,A52,0.2077083132817126,0.2077083132817126,AWATER,0.12664865441946901,0.12664865441946901,373
Phoenix,PC1,1,positive,2,A40,0.2003509155306073,0.2003509155306073,lst_c,-0.02432731915972068,0.02432731915972068,373
Phoenix,PC1,1,positive,2,A40,0.2003509155306073,0.2003509155306073,hi_c,-0.12002554044700016,0.12002554044700016,332
Phoenix,PC1,1,positive,2,A40,0.2003509155306073,0.2003509155306073,hi_minus_lst,-0.04957234014854224,0.04957234014854224,332
Phoenix,PC1,1,positive,2,A40,0.2003509155306073,0.2003509155306073,median_household_income_clean,0.41929480979493855,0.41929480979493855,368
Phoenix,PC1,1,positive,2,A40,0.2003509155306073,0.2003509155306073,poverty_rate,-0.36097099005520544,0.36097099005520544,370
Phoenix,PC1,1,positive,2,A40,0.2003509155306073,0.2003509155306073,total_population_clean,0.10462077387355569,0.10462077387355569,373
Phoenix,PC1,1,positive,2,A40,0.2003509155306073,0.2003509155306073,ALAND,0.545016813263401,0.545016813263401,373
Phoenix,PC1,1,positive,2,A40,0.2003509155306073,0.2003509155306073,AWATER,0.1439441073239285,0.1439441073239285,373
Phoenix,PC1,1,positive,3,A01,0.1996093319175078,0.1996093319175078,lst_c,0.37062296713516873,0.37062296713516873,373
Phoenix,PC1,1,positive,3,A01,0.1996093319175078,0.1996093319175078,hi_c,0.09237720553156223,0.09237720553156223,332
Phoenix,PC1,1,positive,3,A01,0.1996093319175078,0.1996093319175078,hi_minus_lst,-0.3761576886463139,0.3761576886463139,332
Phoenix,PC1,1,positive,3,A01,0.1996093319175078,0.1996093319175078,median_household_income_clean,0.24709017103234615,0.24709017103234615,368
Phoenix,PC1,1,positive,3,A01,0.1996093319175078,0.1996093319175078,poverty_rate,-0.15510314074511036,0.15510314074511036,370
Phoenix,PC1,1,positive,3,A01,0.1996093319175078,0.1996093319175078,total_population_clean,0.19368446294049535,0.19368446294049535,373
Phoenix,PC1,1,positive,3,A01,0.1996093319175078,0.1996093319175078,ALAND,0.40006016794301935,0.40006016794301935,373
Phoenix,PC1,1,positive,3,A01,0.1996093319175078,0.1996093319175078,AWATER,0.005541516758633323,0.005541516758633323,373
Phoenix,PC1,1,positive,4,A62,0.1991453390270667,0.1991453390270667,lst_c,-0.08022430942139343,0.08022430942139343,373
Phoenix,PC1,1,positive,4,A62,0.1991453390270667,0.1991453390270667,hi_c,-0.1470441956462502,0.1470441956462502,332
Phoenix,PC1,1,positive,4,A62,0.1991453390270667,0.1991453390270667,hi_minus_lst,-0.0015766503590913012,0.0015766503590913012,332
Phoenix,PC1,1,positive,4,A62,0.1991453390270667,0.1991453390270667,median_household_income_clean,0.5355575799426048,0.5355575799426048,368
Phoenix,PC1,1,positive,4,A62,0.1991453390270667,0.1991453390270667,poverty_rate,-0.4595658310338476,0.4595658310338476,370
Phoenix,PC1,1,positive,4,A62,0.1991453390270667,0.1991453390270667,total_population_clean,0.1210526303619885,0.1210526303619885,373
Phoenix,PC1,1,positive,4,A62,0.1991453390270667,0.1991453390270667,ALAND,0.5699619984636594,0.5699619984636594,373
Phoenix,PC1,1,positive,4,A62,0.1991453390270667,0.1991453390270667,AWATER,0.1843781491056261,0.1843781491056261,373
Phoenix,PC1,1,positive,5,A36,0.1980645000395208,0.1980645000395208,lst_c,-0.07544463462426947,0.07544463462426947,373
Phoenix,PC1,1,positive,5,A36,0.1980645000395208,0.1980645000395208,hi_c,-0.09727235670032817,0.09727235670032817,332
Phoenix,PC1,1,positive,5,A36,0.1980645000395208,0.1980645000395208,hi_minus_lst,0.029669752743315878,0.029669752743315878,332
Phoenix,PC1,1,positive,5,A36,0.1980645000395208,0.1980645000395208,median_household_income_clean,0.5073046788724253,0.5073046788724253,368
Phoenix,PC1,1,positive,5,A36,0.1980645000395208,0.1980645000395208,poverty_rate,-0.45720788831695414,0.45720788831695414,370
Phoenix,PC1,1,positive,5,A36,0.1980645000395208,0.1980645000395208,total_population_clean,0.11706239506158395,0.11706239506158395,373
Phoenix,PC1,1,positive,5,A36,0.1980645000395208,0.1980645000395208,ALAND,0.5683343191749822,0.5683343191749822,373
Phoenix,PC1,1,positive,5,A36,0.1980645000395208,0.1980645000395208,AWATER,0.23559798523912323,0.23559798523912323,373
Phoenix,PC1,1,positive,6,A46,0.1955515582943617,0.1955515582943617,lst_c,-0.07279650517208447,0.07279650517208447,373
Phoenix,PC1,1,positive,6,A46,0.1955515582943617,0.1955515582943617,hi_c,-0.07134478445757617,0.07134478445757617,332
Phoenix,PC1,1,positive,6,A46,0.1955515582943617,0.1955515582943617,hi_minus_lst,0.020544987166761276,0.020544987166761276,332
Phoenix,PC1,1,positive,6,A46,0.1955515582943617,0.1955515582943617,median_household_income_clean,0.4192517081292458,0.4192517081292458,368
Phoenix,PC1,1,positive,6,A46,0.1955515582943617,0.1955515582943617,poverty_rate,-0.36185323447173423,0.36185323447173423,370
Phoenix,PC1,1,positive,6,A46,0.1955515582943617,0.1955515582943617,total_population_clean,0.07123157354619349,0.07123157354619349,373
Phoenix,PC1,1,positive,6,A46,0.1955515582943617,0.1955515582943617,ALAND,0.5607740159581478,0.5607740159581478,373
Phoenix,PC1,1,positive,6,A46,0.1955515582943617,0.1955515582943617,AWATER,0.1248558551846645,0.1248558551846645,373
Phoenix,PC2,2,negative,1,A26,-0.1482120828773648,0.1482120828773648,lst_c,-0.3699357299074449,0.3699357299074449,373
Phoenix,PC2,2,negative,1,A26,-0.1482120828773648,0.1482120828773648,hi_c,-0.0009014223732261628,0.0009014223732261628,332
Phoenix,PC2,2,negative,1,A26,-0.1482120828773648,0.1482120828773648,hi_minus_lst,0.4008620421098127,0.4008620421098127,332
Phoenix,PC2,2,negative,1,A26,-0.1482120828773648,0.1482120828773648,median_household_income_clean,-0.024390967744964843,0.024390967744964843,368
Phoenix,PC2,2,negative,1,A26,-0.1482120828773648,0.1482120828773648,poverty_rate,-0.005651315637509839,0.005651315637509839,370
Phoenix,PC2,2,negative,1,A26,-0.1482120828773648,0.1482120828773648,total_population_clean,-0.16205393986030672,0.16205393986030672,373
Phoenix,PC2,2,negative,1,A26,-0.1482120828773648,0.1482120828773648,ALAND,-0.015190671332726875,0.015190671332726875,373
Phoenix,PC2,2,negative,1,A26,-0.1482120828773648,0.1482120828773648,AWATER,0.2037162150557045,0.2037162150557045,373
Phoenix,PC2,2,negative,2,A13,-0.1502286916819621,0.1502286916819621,lst_c,-0.001552989643806702,0.001552989643806702,373
Phoenix,PC2,2,negative,2,A13,-0.1502286916819621,0.1502286916819621,hi_c,0.1287977947794414,0.1287977947794414,332
Phoenix,PC2,2,negative,2,A13,-0.1502286916819621,0.1502286916819621,hi_minus_lst,0.030228860243783986,0.030228860243783986,332
Phoenix,PC2,2,negative,2,A13,-0.1502286916819621,0.1502286916819621,median_household_income_clean,0.26489838270631194,0.26489838270631194,368
Phoenix,PC2,2,negative,2,A13,-0.1502286916819621,0.1502286916819621,poverty_rate,-0.22462490101698568,0.22462490101698568,370
Phoenix,PC2,2,negative,2,A13,-0.1502286916819621,0.1502286916819621,total_population_clean,0.12379984816950218,0.12379984816950218,373
