STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,area_km2,city,total_population,median_household_income,total_population_clean,median_household_income_clean,poverty_universe,below_poverty_count,poverty_universe_clean,below_poverty_count_clean,poverty_rate,low_income_flag,high_poverty_flag,inequity_group,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,n_nonnull_embed
48,201,431102,48201431102,4311.02,Census Tract 4311.02,930310,0,0.9309375966766735,Houston,4087,60174,4087,60174.0,4058,685,4058,685,0.16880236569738788,False,False,High income + Low poverty,0.046648719359695,-0.2712293964735144,0.1050310606669999,0.1207798441195741,-0.0246484323609232,-0.1295629707188797,-0.0694055464290787,-0.1208694527828005,-0.1213911178468661,-0.0076595696903179,0.0657875466182276,0.0472729227507504,-0.2467086788801035,-0.1531400703888577,-0.1113890772633857,0.0209988227687787,-0.0457706684158977,0.0977648694296944,-0.031048806776411,-0.0427695383932939,-0.0438250225862031,0.1159583329434836,-0.1169136334737836,-0.0646451478618064,-0.0819556646469488,0.230694829029757,-0.04503024201035,0.0450687774348197,0.010840367720121,0.1057041326723695,0.14284623590375,-0.1061524502203214,-0.0273226115474656,-0.033956586426603,-0.0388837326264601,0.0160631188852753,-0.1258614611762426,-0.0593505089005846,0.019513791411734,-0.0036422321687906,-0.1117282973586424,-0.0559767511923028,0.0764205381266236,0.0883720160827928,0.0935103441730297,0.1141007493806982,-0.0373235229385303,0.0431135335817845,0.2394554532739611,-0.0579697377734108,-0.0607285744848868,0.0054941546241501,-0.2026726709789481,0.2115815211249059,0.1355354812132081,-0.2695847661114838,0.0404746234950149,0.0466502981558453,0.1317924425377045,-0.0840285090008816,0.0828458968274085,-0.0984181085208078,-0.096675355363197,0.0183760293088325,64
48,201,431101,48201431101,4311.01,Census Tract 4311.01,837806,0,0.838380415691057,Houston,4838,60174,4838,60174.0,4838,524,4838,524,0.10830921868540719,False,False,High income + Low poverty,0.0568393861707722,-0.278110189914569,0.0918697223401109,0.1178170668412936,-0.0262892416162519,-0.1494000668646954,-0.0633812857452062,-0.1532601361571333,-0.1390335723749099,0.0046029818698514,0.0601511659861963,0.0276192140419869,-0.2286313876834663,-0.1791709569430694,-0.1329811809024652,-0.0042099330453801,0.0048271645425515,0.0866063771483579,-0.0335258110979525,-0.0383049628260932,-0.0334587078738534,0.0932146516094348,-0.1496413593755095,-0.0797505547117746,-0.0965851693951425,0.2256768740471133,-0.0172737405507426,0.0523988507875333,-0.0161237787543001,0.1110497501754151,0.1233028723200955,-0.115333533813324,-0.0256517660952201,-0.0511491467258209,-0.0146320646581283,0.0053630341105599,-0.1303553944572726,-0.0519551678464223,0.0264056115333777,0.0372590487856354,-0.1092163891767806,-0.0489905172357155,0.0596912182787527,0.0819410899471893,0.0926030771297953,0.1116199906634766,-0.0495242576543972,0.0450252863649477,0.220680957794786,-0.0389940226088906,-0.0302280681300882,0.0364360508068743,-0.2217311963622549,0.1771963230207709,0.1479251421291879,-0.2649858444878576,0.0549369806948731,0.0488231840286038,0.1332181381472122,-0.0958269299873875,0.0774572701000585,-0.0803880577158289,-0.1407286024538098,0.051900538625292,64
48,201,433003,48201433003,4330.03,Census Tract 4330.03,925070,0,0.9257209962059065,Houston,5315,45483,5315,45483.0,5290,1395,5290,1395,0.2637051039697543,True,True,Low income + High poverty,0.0303265278453467,-0.2640595108434209,0.1505583756270355,0.1120804417959178,-0.038143664385282,-0.1323610663357128,-0.0544803009071645,-0.1687768044824436,-0.1530691849789803,-0.0331101812589617,0.0512324193624022,0.0415609553561613,-0.1967617704520474,-0.1595749170855368,-0.1298424024131182,-0.0500412136151818,0.0236091880218864,0.1522036214022429,-0.0219095629477947,-0.0660939682431294,-0.0059169564578403,0.1221743841765044,-0.1575092386428285,-0.0787003894774152,-0.1387912750407532,0.2206472879351614,0.0195849424909941,0.0345133118731108,-0.0332032570147946,0.1316945604414097,0.1579144987212263,-0.1394182357422877,-0.0028317984987861,-0.091152459669975,-0.0177167197946222,0.0400429967699852,-0.1541427319717777,-0.0435725505427977,-0.0066947841334431,0.0908455867130113,-0.0535914605863183,-0.0651380035447112,0.0413626741483766,0.0388001957769323,0.0649518632300284,0.1098084418538498,-0.024667572606711,0.0500173980614141,0.2212239072046264,-0.0395363451216445,0.016980819266736,0.0906531236246075,-0.2722343615280421,0.1410191850565836,0.1405453355566648,-0.2451790560156118,0.022847899509092,0.0385422749231698,0.1186118506837626,-0.0901401124285838,0.054749468295017,-0.0450913023087957,-0.162246518295312,0.0488202436686934,64
48,201,432901,48201432901,4329.01,Census Tract 4329.01,1463649,0,1.4646360641678584,Houston,3543,42958,3543,42958.0,3543,1228,3543,1228,0.3465989274626023,True,True,Low income + High poverty,0.0273409674326787,-0.2537990604305757,0.140824712588592,0.1134788159969881,-0.0386346178499957,-0.1179542919873571,-0.0369131730194889,-0.1431195943246531,-0.1298487025704946,-0.0592071266337915,0.0461202850501228,0.0341883059488669,-0.2013531660560219,-0.1575722804589864,-0.0979504373063288,-0.0146923029188497,0.0176426024973676,0.161888907624767,-0.0139178955951649,-0.0593008088431628,-0.0118596360135555,0.1279917704880331,-0.1652872616077072,-0.0801509763080344,-0.1285961948072609,0.2201154853758722,0.0124061766010562,0.0071736493789229,-0.0445760348340169,0.1258521141957207,0.1521413433164476,-0.1244949770007645,-0.0243342997551671,-0.0641645089795634,-0.0213924422252949,0.0487581907667442,-0.1621153154075193,-0.0807214396260486,-0.0121344937556942,0.0601319828470043,-0.0544656949182181,-0.0523945152951297,0.0445132458248552,0.0400048036099204,0.0471727509627965,0.1098435591165951,-0.0179104313357783,0.0283441679772664,0.193015163486256,-0.055604735744198,-0.0076595304326661,0.0690270706509489,-0.2852878522465272,0.1727682211161823,0.134747302361827,-0.2242568332539076,0.0260087870052435,0.0701461580806879,0.1333342133675645,-0.0748932213904658,0.0259663569924155,-0.0491439579300285,-0.1492570800872306,0.0530292603008488,64
48,201,433202,48201433202,4332.02,Census Tract 4332.02,1150085,0,1.1508820378320517,Houston,3524,56701,3524,56701.0,3524,857,3524,857,0.24318955732122588,True,True,Low income + High poverty,0.0990129118773018,-0.2726350207734704,0.1012180452328944,0.1167305507304269,-0.0050470979821358,-0.0630600290853708,-0.0242777272416202,-0.1444520738138798,-0.0616379709123535,-0.0840414114943721,0.0360617899879088,0.0054969620812854,-0.2530908861892211,-0.1766879621520367,-0.0912500116210588,-0.0101617384643579,0.0023653403377015,0.1540499059565354,0.0177801496645187,-0.0164606130201443,-0.0412749584281704,0.1550938805094396,-0.1354499713030163,-0.0419983320244971,-0.0670790045202159,0.3133825774814141,0.0215856668049466,-0.0282600413522285,0.0092830788100574,0.0949234727179168,0.1063234080760653,-0.1298702297316797,-0.1273119324382516,-0.006369912639936,0.0395121196673625,0.0186357544758344,-0.163146824959446,-0.0978787893222589,0.0345207030084298,0.0090677360655705,-0.0846538558787056,-0.0598565002824729,0.0990126731342946,0.0904530961350749,0.0814049097046186,0.0652253884693332,-0.0501819856210945,0.0135823944831841,0.1795486688129871,-0.0601889173111524,-0.0029380388591787,-0.0489499021680518,-0.2711195048081675,0.203853410221972,0.1433117528562268,-0.2500429250404788,0.0632589837419628,0.0745386516372461,0.0790685472445624,-0.0720116434782313,0.1032462877226518,0.0401811803003676,-0.1917916627358796,0.0655151398815094,64
48,201,433201,48201433201,4332.01,Census Tract 4332.01,1096309,0,1.0970772442522465,Houston,3911,42609,3911,42609.0,3793,775,3793,775,0.20432375428420776,True,True,Low income + High poverty,0.078881012043602,-0.2710928302300671,0.1208078522681248,0.1190894522787116,0.0055640666396997,-0.0718833416484587,-0.0556981940104971,-0.1546809761555451,-0.0718087362890367,-0.0692511890078137,0.0543302222163953,0.0352929071876212,-0.2374239035859502,-0.1740006489458263,-0.1176219728792453,-0.0127963762384013,0.0132367263703143,0.1689079078445083,0.0161438866669775,-0.0380323914955242,-0.0478390719705573,0.1629116521484461,-0.1122552276766402,-0.0364999570955613,-0.0782185770953447,0.3042425092971875,0.0157070312706463,-0.003713860004566,0.0050740669598942,0.0991182106207971,0.0978610318748605,-0.1345388771662745,-0.0932677291405721,-0.0420681712776433,0.0285039575278269,-0.002259608981525,-0.1717100819304569,-0.0773841154972139,0.0295803343537209,0.0343038656632947,-0.0926457366498637,-0.0804808676136688,0.0947206769311275,0.0854791020821301,0.0975107292881885,0.0822599901601222,-0.0449699235452357,0.0344828411720157,0.2165284657014331,-0.056592827861153,0.0102948234557185,-0.0250530392256543,-0.2597810280144019,0.1947172677133334,0.1373201538150376,-0.2645893542222611,0.05942181462919,0.0433937718529788,0.0961929927774969,-0.0972385015947844,0.0975663478942108,0.0361911646398642,-0.169174896910967,0.0408507789060377,64
48,201,320500,48201320500,3205,Census Tract 3205,5533907,277393,5.813414194807404,Houston,4073,68433,4073,68433.0,4073,615,4073,615,0.15099435305671496,False,False,High income + Low poverty,-0.0577384275823881,-0.1611962656772588,0.1152579533769473,0.1013943314910719,-0.0145918630716209,0.0324981787170796,-0.0023666004006512,-0.0716368090540204,-0.1440120805625321,0.0733588720186325,0.0284801655945181,-0.0265030492662853,-0.1856664931073308,-0.121366384352686,-0.1042594035112078,-0.017412232703535,-0.06384052184196,0.0913278844187466,-0.0822652964244581,-0.0363211849891466,-0.1285191462668609,0.1256099522787004,-0.2035896232868029,-0.0454251985252809,-0.1010191267235402,0.271480306075589,-0.0709230821967074,-0.0384703272389141,-0.0074605963866465,0.1508423943816991,0.1016475091440127,-0.0875782811412906,-0.0061172996113089,-0.06346708462204,-0.0816802030203849,0.0546513252960707,-0.0623267462267374,-0.0927899308154486,0.0147244537431833,0.0258678013204067,-0.0502384028526274,-0.0263361494243278,0.0808683528116331,0.0277312681899729,0.0581160304732686,0.1493179191458912,0.0056164573629314,0.0054942435728003,0.1723033633655936,-0.0077693183576511,-0.1015124387749059,0.0231687852661188,-0.1560474228901134,0.2002910550315472,0.1146279089953561,-0.1839522663148751,-0.0683438584293742,0.0546454680637108,0.1441249749244084,-0.0329262674056954,-0.0181390636402627,-0.1346967054868209,-0.0747671913727924,0.0394416499120374,64
48,201,521502,48201521502,5215.02,Census Tract 5215.02,1537888,0,1.5388993773599529,Houston,2869,89096,2869,89096.0,2869,259,2869,259,0.09027535726734054,False,False,High income + Low poverty,0.0317667424550515,-0.2784505900105197,0.106111711060568,0.159115333040261,-0.0075143256603597,-0.0344024386281604,-0.0544813492275541,-0.1182685054420001,-0.0669038385369822,-0.0720413388800217,0.0628243725367529,-0.0019525570766214,-0.251468908593399,-0.1521843730168987,-0.0903636208774271,0.0592380461573568,-0.047692534676112,0.1507772118831912,0.0280120691642885,-0.0242691802675862,-0.071262517327904,0.1532409209191321,-0.113485292204895,-0.0495236704758284,-0.0890697374355594,0.3315025762030715,0.0029369230510931,-0.0003956730269297,0.0005842646569238,0.0941571673307127,0.1021743690898985,-0.1447553987660883,-0.1247313597393575,-0.0107032468733278,-0.0112143590537264,0.0132069581394912,-0.1432717536540995,-0.097070658182006,-0.0083277171581041,0.0113352918893983,-0.098493655789155,-0.0512658793334991,0.1228047401616231,0.0818637982897045,0.0938387789057887,0.1086612114205339,0.0006003699127395,0.0234121224573149,0.2248581124006301,-0.0793493299510226,-0.0484585136578568,-0.0646545909935501,-0.2503776669738066,0.2154373599230943,0.1564327261786144,-0.2445821767784849,0.0400197268433006,0.0837866120159253,0.1156361212948453,-0.058584269127643,0.0798161708076527,0.0042263564209081,-0.1166667347768937,0.0052167042611269,64
48,201,333905,48201333905,3339.05,Census Tract 3339.05,2856698,2225,2.8600103309405562,Houston,3356,64645,3356,64645.0,3356,235,3356,235,0.0700238379022646,False,False,High income + Low poverty,-0.0453021415415187,-0.1908359401624249,0.1639679615524501,0.1487195588673575,0.00301967401803,0.0092710377599261,0.0013209244833091,-0.0925659604710703,-0.1008009000089541,0.0158665354048643,0.0197309897563393,-0.0271859396076688,-0.2177876667988997,-0.1080750389424225,-0.0814114678500131,-0.0261111860036536,-0.062251787417363,0.1244150800324846,-0.058445621389083,-0.0264933897307668,-0.1208043659019241,0.1395059141522799,-0.1740795090593865,-0.0336892560402228,-0.1371728613808371,0.2739988913345439,-0.0522039461190631,-0.0678807864877117,0.028278941482917,0.174439185032272,0.108314691437411,-0.1349131175042021,-0.0308061073246417,-0.0497680558819987,-0.0978686308576091,0.0823628499133344,-0.0961013631091708,-0.0946470137589804,-0.01552557392137,-0.0068135214580708,-0.0559073675656961,-0.0342651286159797,0.0678090598734204,0.0528913431068776,0.0792568878146937,0.1469954401228844,0.0037963659582062,0.0225870693305694,0.1936828403648544,-0.0038790984528026,-0.1190320360941789,-0.0108698104666419,-0.2079123574202319,0.22342996764885,0.1215104834978068,-0.2175731649885371,-0.0747533162257265,0.0586160377312303,0.1419220508583331,-0.039275474257836,-0.0025011161212949,-0.1376326119489382,-0.0942808607046721,0.0115957890614437,64
48,201,311702,48201311702,3117.02,Census Tract 3117.02,1108917,0,1.1093838304375487,Houston,2189,29265,2189,29265.0,2189,1128,2189,1128,0.5153037916857013,True,True,Low income + High poverty,0.0439945839732481,-0.266015213421603,0.0819236183039991,0.1038913349025175,0.0099380106296655,-0.1105278794636274,0.0019788837013065,-0.1319006487582557,-0.1941508807970736,0.0340849809748967,0.0482835971878494,0.0095173034381285,-0.1688056540515595,-0.1791555579530169,-0.1136839955173026,-0.0961974110263822,0.0743997572221071,0.1219219899360041,-0.0387195101447063,-0.0643333685802087,-0.0076679101952152,0.0921191879510006,-0.2597056844731117,-0.1116036407410453,-0.1108849568099752,0.2050020202917125,0.0307943000842227,0.043582814957345,-0.0530865809251056,0.1354996143355827,0.1346539645930754,-0.1066681523136572,-0.018240484590671,-0.0985266146476859,-0.0184711690058822,0.0334993966292883,-0.1510594874773524,-0.0964774518667323,0.0321309302787176,0.1287781639609217,-0.0335764320053499,-0.0227001100335309,0.0595323134269713,-0.0046984576585128,0.0492447057385008,0.0973821915569438,-0.0305942581738011,0.0314959712594182,0.1610742019017663,-0.0484418643729229,-0.0061330836612883,0.1044952946003599,-0.2661027603225701,0.1487677685704627,0.1435090822823714,-0.1917100075696914,0.037890183724311,0.0724629949498383,0.1384072512987115,-0.0555030520505253,0.0259988719827735,-0.0623640937312672,-0.1861900897851513,0.0872533042165543,64
48,201,221502,48201221502,2215.02,Census Tract 2215.02,521590,0,0.521865019241984,Houston,2920,32625,2920,32625.0,2920,1027,2920,1027,0.3517123287671233,True,True,Low income + High poverty,0.0132347225118153,-0.2460287803415212,0.1542812588655668,0.1212102440581355,0.0090405952867341,-0.0763196749317639,-0.0239963331242668,-0.162184055089164,-0.1497656756967639,0.009506605079012,0.0551141718809444,0.0093368228743726,-0.1883404033338013,-0.1591441137921939,-0.1293901345501893,-0.0471056869380035,0.0049290708318863,0.1354371870108567,-0.0207713968342788,-0.0596237193742474,-0.0566549581147716,0.1203532217890138,-0.2026820502240123,-0.0756385351407764,-0.1211419557403948,0.2530915775471808,-0.020883782878906,0.0043707963117492,-0.0066667251386471,0.1380639039935072,0.1242721183338985,-0.1303875388204804,-0.0212407630841295,-0.0774138353295255,-0.0522545309894956,0.0277912194227849,-0.1423319576303407,-0.0830505348888293,-0.0067783706647722,0.0639670750483795,-0.067616993807328,-0.0477056628231828,0.0586671163342853,0.0246324239668694,0.0893552983412985,0.1150056448371296,-0.0235063814993876,0.0428032041276204,0.2094658147815801,-0.0231327500011262,-0.0386242755800934,0.0355241673647067,-0.2563388706603692,0.1635537700365369,0.1340622636101148,-0.2209251856181209,0.0079534794684637,0.0412563076667699,0.1626225479334421,-0.0961208324726111,0.0167841051611023,-0.0707106076054977,-0.1544635596504053,0.0367868005784953,64
48,201,313201,48201313201,3132.01,Census Tract 3132.01,1415242,15914,1.4318373402169002,Houston,1588,70526,1588,70526.0,1566,306,1566,306,0.19540229885057472,False,True,High income + High poverty,0.0217133606856317,-0.2773716707774081,0.0933711328878736,0.1943476996080462,0.0441500851225039,-0.0430947393871676,-0.0221285375832415,-0.0934121308883918,-0.0909783796700585,-0.0145326342055922,0.0261382934521271,-0.0113055027296234,-0.2188277789835695,-0.1598261056143913,-0.0969811999459898,-0.0088158421690265,-0.0014097074774424,0.1586730804446306,0.0005012529976992,-0.0348688067639475,-0.082742041720332,0.0994929167492252,-0.1870455528860421,-0.054623176293702,-0.0747607850332178,0.2967330927910048,0.0021907196192791,-0.0347615707566559,-0.0093900985143417,0.1496927716082627,0.0850537966228019,-0.1282662233497247,-0.0974636413536145,-0.0388969509477185,-0.0277380406173938,0.0417076965311017,-0.1364779732411535,-0.1314083426114145,-0.0045854863890621,0.0457657346908177,-0.0574774933364504,-0.0460836230659794,0.0928226367385392,0.0565860924882965,0.0922112430406031,0.091299278743,-0.0375698691093808,0.0160842096081243,0.1561493024945825,-0.0682747705767268,-0.0572553258816305,-0.0121181164371746,-0.244923880731736,0.2258573787276196,0.1476427756163372,-0.2372024053850295,0.0196634330825058,0.0914980723143737,0.1263173380366364,-0.0624795106105344,0.0349356855710356,-0.0338383923587131,-0.1300138768197579,0.0443852914637005,64
48,201,411302,48201411302,4113.02,Census Tract 4113.02,543759,0,0.5440806525717498,Houston,2333,90183,2333,90183.0,2333,137,2333,137,0.058722674667809685,False,False,High income + Low poverty,0.0940736334220301,-0.2347910266798775,0.1412407403241393,0.0457205223858994,0.0129580264166337,-0.1666339520664726,0.0164063699741935,-0.1305673675009694,-0.1827129666553863,-0.0043133390548256,0.0386660326166528,0.0453916532209314,-0.1690201856557493,-0.169314973527478,-0.1172839830328557,-0.0891730603770755,0.0912022551923439,0.1015403534382099,-0.045499700786615,-0.0044125963016212,0.0161293728626429,0.0727870774205765,-0.1983156192442688,-0.0674531902095031,-0.0773696185564217,0.1599058717669629,-0.0179076388745861,0.0556055418295128,0.015148900534946,0.1004030860303574,0.1757346526111999,-0.0828736262476151,-0.0309386585045919,-0.0595186014306608,0.0197265715379669,-0.0088473019105401,-0.2012692571121742,-0.0403592114561646,0.0068797735862192,0.0240215798414575,-0.0537893701660614,-0.0450439829959427,0.0314927542375839,-0.0064850817452608,0.0702915052010865,0.1628782971807143,-0.0528701293417685,0.0669789075497513,0.1575355310023645,0.0081044683457382,-0.0691846578197379,0.1239287056289425,-0.2787025553110751,0.1225277441266501,0.1717393924579605,-0.243613424689712,0.0523969721978885,0.0309818259312837,0.1672368302895452,-0.0375486833767252,0.024536565318425,-0.111120970556818,-0.1729655340789595,0.0505880286222447,64
48,201,510803,48201510803,5108.03,Census Tract 5108.03,809568,35920,0.8459513585756268,Houston,2392,110542,2392,110542.0,2392,160,2392,160,0.06688963210702341,False,False,High income + Low poverty,0.0220920638004521,-0.2328264249850126,0.1317494253556554,0.1249148846629994,0.0221546936623083,-0.1047154404369124,-0.0438536017446865,-0.0891653603126994,-0.1568373204841386,0.0438325748381846,0.0135221353421568,0.0185278135775102,-0.2010636730773116,-0.1619972961393874,-0.1212748631751432,-0.0319124687146323,-0.0024172643219428,0.1043944240406463,-0.0675645377023959,-0.0312035779274562,-0.0784443849381107,0.0964224779806515,-0.1801903157350465,-0.0342125751726781,-0.0880229255978284,0.2206438625363159,-0.0558191337695794,0.0127014607917811,0.0315121601028448,0.1448599432441476,0.1063424028511237,-0.0998455497956978,-0.0292048044226328,-0.05338397965915,-0.0209794163020505,0.0246432175868327,-0.1039934460917639,-0.0788803125136199,-0.0131052154046167,-0.0030367840292981,-0.0924104176898202,-0.037352588396193,0.0699345346004582,0.0774716669598269,0.1032838540472754,0.1766472803109298,-0.0386726889199761,0.0347768859380341,0.1944554061925311,-0.041744102879985,-0.1089267536145921,0.0354309027356583,-0.1921531339489446,0.1879857440277421,0.1265575799427698,-0.2592345453557134,0.0155742236832511,0.0472209381686654,0.1577872524630861,-0.047072500787261,0.0210047023234524,-0.1435348681531626,-0.0823718250279343,0.0050608312120517,64
48,201,231400,48201231400,2314,Census Tract 2314,3347013,16002,3.364372495708287,Houston,3123,45479,3123,45479.0,2970,698,2970,698,0.235016835016835,True,True,Low income + High poverty,-0.0543527932198583,-0.1763668324562121,0.085459061095483,0.1423322679581957,-0.0254084320483647,0.0774165427861544,-0.0063226519266561,-0.0639632896150276,-0.0698375029024615,0.0772925728843588,-0.0067399359064646,-0.0628209272442305,-0.2462016820818205,-0.0836874589223817,-0.0653651360254057,-0.012871475924338,-0.0889703647785039,0.0700195699619206,-0.0414239629611534,-0.0480198342735468,-0.0876273810711743,0.0880017884892972,-0.2024182674217612,-0.070792907353373,-0.1235721594002193,0.2465389570581386,-0.0668147196341069,-0.0616201811880244,0.0014903700603692,0.1645686719970604,0.1363615913330515,-0.1197912677866493,0.0236950336252631,-0.0375963671767428,-0.1351828542665765,0.0858852603001991,-0.0950396890814033,-0.0929300775403284,0.0285837188707395,0.0462713102870146,-0.0781131130431096,0.0042566489395987,0.0897515443851692,0.0647295265048132,0.0372442537013537,0.1312520927288713,-0.0114292218981465,-0.0145508072180881,0.1399747385358511,-0.0648370568091823,-0.1083807477630706,0.0316363192887919,-0.1601020717698286,0.2011200102573323,0.1391947090823895,-0.2030128300638884,-0.0778374072467944,0.1241495440606574,0.2156907233418594,-0.060297403539114,-0.0336189977131601,-0.1357941859485698,-0.0520669642094114,0.0295921565156053,64
48,201,530200,48201530200,5302,Census Tract 5302,3533268,18067,3.5533030608593323,Houston,3820,140917,3820,140917.0,3820,376,3820,376,0.09842931937172775,False,False,High income + Low poverty,0.0225569821652992,-0.2605098110052806,0.1392041678310857,0.1497030154290808,0.0195739459021697,-0.0445895158668038,-0.043631480871302,-0.1032328273340696,-0.1091337337357736,-0.0180209195881622,0.0575852288451925,0.0103953373502743,-0.2120648359693272,-0.1561742624974411,-0.0960376340826668,-0.0096849591959013,-0.0193744324592746,0.1512667883900136,-0.0215110317860374,-0.0559465892023669,-0.0634323814311379,0.1234759909370128,-0.1675124967521216,-0.0686706858704783,-0.1207196168023734,0.267009118613388,-6.854371348372188e-05,0.0034671751241797,-0.0168607233860035,0.1389625224809339,0.1222088019074596,-0.1342593539111164,-0.052935549913859,-0.0443918493270911,-0.0407341220826671,0.0450551295267251,-0.1294268382841959,-0.0889592010987685,-0.0131363045059269,0.0465927571200387,-0.0733105364817535,-0.0462304611122311,0.086697833209992,0.0375728148909269,0.0825274881348078,0.1237449906900081,-0.010007956836562,0.02785288890235,0.183496924351191,-0.0500698921448444,-0.0487859379173134,0.0213831094136907,-0.2675090011697688,0.2043495128479278,0.140774764849682,-0.2369336768736879,0.0017170679044203,0.0704718930160587,0.1639848213507712,-0.0336190002464477,0.0279046512360639,-0.0718907859285321,-0.10620879569083,0.0156611710791327,64
48,201,220100,48201220100,2201,Census Tract 2201,1760977,0,1.7617950586632372,Houston,1400,43583,1400,43583.0,1400,195,1400,195,0.1392857142857143,True,False,Low income + Low poverty,0.0094681507275115,-0.2470555572573527,0.1572997964631163,0.1533658587063989,0.0170422289738625,-0.0320118428724641,-0.0206124045493024,-0.1338947515039801,-0.1011147884746457,-0.0136370875001881,0.0524356920270658,-0.033203734362244,-0.2162244626902004,-0.1812188609901215,-0.111133309701883,-0.0270357553720489,-0.0305708768108076,0.1421906971116651,-0.0342204331976128,-0.0313593588741888,-0.0851710563641489,0.1486895626917481,-0.1937417591757418,-0.0416875916817136,-0.0974011910276341,0.2820092164186245,-0.0126951538368304,-0.0357737992107305,0.0074647317552065,0.1566410059762088,0.0875570048821906,-0.1459814834388763,-0.0558694996015599,-0.0647355094707649,-0.0321182811933446,0.0073534039649766,-0.1268455316175305,-0.1092858893536392,-0.0363628405921922,0.0165329928307811,-0.0867242971186427,-0.0516582041503299,0.0805020633040145,0.0397794160910524,0.1059870853803269,0.1392489411185557,-0.0182211284054878,0.0140843415202238,0.2040979982907251,-0.0453360483892451,-0.0616905539581613,0.0105302483987954,-0.254837818228355,0.2027769635952266,0.1193769972431321,-0.2262812296969384,0.0136558347502958,0.0491468420868096,0.159080693796639,-0.0408938457353892,0.0135514160263192,-0.0699089519441848,-0.1195935437233107,0.0184811466175218,64
48,201,220200,48201220200,2202,Census Tract 2202,1489507,0,1.4902354971651666,Houston,2345,45833,2345,45833.0,2345,550,2345,550,0.2345415778251599,True,True,Low income + High poverty,0.0283744157477957,-0.2678105667452214,0.143283637316995,0.1450404559289049,0.0289177301922015,-0.03115806133557,-0.0495363818237427,-0.150558884195903,-0.0977961459395227,-0.0139227813164173,0.0667468781407098,-0.0052509633656042,-0.2190996012970436,-0.1853562448391082,-0.1196940868733915,-0.0224844320441487,-0.0073146410443434,0.1419853941571895,-0.0187381050397747,-0.0428482511875003,-0.0678225005234886,0.1384928924241531,-0.1792575119308449,-0.0516574763249123,-0.1086535922392345,0.2838806469643919,0.0103552853766821,-0.0041573992857811,-0.0053607058745476,0.1315255634494706,0.1004486928308287,-0.1345042096568883,-0.0651618818228409,-0.0652150909545349,-0.0206252639910729,-0.0054179695578901,-0.1341863596290073,-0.0902842062089151,-0.0194210934233662,0.058627334790398,-0.0858160112504634,-0.0480614591649644,0.0989070686675004,0.0452348653385304,0.1181596218048449,0.1231657637772229,-0.0238946109559198,0.0204152565951502,0.209734957677389,-0.0561753861269954,-0.0400985196965746,0.0063703399453846,-0.2535908955975231,0.1931812634362409,0.136886018811721,-0.235395514502876,0.0329520636023576,0.0522560343191254,0.1551490676646399,-0.0515570182740157,0.0351442692855563,-0.0398210163774594,-0.1337518873309438,0.0124152918206414,64
48,201,521800,48201521800,5218,Census Tract 5218,7052028,127353,7.184432385169083,Houston,4734,69402,4734,69402.0,4719,332,4719,332,0.07035388853570672,False,False,High income + Low poverty,-0.0284273906137641,-0.2097098588656435,0.1412355485369934,0.1371972099520951,-0.046587209909944,-0.0683152692861067,-0.0331046577684503,-0.1239300452691721,-0.1387608815014188,-0.0309526579499859,0.0090238188971462,0.0066418476723527,-0.1983850620975642,-0.1187551353602077,-0.1092008770324508,-0.0322805777744226,-0.046871394850059,0.128473812845785,-0.0467551487331789,-0.0480638847956096,-0.0525785597549218,0.1155226170637484,-0.1731017392196933,-0.0702414844813517,-0.1431282527404767,0.2464800287605618,-0.0032282303155674,-0.0286947461695612,-0.0326637429042302,0.1387550332587672,0.1430993390273335,-0.1214324508128932,0.0138411843574348,-0.0456283645813337,-0.0775399769927354,0.076931598721676,-0.0972673429970998,-0.0565208749715146,-0.0060135391945338,0.0364204915161286,-0.0551262767428155,-0.0347919545631727,0.056157280816952,0.0404580911672502,0.0544063387515745,0.1374369738196986,0.0004022366686382,0.0215344287092154,0.1940709786687159,-0.0709188372995841,-0.0436591324335448,0.0736882791926453,-0.2280860413765071,0.1762586011850377,0.1348210217876727,-0.2065541974280711,-0.0362190671036773,0.0742028013405358,0.1618694740723605,-0.0827763404569909,0.0210970204460939,-0.0912290378538127,-0.0991691802323179,0.0350108646410253,64
