GEOID,PC1,PC2,PC3,PC4,PC5
48201421101,2.888937553126062,6.110648960819878,0.26810775366106787,1.1735002654710414,0.5275653201675962
48201423301,1.0402208224119098,-4.144632594920402,2.37657526515412,-1.7962874216212934,1.7730579423779549
48201453401,3.14730107725623,-3.8690962073694157,1.2835826109881867,-0.9482013158598133,2.1132456324467075
48201331100,-1.8416203583480297,-0.4227166123344229,0.9063456602319667,2.639865410258788,0.5225443481606146
48201331200,-8.005587201575334,0.4160563564608959,0.09794803156363237,0.5852396203185234,-1.8181157175076672
48201331300,-7.527211091745355,2.1666803282389595,2.2687125951087594,2.373514527380325,-1.0187193040698368
48201331400,-10.057591361582615,2.838063498893789,3.698195492116034,2.2110016909467913,-0.1133351973812548
48201321700,-0.9335881667902254,-2.68242705194846,1.8290986492099257,1.5855596751880228,-0.18367076440812574
48201521402,1.129730688400551,-4.110114074422019,1.8324029537692526,-0.9720370471442071,0.8777131261899408
48201250901,-8.320005645427576,-1.3257945907852873,-6.609785387356724,-4.0428920148708425,2.336269478217495
48201520501,2.085556365241174,4.318369112794235,2.1175606553935324,-0.6326248651321573,-0.11492929687026851
48201521701,0.22545007599078615,3.202582191462998,2.180777637463052,-0.15661922089509567,1.063295698675508
48201550201,-4.960881013570799,1.5688076144694432,2.118507908612294,-1.8060332095541969,-1.034971319677472
48201521702,1.645861165870016,2.7340330812119285,1.198121351369084,-0.38152244542102143,0.04356316762995978
48201520603,3.6047697351156316,0.39570201282988987,2.350560123644076,0.1911569861338438,1.0385187303603771
48201521201,3.020847001148433,1.5654403577034914,0.33545245501679805,-0.6137950561075299,0.004186649579516785
48201532004,-1.8411187647122622,-1.300377226154046,2.0890655044111783,-1.0421607115715807,0.9250115376001348
48201532003,0.380398171708848,0.6505769017303066,2.661139383104549,-2.3642715099056026,0.7222158328183137
48201232701,-9.805588487094484,1.53894985635688,-4.026915723835848,-1.6451944984010882,-2.9423426055782445
48201420600,0.13914303750973342,-5.008836234344431,0.16205120651598215,2.77087799975449,1.6804750033885982
48201420700,0.9605875008602909,-5.0190432768607,0.2737832897016321,1.6505429255465731,1.2410448794009088
48201314001,2.388243179838797,3.555176546271457,-3.1996373976353865,3.0000923451175736,2.7135205790198684
48201320602,0.12501110313307548,-3.400410436282003,-0.8720425272339641,1.5832643872003278,-0.8823287382209573
48201450100,1.4563894567709026,-5.183486827794301,-1.2242182489781581,-2.9501577284508644,1.2167252476622843
48201433400,-2.1793598380907753,-1.572944975499553,2.8264096595369117,-0.6354762368591415,3.6392908949645886
48201450200,2.1605851917809384,-4.625312126765514,-0.8965754460777021,-2.359236220094452,1.2166372005696162
48201450500,-0.45746201191413394,-0.9179487100528924,-1.6688965360679728,-1.925825537529165,2.8868163975941283
48201453800,-2.896361041362957,-2.5247829292065984,1.5109642704458288,-0.6730912575511873,3.0845205706054326
48201340600,-2.0772309130807534,-5.9525024592876195,-1.1300781217955904,2.7606309083365215,0.14974491981624583
48201340800,-0.5469428140932864,-5.947673426576039,-0.7776091970618009,1.63505452407999,0.1523970428306768
48201433300,2.274205051829407,-5.301469902148153,2.52577008494971,-2.5882165172255016,2.544339516772578
48201520502,0.9057649766169588,3.0657711962866654,1.9082358230758967,-0.4389519670988499,1.11634025517493
48201520604,2.8523231924937447,-3.36888849060365,1.6077415787334146,-1.0419537000352908,-0.40175696439140895
48201521501,3.4215890903822204,-4.22297990153734,1.1164196424784756,-1.0214361102085008,2.4185206890649247
48201250602,-11.690651691586009,1.4839501309002034,-4.177080599752475,-4.609802277737092,-0.075986170656467
48201433100,1.7099223186679562,4.900336933085176,4.004037417253475,-2.3911267061920976,1.0950736350012242
48201520200,1.6607215375202395,-2.473078054423879,-0.04178420469497301,-1.4951242243521095,-0.2259297674113207
48201520700,3.1182415095429517,-2.6745909546517583,-0.007855692707499584,-1.5764623949007557,-0.796929832627414
48157670603,-5.766627030028619,-1.01552077774285,1.8853916470048806,1.7371056185979745,-0.0117661612479004
48157673007,-11.981494639321333,2.5804087148543338,-1.5335934053962934,-4.090807720460479,-2.8157907434084257
48157673006,-11.080323719033753,0.07459255066966336,-2.8789593759644,-5.022017178644138,-1.3642106822188316
48201431902,4.735093557281756,5.9394856931411315,-4.541119878763687,0.41705976365937575,-0.44052090281514567
48201423100,0.8606042752691636,4.597663951820295,1.9610373887418218,-1.738707409741631,0.388452556442462
48201410401,8.213499381217261,-2.636475320800919,-4.48310226453469,-0.09454191927798625,-2.547153729868973
48201431801,4.193473605449863,-1.5927393353715762,-1.530337262574987,-1.060675911408358,-0.9936819821921973
48201422702,1.713921011561074,-7.936078844747946,0.6773556528494631,-1.2380936514201206,2.689818579321547
48201422701,1.27605595689046,-4.629917510436384,2.575889449730202,-0.904159285988422,2.0731676064873725
48201410801,6.342381147380071,-1.1485272775592907,-2.8404770787243754,1.0468365232169095,-1.7155406656086714
48201432705,7.130942198643562,5.424640426815108,1.8027204150986011,-2.112845205969357,-2.5213595623518508
48201313901,-0.6923836901782252,6.385568521610362,-2.379675158220899,4.915922228171605,4.054856226243056
48201314003,3.0112568613580377,2.8478058026213864,1.1768745793337239,0.26181571490652933,-2.753443084992024
48201314402,3.089075629420254,6.491824423169493,-0.005047597971438731,0.6786938179904821,-0.3198025172788283
48201412201,4.761665860723452,-3.8010370447063027,-5.398694325749932,1.363336720423847,0.7285671316969828
48201411902,1.368034158160862,-2.4479944816795505,-4.471206164435044,-1.2448190320067478,-0.7225828613172491
48201313801,-3.2622466018493115,-1.060733803178877,-1.7748616568233206,5.337945822036789,1.9694856723383216
48201222504,4.852227273770248,-0.789412745015889,2.0025894300372733,0.03558561400215198,-3.7438913697611014
48201333501,3.2792515552785315,-0.2177262270124891,1.4587682278572767,0.04197646126882462,-1.6943762556485766
48201333302,-3.919155439574776,3.169424247372434,0.9103190030383469,0.9956354023550156,-2.053729186522366
48201431505,7.731713911287487,0.9267928580693069,-1.1653215734233247,-2.2797638674845393,-2.8151892949261534
48201520302,3.404065313851183,-0.6854258598707138,0.5936987256603552,-0.40802211586542914,-0.9891626458137556
48201520301,2.3008912520542952,-1.218927884922986,1.3566709551975034,-0.17515199009986926,0.15866268128868422
48201410704,5.872212253502658,-2.7080435230237376,-3.7725969825015815,0.39735685646601016,-1.9783237128604307
48201511003,2.233126813383908,-0.10172420039431197,0.9792053850535544,1.9983600955042584,0.2952844414687615
48201511202,5.553777614357002,1.323526989631441,-2.277839875169007,0.26702821472837074,-2.5827628803851863
48201432706,4.595185824810418,4.915233775197157,2.423425255315099,-0.5008166725052522,-0.8346666210823066
48201511501,5.066103327139524,1.3088806871831529,-1.8888603373215935,0.49608694664113623,-2.7273376074876903
48201350803,-10.394192913294656,2.840535239471177,0.958203872855515,-0.9214303545514688,-1.6159952935741242
48201432003,5.919036764353088,5.616897860809306,-0.020488272120149774,-0.4174035009196529,-2.1426782518272613
48201431303,7.578689676760002,5.370973362667699,-0.3064219417978801,-1.3869221849408593,-1.6099351088500435
48201432102,5.299359862934097,-0.10426885193052157,0.5348517937631735,-2.578881769401416,-0.11200568834901721
48201554809,-6.035450099774142,-1.78523718595636,-0.5690152084761435,-4.4205474669237015,1.9960447272774753
48201532102,-0.37262560385274035,1.330012498132242,1.632805939606381,-0.6436213836674799,1.6439474700283025
48201532302,-0.6053397603770351,3.521390615997297,1.1277387014479574,-0.012420434353419213,1.1226873573584029
48201350104,-11.125297514399598,2.73894408516695,-0.944181360034506,1.668046515396003,-0.4825519886620297
48201411504,4.200484290148939,5.655659364696134,-0.6460467665132099,-1.2001487664590036,-3.502134845547504
48201411506,6.398165893576367,6.190849018672456,-3.5159632847725293,-0.29254008965428363,-1.6275788024737898
48201411505,4.7301743707212625,-0.6747771374973253,-2.752732048616004,0.6732548169535597,-1.465830832935184
48201220702,-1.6043887993875798,-1.7909384527964707,1.0533637000923488,2.649437109477722,-2.6119770348410967
48201341001,-1.0202332045169389,-0.9501813148648317,-0.30153085702759086,2.4679553644091947,0.2986328988561437
48201431803,5.835505337134263,3.859313995194215,-2.166258115214278,-1.802231372191928,-1.91208086435993
48201211600,2.249982139196128,-2.882389112299412,-0.5433277208462793,2.5375729335562576,-2.1651955920060493
48201211700,-0.9710120753860783,2.1512687619197646,0.3130360414474177,2.1408175787443517,-1.9478192810174952
48201531200,-1.1160281680820126,-4.107098532305751,1.4919160454498959,-0.9632903650752358,0.33120879511600987
48201312300,1.082380987339699,-0.5104750505455002,-0.18199422875066393,2.982544013062041,1.6286680844933512
48201332000,-2.0866454638316827,-3.644724087912414,0.22593234038874074,4.293102831270101,2.9837728055016517
48201531600,0.0350468566008295,-2.6770191599936406,1.2128912588088185,-0.06657002595372569,0.5624500395469101
48201530800,-4.230504845056092,-2.1091250002600814,0.9107753104808273,1.5708749863744857,-1.5087885572648416
48201531500,1.1939444855079946,-1.6223633756871325,2.9279259187868174,-1.5351304783163022,1.4614502145815018
48201531700,2.62357590962837,-4.098384694462726,-0.25517993759364727,0.09708245312496964,-1.5982871008084911
48201531800,-8.37201734184638,-0.8383645880621561,0.6888232561535634,0.41488774796624495,-2.6460414682818763
48201531900,-6.35081305449291,-1.1888527339493886,1.400046447388079,-0.5521603955307288,-1.125940054145655
48201510100,4.829313018147164,3.7392896813595455,-1.7955882888185273,0.657771741417606,0.28804267466782685
48201510400,5.354770512668328,-2.758569962481226,-1.8873398724259838,0.6532490629032666,-2.0207324506388096
48201510500,2.9839146424571186,0.9944587045339635,-1.365319171011958,1.0669256634655162,-1.6548470201826735
48201250701,-13.489573525862266,1.9530742675827697,-6.713457071657854,-4.740941242656036,0.11673142136956408
48201251503,-1.1046670934667924,-8.719088272332796,-2.7089674869074356,-2.431125257685586,-0.5658316013588215
48201251402,-2.465307408923755,-8.389527470046717,-2.7966996895854113,-3.0226461926286183,0.8953760286594484
48201511001,2.382166459886948,1.0542041439044794,0.06590508876558253,1.971337522353709,0.5436169535614909
48201522302,3.0643781764625873,2.1143612833989414,0.6946327101379304,-1.8015258102049625,-0.30961765521973744
48201522202,-2.4681111741558595,-3.8422053372987404,-0.7376509072646282,-5.048501727253969,2.5777196229150765
48201522301,2.8449060696021222,0.7092277214630557,1.4411345550663999,-2.1810494502829,0.49366818851537175
48201522201,2.014565705150148,-2.1181534713973584,1.0988149549869908,-3.241820657944364,0.32779289170056125
48201333903,-2.3481826609933636,1.9196497684869807,0.20758560751253724,1.2469012622097977,0.12897003181876251
48201221701,-4.398780439349981,-0.9499081551845373,1.8436419355475202,0.6894353813209203,-2.092828923200279
48201330801,-11.757320815345969,5.046910362088345,0.28944964329131306,1.5359012242717707,-1.0665602809857235
48201333502,1.1063054348907253,-3.849612738027185,1.9506017120963801,0.6293455574176915,-1.250491837780667
48201321301,1.886103093893344,0.4562125396773523,2.8044805297518662,1.0486195329058852,-0.6606495255057794
48201321102,-3.139051756920556,-0.22575710870089644,1.0675539418077906,1.0175411604174545,-3.0514108139323253
48201321002,-2.5784390736767433,-1.4919030037970848,0.7335888828890758,1.1559436858563907,-0.8296219023517988
48201221301,0.3281416333221193,-3.155841202068757,1.2935171212596275,1.7867519307537845,-2.335730529688388
48201552603,-0.4528476327898736,1.594775453558973,1.3326259328755852,-1.6473525090908054,2.2734517126417426
48201532101,2.2070484404309982,-3.2351588057992497,1.6242469454135815,-1.3571322024479842,1.358861770420082
48201540101,-4.4581638934479395,1.5123194896864898,-2.417969742734111,-5.0191221662559,-0.544382794701757
48201522002,1.487187698518998,-1.2143104329800711,2.6234029600176383,-0.8511826980491122,2.288383641152877
48201311600,1.1352430227138985,5.532648869583093,1.108016732203934,2.4145580707344965,0.5430170236910694
48201330302,-5.732697519172665,1.1223116750884614,1.3867052973010563,2.8098077820916143,0.4011290704401801
48201333201,2.128071838375819,-3.8231473857978355,0.7803114282442777,1.4105533510013122,-0.8021947998035577
48201340301,-3.1891052241877595,-5.323362148437991,-2.3457597953499736,1.0335341724321154,0.2587408620076413
48201310700,-0.7199599740023135,0.6006758671225996,-2.372850118661886,2.52878206323465,4.289354996509218
48201532600,-1.52761189673286,-3.3288410214602577,0.43739676697233404,-1.6924136466689759,0.2443363583903878
48201311800,-1.2152280257518153,1.5280929561320604,-1.6612438185934042,2.0539372059654832,1.2705360847754497
48201311900,-0.5364877384557672,3.9313703177778234,-1.0867186068928312,2.9857983584868246,3.680671502385632
48201312000,-0.8956438492538148,1.1866072205391938,0.26147993751634435,2.613801793099719,3.7755049815877264
48201222300,-8.145849567461452,0.45179498557637593,-1.6097293161304755,-2.0741123716147905,-0.6849894142571317
48201211900,4.263257940216017,-4.569953229971432,-1.0026850799050713,2.307191739554511,-3.417553729726765
48201422000,-0.5197558485090397,-8.782586064827672,0.2155204945377704,0.31309183892099385,0.9442190749523817
48201454600,0.8977900282880171,1.6367936440541908,2.8298038424463594,-1.726035996073743,1.3596577209477496
48201532502,-3.375033984519363,-1.436990384252769,0.9200394456021447,-0.5286359714414064,1.620312859492156
48201332600,-1.3442754988399082,-1.3161129441370367,2.0848516668818764,0.8845981031342413,-3.976764177987328
48201220300,-0.1966287291207048,-2.708553695011814,0.34851852428920793,2.3096248059984195,-1.997227482796741
48201220400,0.4544672587883042,-2.8257479245199955,0.018144450364633725,2.0573506424410923,-2.6957280655442695
48201220500,2.38626065978199,2.1817640334272013,0.27331218187345946,0.7212151572757881,-1.2394166195343166
48201220600,-0.04295262997795474,-0.5692600328776126,1.1740379344743401,0.9918271716207481,-2.353485649386421
48201230100,-2.3886897758269043,-0.44715693100054404,2.249409654322537,2.873770140108238,-1.1996546281564324
48201230200,-7.50937437170239,0.3363086635977451,0.181737668217845,1.780590914483893,-1.4395261342126384
48201230500,-4.032510592624671,-1.5269799290855208,0.31954274168036445,2.753504895823943,0.08589389682029515
48201230600,-3.587732614414361,-4.208822258931307,1.1125179986514921,1.7545592263586558,-2.1749538567065074
48201230700,-7.480086940404483,-1.4634449433561687,-0.4587728797905265,-1.1000159505967513,-1.13940585193615
48201230800,-5.587773326228994,-5.4231284152576835,-0.912415458331785,1.4187420587537942,-2.4631258471111557
48201210400,0.7804541005029024,-0.8359467349508165,1.1423166692299347,0.7011647430837038,-1.306882980141077
48201220800,-0.7664817182705355,0.3725767920521465,0.6945056522803592,2.0402717196884104,-2.5261427645668433
48201433007,4.564268798478983,4.174174898743944,2.1595253458599855,-2.2921375605991816,-0.4186083203096846
48201453201,6.231802496827386,1.9500908018024912,0.6044303093474961,-1.1901861367845894,1.4703138304061754
48201432501,4.607413339003376,0.039962397091032796,1.5918104577164243,-1.973700267867276,-0.07472752762593234
48201451502,-2.331139575735019,-2.1890129533039677,-0.5569157404056565,-2.797811339660952,0.02730978687724235
48201451603,1.8614099575580385,-3.265590558740093,0.0006679583318892601,-2.069776633261526,1.034193195833872
48201452402,2.0479029077746245,-0.43989658264325754,2.8243684492108305,-1.5329541303267706,0.6268221283738971
48201433005,4.337584318917329,4.619391894231559,3.842066198401962,-1.5660102681600176,0.6967661500130288
48201452501,0.09175648437690685,2.349636854660946,5.9885852934917825,-1.8211868842577366,1.5178595131728185
48201310200,3.1118183865279305,4.4495945482508805,-1.9036012942781881,3.2665612802830295,1.7712946207118594
48201310300,1.8661133491352093,0.564015419498304,-2.3027258352187814,3.979853405884975,4.772628145877313
48201533100,-3.791148179467788,-3.909330542413628,0.6125058531094403,-1.8650301130359423,0.4140571184837042
48201533200,-4.49784184401722,-2.608187729037391,1.5488197789835416,-0.7237072411468325,-0.3594221266644261
48201533500,-1.082540798054786,-1.0246530728516117,0.3586553771603346,0.26832329561683155,-1.7597043029254216
48201431102,1.7237989440606092,-1.5409539223271944,-1.969129129992634,-4.39657176384844,-0.05932752301019849
48201431101,3.547383873521322,0.47236868839926327,-2.351464061717138,-2.7856708064445797,1.155807407234455
48201433003,5.057799128062736,3.892266015043047,2.4631331734784,-1.7224967128682265,0.41618883720839916
48201432901,2.656043484671864,2.8322637073090275,2.7547691109650456,-1.2860137177086652,1.6983892229438549
48201433202,3.1479174915731405,-5.448916067327132,-0.18889420745559976,-0.20693249765960894,4.480427783667307
48201433201,4.738711304027054,-4.667686550889022,0.6805764493451327,-1.5229379632889388,1.437829830863559
48201320500,-6.304136474082702,3.7163900712929387,-1.704896204929364,1.4914762449166172,-2.0872789807933247
48201521502,0.7328768939321221,-6.517448803585653,1.754896456001727,-1.187103532944153,1.1509872271540056
48201333905,-5.496852873084299,0.996547697889883,1.096800828241857,1.426102152811364,-2.714687558942586
48201311702,2.928933529402388,6.587530659071718,-0.8556775579212873,2.6657670192649427,3.5213996368199387
48201221502,1.7626275728041048,2.880030742461816,0.881878043516649,0.6027572135830016,-1.1432453910988802
48201313201,-0.9439615613317948,-2.4780939692413613,0.5377116499427701,2.099142241145363,2.930441830255798
48201411302,5.116620515216202,5.914072015404292,-5.206279926819321,1.5053714525017805,-0.6791329808064698
48201510803,-1.0852035901916837,1.2088048389464192,-3.169547619699085,-0.07421645546071276,-2.4669092382585807
48201231400,-8.636056750624807,2.473452936004384,-0.919883287721001,-0.32611506436783516,1.68397852966554
48201530200,-0.021830750212093422,0.0873025266471727,1.609036780685014,0.6623269612503373,-0.19815042645490774
48201220100,-0.7615238903300162,-0.904666053958479,1.2691398378355405,2.249436954588451,-2.0770071549521116
48201220200,1.5593590707214382,-1.5279449008154382,1.0300659036753874,1.4674532368759463,-1.2329893405802854
48201521800,-1.9404190984169027,3.6834541676274153,2.047096302347413,-1.5617211217249314,0.6849085759873907
48201521900,-0.3280969520598434,-2.5984826133499004,0.3436291597508846,-4.138201094070781,3.15659505286975
48201530300,0.8914024355836431,-1.9946834212773443,1.6867421331544623,1.6139807704129054,-1.5116926647703508
48157670202,-3.5941590308595517,-4.72352007798529,0.6040113248212952,3.964455267505562,1.1770996705886534
48157672902,-4.320959476243828,1.0925280077855817,3.2249840207574314,-0.5378912378450988,0.8795412897269189
48157670201,-7.11851699556756,0.673663928845595,4.308413322871965,2.4920381594092644,0.061171475539318294
48201532800,-3.937129069054176,-2.1862475491323092,2.176122902601396,-2.4923987256985423,1.079660624427834
48201533000,-8.21519980063032,-0.9605053854871888,2.915411495397854,-1.8627654900201145,2.138162462594752
48201542500,-4.636064716932351,3.0156823871165055,1.4827812658517354,-2.2522966227075223,3.3079437517599737
48201453202,2.5986246571574436,1.304334494763867,0.08547797450739017,0.49243976305754267,4.7377522725743955
48201980400,-0.030026043223231127,4.5437471062352754,-2.35428209353402,3.7416296565392417,4.7400771869179215
48201980200,1.069022385956147,7.2683627416082235,-1.6595102611279242,3.115843506002586,2.362353989482838
