GEOID,air_temp_c,rh_pct,hi_c
32003005435,35.25815372085322,16.850052550536553,33.275587902834275
32003005437,34.94139742398234,16.61840209463967,32.93848700216859
32003005438,35.11646976194532,16.48595065754089,33.093711702871204
32003005439,,,
32003005440,34.46696235155919,16.50047705605925,32.453603101582885
32003005441,35.11646976194532,16.48595065754089,33.093711702871204
32003005442,35.11646976194532,16.48595065754089,33.093711702871204
32003005501,34.331758282037974,17.5520654903481,32.40724132123948
32003005502,34.470670042176195,17.98677255965926,32.576804841796466
32003005503,34.230833722543004,17.685649388554367,32.310797782416884
32003005504,34.230833722543004,17.685649388554367,32.310797782416884
32003005607,35.51097281635692,18.38407001892798,33.72419716713938
32003005612,34.70539798460151,19.140959508608027,32.93461522797329
32003005613,34.420191174827025,18.865641143797674,32.65889608934392
32003005614,35.76512486554599,18.172756587527832,33.963847449303145
32003005615,34.90282570659261,18.617723319770434,33.11619034196114
32003005702,34.45724124270971,18.910022989301034,32.66853447054617
32003005703,32.23184791358871,18.66537493483926,30.459710335108625
32003005704,,,
32003005705,33.29703042124211,18.770388855705793,31.503362697254886
32003005711,32.376961290986166,17.30469960461977,30.496549050732224
32003005713,32.56788312386743,16.951649578173665,30.657025551711687
32003005715,32.56788312386743,16.951649578173665,30.657025551711687
32003005716,32.56788312386743,16.951649578173665,30.657025551711687
32003005717,32.34070408033252,17.338595777658483,30.458873194255343
32003005718,32.34070408033252,17.338595777658483,30.458873194255343
32003005719,32.34070408033252,17.338595777658483,30.458873194255343
32003005720,32.316830542174095,17.342103099959047,30.436018057631596
32003005721,32.34070408033252,17.338595777658483,30.458873194255343
32003005722,32.42808063553826,17.189770316318167,30.53508563943086
32003005803,30.223245018115065,18.047034424237182,28.484741921582422
32003005804,32.540011287080745,17.775461181011654,30.68612509371
32003005805,32.540011287080745,17.775461181011654,30.68612509371
32003005806,30.223245018115065,18.047034424237182,28.484741921582422
32003005807,30.995500441103626,17.956510009828673,29.21853631229161
32003005808,32.540011287080745,17.775461181011654,30.68612509371
32003005809,32.540011287080745,17.775461181011654,30.68612509371
32003005813,32.540011287080745,17.775461181011654,30.68612509371
32003005818,29.682992389170053,17.65198367690063,28.0092616578992
32003005822,30.223245018115065,18.047034424237182,28.484741921582422
32003005824,,,
32003005825,,,
32003005826,32.540011287080745,17.775461181011654,30.68612509371
32003005828,32.73324063066096,17.15745094530203,30.816047771731157
32003005829,32.73324063066096,17.15745094530203,30.816047771731157
32003005830,32.73324063066096,17.15745094530203,30.816047771731157
32003005831,32.73324063066096,17.15745094530203,30.816047771731157
32003005834,33.61136720246948,16.96886658823177,31.65789883697793
32003005835,31.552877321104514,17.454337413577075,29.704653685671804
32003005836,,,
32003005837,32.02557337664132,17.384892432025918,30.157185390821926
32003005839,31.789343280201752,17.4177918917924,29.931333470068868
32003005841,30.223245018115065,18.047034424237182,28.484741921582422
32003005842,30.223245018115065,18.047034424237182,28.484741921582422
32003005843,30.223245018115065,18.047034424237182,28.484741921582422
32003005844,30.223245018115065,18.047034424237182,28.484741921582422
32003005845,30.223245018115065,18.047034424237182,28.484741921582422
32003005846,30.27567469982518,17.81047537229966,28.51925206795394
32003005847,30.223245018115065,18.047034424237182,28.484741921582422
32003005848,31.381628152597905,17.911247802624416,29.58543350764621
32003005849,32.540011287080745,17.775461181011654,30.68612509371
32003005850,30.415487184385487,17.179651233799596,28.611279124944655
32003005852,30.415487184385487,17.179651233799596,28.611279124944655
32003005855,32.73324063066096,17.15745094530203,30.816047771731157
32003005856,32.73324063066096,17.15745094530203,30.816047771731157
32003005857,32.73324063066096,17.15745094530203,30.816047771731157
32003005858,29.62900034120939,17.433924814349627,27.90024585173525
32003005859,32.73324063066096,17.15745094530203,30.816047771731157
32003005860,32.73324063066096,17.15745094530203,30.816047771731157
32003005861,,,
32003005862,32.34070408033252,17.338595777658483,30.458873194255343
32003005863,,,
32003005864,32.21818430926641,17.162384342745934,30.32609918355638
32003005865,32.73324063066096,17.15745094530203,30.816047771731157
32003005866,32.73324063066096,17.15745094530203,30.816047771731157
32003005867,,,
32003005868,31.552877321104514,17.454337413577075,29.704653685671804
32003005869,31.18807166647731,17.17225113763374,29.346202007206823
32003005870,,,
