ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,GEOIDFQ,INTPTLAT,INTPTLON,MTFCC,NAME,NAMELSAD,STATEFP,TRACTCE,centroid_in_city,city,city_context,city_label,hi_c,intersects_city,lst_c,state_fips,state_name,analysis_ready,lst_pct,hi_pct,hi_minus_lst_pct,lst_hot,hi_hot,mismatch_class,priority_flag,q75_lst_c,q75_hi_c,q75_hi_minus_lst_pct
434957,0,075,S,06075061200,1400000US06075061200,+37.7370495,-122.3901596,G5020,612,Census Tract 612,06,061200,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,,True,30.58863095238098,06,California,False,,,,False,False,Missing,False,29.713333333333367,16.363990885969546,0.16888297872340421
4337505,409466,075,S,06075980300,1400000US06075980300,+37.7684025,-122.4920873,G5020,9803,Census Tract 9803,06,980300,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,16.363990885969546,True,24.502153703095964,06,California,True,0.10638297872340426,0.5877659574468085,0.48138297872340424,False,True,HI-only hotspot,True,29.713333333333367,16.363990885969546,0.16888297872340421
419323,247501289,075,S,06075980401,1400000US06075980401,+37.7272391,-123.0322294,G5020,9804.01,Census Tract 9804.01,06,980401,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,,True,,06,California,False,,,,False,False,Missing,False,29.713333333333367,16.363990885969546,0.16888297872340421
61275,0,075,S,06075012502,1400000US06075012502,+37.7839330,-122.4125954,G5020,125.02,Census Tract 125.02,06,012502,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,16.363990885969546,True,29.791929824561457,06,California,True,0.7872340425531915,0.5877659574468085,-0.19946808510638303,True,True,Both LST and HI hotspot,False,29.713333333333367,16.363990885969546,0.16888297872340421
998273,763677,075,S,06075980200,1400000US06075980200,+37.7850460,-122.5019092,G5020,9802,Census Tract 9802,06,980200,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,,True,19.16120903003673,06,California,False,,,,False,False,Missing,False,29.713333333333367,16.363990885969546,0.16888297872340421
487258,0,075,S,06075023102,1400000US06075023102,+37.7345195,-122.3845849,G5020,231.02,Census Tract 231.02,06,023102,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,,True,30.75050314465414,06,California,False,,,,False,False,Missing,False,29.713333333333367,16.363990885969546,0.16888297872340421
856567,0,075,S,06075023200,1400000US06075023200,+37.7277635,-122.3861501,G5020,232,Census Tract 232,06,023200,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,,True,30.177415458937222,06,California,False,,,,False,False,Missing,False,29.713333333333367,16.363990885969546,0.16888297872340421
633256,0,075,S,06075023300,1400000US06075023300,+37.7254423,-122.3977657,G5020,233,Census Tract 233,06,023300,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,,True,29.27834154351398,06,California,False,,,,False,False,Missing,False,29.713333333333367,16.363990885969546,0.16888297872340421
248905,0,075,S,06075022901,1400000US06075022901,+37.7512010,-122.4139445,G5020,229.01,Census Tract 229.01,06,022901,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,16.363990885969546,True,29.898203463203497,06,California,True,0.8031914893617021,0.5877659574468085,-0.21542553191489366,True,True,Both LST and HI hotspot,False,29.713333333333367,16.363990885969546,0.16888297872340421
282080,0,075,S,06075022803,1400000US06075022803,+37.7558368,-122.4120842,G5020,228.03,Census Tract 228.03,06,022803,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,16.363990885969546,True,31.09612280701757,06,California,True,0.9308510638297872,0.5877659574468085,-0.34308510638297873,True,True,Both LST and HI hotspot,False,29.713333333333367,16.363990885969546,0.16888297872340421
352786,0,075,S,06075047702,1400000US06075047702,+37.7744602,-122.4837889,G5020,477.02,Census Tract 477.02,06,047702,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,,True,24.58333333333337,06,California,False,,,,False,False,Missing,False,29.713333333333367,16.363990885969546,0.16888297872340421
372758,0,075,S,06075035202,1400000US06075035202,+37.7613995,-122.5061469,G5020,352.02,Census Tract 352.02,06,035202,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,,True,23.31222222222226,06,California,False,,,,False,False,Missing,False,29.713333333333367,16.363990885969546,0.16888297872340421
581305,0,075,S,06075013300,1400000US06075013300,+37.7887307,-122.4524293,G5020,133,Census Tract 133,06,013300,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,16.363990885969546,True,26.425709219858152,06,California,True,0.19148936170212766,0.5877659574468085,0.3962765957446808,False,True,HI-only hotspot,True,29.713333333333367,16.363990885969546,0.16888297872340421
515731,0,075,S,06075025403,1400000US06075025403,+37.7337691,-122.4206236,G5020,254.03,Census Tract 254.03,06,025403,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,,True,29.00769980506827,06,California,False,,,,False,False,Missing,False,29.713333333333367,16.363990885969546,0.16888297872340421
295531,0,075,S,06075022702,1400000US06075022702,+37.7626143,-122.3955143,G5020,227.02,Census Tract 227.02,06,022702,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,16.363990885969546,True,32.19500000000005,06,California,True,0.9840425531914894,0.5877659574468085,-0.3962765957446809,True,True,Both LST and HI hotspot,False,29.713333333333367,16.363990885969546,0.16888297872340421
356618,0,075,S,06075030202,1400000US06075030202,+37.7630946,-122.4673205,G5020,302.02,Census Tract 302.02,06,030202,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,,True,26.421228070175474,06,California,False,,,,False,False,Missing,False,29.713333333333367,16.363990885969546,0.16888297872340421
407294,0,075,S,06075026001,1400000US06075026001,+37.7235502,-122.4322434,G5020,260.01,Census Tract 260.01,06,026001,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,,True,29.33041666666667,06,California,False,,,,False,False,Missing,False,29.713333333333367,16.363990885969546,0.16888297872340421
