city,n_mapped,mean_lst_c,mean_hi_c,pearson_lst_hi,spearman_lst_hi,both_hotspot_pct,lst_only_pct,hi_only_pct,priority_pct,mismatch_separation_pct,overlap_dominance_ratio,hi_only_to_lst_only_ratio,median_hi_minus_lst_z,pct_hi_more_extreme_than_lst
houston,549,47.943522184178214,34.1546822133318,0.34127547794388347,0.24760796531712534,9.289617486338798,15.846994535519126,16.21129326047359,36.247723132969035,32.05828779599271,0.2897727272727273,1.0229885057471264,-0.05794606424707338,47.17668488160292
phoenix,332,57.05731291430733,33.287953710745924,0.2912812422021387,0.3229825972033425,10.843373493975903,14.156626506024098,18.373493975903614,38.855421686746986,32.53012048192771,0.3333333333333333,1.2978723404255317,-0.00368880939054661,50.0
las_vegas,458,47.00292475936593,31.09656820069598,0.7502048289967428,0.6721319423595772,16.157205240174672,8.951965065502183,8.951965065502183,27.947598253275107,17.903930131004365,0.9024390243902439,1.0,-0.01456579011231457,48.90829694323144
