ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,GEOIDFQ,INTPTLAT,INTPTLON,MTFCC,NAME,NAMELSAD,STATEFP,TRACTCE,centroid_in_city,city,city_context,city_label,hi_c,intersects_city,lst_c,state_fips,state_name,analysis_ready,lst_pct,hi_pct,hi_minus_lst_pct,lst_hot,hi_hot,mismatch_class,priority_flag,q75_lst_c,q75_hi_c,q75_hi_minus_lst_pct
334634,0,031,S,17031050100,1400000US17031050100,+41.9578451,-087.6763730,G5020,501,Census Tract 501,17,050100,True,chicago,Great Lakes / large grid city,Chicago,21.16446076821592,True,33.1561904761905,17,Illinois,True,0.31077981651376146,0.25630733944954126,-0.054472477064220204,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
332497,0,031,S,17031610800,1400000US17031610800,+41.8127119,-087.6384046,G5020,6108,Census Tract 6108,17,610800,True,chicago,Great Lakes / large grid city,Chicago,21.107186792898975,True,34.48333333333335,17,Illinois,True,0.6915137614678899,0.13990825688073394,-0.551605504587156,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
327029,0,031,S,17031611300,1400000US17031611300,+41.8049362,-087.6673039,G5020,6113,Census Tract 6113,17,611300,True,chicago,Great Lakes / large grid city,Chicago,21.492472543578238,True,35.36973389355745,17,Illinois,True,0.8681192660550459,0.6995412844036697,-0.16857798165137616,True,True,Both LST and HI hotspot,False,34.83932926087561,21.492472543578238,0.125
326619,0,031,S,17031611400,1400000US17031611400,+41.8048929,-087.6721661,G5020,6114,Census Tract 6114,17,611400,True,chicago,Great Lakes / large grid city,Chicago,21.492472543578238,True,35.56986111111115,17,Illinois,True,0.9174311926605505,0.6995412844036697,-0.21788990825688082,True,True,Both LST and HI hotspot,False,34.83932926087561,21.492472543578238,0.125
507432,0,031,S,17031611500,1400000US17031611500,+41.8053819,-087.6787310,G5020,6115,Census Tract 6115,17,611500,True,chicago,Great Lakes / large grid city,Chicago,21.492472543578238,True,35.729991319444466,17,Illinois,True,0.9541284403669725,0.6995412844036697,-0.25458715596330284,True,True,Both LST and HI hotspot,False,34.83932926087561,21.492472543578238,0.125
612381,41168,031,S,17031611900,1400000US17031611900,+41.7985375,-087.6595552,G5020,6119,Census Tract 6119,17,611900,True,chicago,Great Lakes / large grid city,Chicago,21.492472543578238,True,34.44732558139538,17,Illinois,True,0.680045871559633,0.6995412844036697,0.019495412844036664,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
794733,0,031,S,17031681200,1400000US17031681200,+41.7691893,-087.6384976,G5020,6812,Census Tract 6812,17,681200,True,chicago,Great Lakes / large grid city,Chicago,21.107186792898975,True,33.494656986532,17,Illinois,True,0.3669724770642202,0.13990825688073394,-0.22706422018348627,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
2319249,0,031,S,17031810400,1400000US17031810400,+41.9875737,-087.8294387,G5020,8104,Census Tract 8104,17,810400,False,chicago,Great Lakes / large grid city,Chicago,21.556983165464487,True,32.956779050042456,17,Illinois,True,0.29243119266055045,0.786697247706422,0.49426605504587157,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
629767,0,031,S,17031810701,1400000US17031810701,+41.9309116,-087.8114750,G5020,8107.01,Census Tract 8107.01,17,810701,False,chicago,Great Lakes / large grid city,Chicago,21.712304369608546,True,34.86761904761905,17,Illinois,True,0.7557339449541285,0.8772935779816514,0.12155963302752293,True,True,Both LST and HI hotspot,False,34.83932926087561,21.492472543578238,0.125
686174,0,031,S,17031810702,1400000US17031810702,+41.9252753,-087.8159951,G5020,8107.02,Census Tract 8107.02,17,810702,False,chicago,Great Lakes / large grid city,Chicago,21.712304369608546,True,34.3778165938865,17,Illinois,True,0.6628440366972477,0.8772935779816514,0.21444954128440374,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
1534759,0,031,S,17031810600,1400000US17031810600,+41.9642246,-087.7961002,G5020,8106,Census Tract 8106,17,810600,False,chicago,Great Lakes / large grid city,Chicago,21.556983165464487,True,35.302079482439986,17,Illinois,True,0.856651376146789,0.786697247706422,-0.06995412844036697,True,True,Both LST and HI hotspot,False,34.83932926087561,21.492472543578238,0.125
1003068,10662,031,S,17031691200,1400000US17031691200,+41.7526208,-087.6304113,G5020,6912,Census Tract 6912,17,691200,True,chicago,Great Lakes / large grid city,Chicago,21.21468781067193,True,34.30560266530857,17,Illinois,True,0.6444954128440367,0.3256880733944954,-0.31880733944954126,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
675743,0,031,S,17031691100,1400000US17031691100,+41.7617135,-087.6298721,G5020,6911,Census Tract 6911,17,691100,True,chicago,Great Lakes / large grid city,Chicago,21.107186792898975,True,33.81032291238176,17,Illinois,True,0.44954128440366975,0.13990825688073394,-0.3096330275229358,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
656951,0,031,S,17031730100,1400000US17031730100,+41.7251952,-087.6384256,G5020,7301,Census Tract 7301,17,730100,True,chicago,Great Lakes / large grid city,Chicago,21.36826069320472,True,34.200795297372075,17,Illinois,True,0.6077981651376146,0.5963302752293578,-0.011467889908256867,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
297371,0,031,S,17031730300,1400000US17031730300,+41.7274693,-087.6645667,G5020,7303,Census Tract 7303,17,730300,True,chicago,Great Lakes / large grid city,Chicago,21.730146980285614,True,33.644733745219206,17,Illinois,True,0.3967889908256881,0.9346330275229358,0.5378440366972477,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
1285204,0,031,S,17031730400,1400000US17031730400,+41.7178408,-087.6526479,G5020,7304,Census Tract 7304,17,730400,True,chicago,Great Lakes / large grid city,Chicago,21.625602052906686,True,33.59064347175461,17,Illinois,True,0.3830275229357798,0.8245412844036697,0.4415137614678899,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
1317608,0,031,S,17031730500,1400000US17031730500,+41.7142653,-087.6381377,G5020,7305,Census Tract 7305,17,730500,True,chicago,Great Lakes / large grid city,Chicago,21.36826069320472,True,33.716674090571665,17,Illinois,True,0.42201834862385323,0.5963302752293578,0.17431192660550454,False,False,Neither hotspot,True,34.83932926087561,21.492472543578238,0.125
1007256,0,031,S,17031730600,1400000US17031730600,+41.7106003,-087.6504857,G5020,7306,Census Tract 7306,17,730600,True,chicago,Great Lakes / large grid city,Chicago,21.593713914835334,True,33.177813158321214,17,Illinois,True,0.3165137614678899,0.8107798165137615,0.4942660550458716,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
258553,0,031,S,17031381200,1400000US17031381200,+41.8085114,-087.6139992,G5020,3812,Census Tract 3812,17,381200,True,chicago,Great Lakes / large grid city,Chicago,21.107186792898975,True,32.879388888888926,17,Illinois,True,0.2775229357798165,0.13990825688073394,-0.13761467889908258,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
316691,0,031,S,17031381400,1400000US17031381400,+41.8076202,-087.6214298,G5020,3814,Census Tract 3814,17,381400,True,chicago,Great Lakes / large grid city,Chicago,21.107186792898975,True,33.477288135593255,17,Illinois,True,0.36353211009174313,0.13990825688073394,-0.2236238532110092,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
