embedding_dim,PC1,PC2,PC3,PC4,PC5,PC6,PC7
A30,0.12978913010653412,-0.09780415263227617,-0.07920021445923378,-0.2278621353152443,0.06604348399000233,-0.002060273256743739,0.03455116025628201
A31,0.12174750633558441,0.20071894524328024,-0.013687622745690037,0.04692327328499136,-0.09298109638355728,0.11824141496913913,-0.011651638058387813
A32,0.17435207733661034,-0.018478410698469498,-0.14068275239342057,-0.036757479879661284,0.04317466864757198,-0.037775185402013835,-0.1635874115604904
A33,0.06388395416273863,0.0323814540339732,0.037759165681899395,0.2242697341703647,-0.3012599621853758,-0.05068083767577629,0.09639341139814946
A34,-0.14815816951608254,0.17375046088763305,0.03876267316309378,-0.14210927877613605,-0.06884310819899091,0.12286062270082868,-0.0421555430515758
A35,-0.031866567971702016,-0.07591247814187581,0.2132470785898419,0.1273787225057039,0.2663085571344648,-0.20943285832438957,0.003864788168826526
A36,0.18298348157774896,0.08873940755698856,0.04383909805636075,0.13456263159786733,0.031019297616357123,-0.009003286177690504,-0.08853415540499612
A37,0.1336102603650498,-0.19885331729262326,-0.07211053281083094,-0.009781140024398354,0.011550485926593319,-0.03043612046956927,0.12317628178680307
A38,0.021749985886236764,0.00026634958230029883,-0.26035495190331176,-0.059507031957960754,-0.02468992122401685,-0.2117859459150802,0.030534753807009894
A39,-0.04489842218106132,0.15025151075116353,-0.1501666658595587,0.21942315042638766,-0.05356742299208996,0.11634568689958219,-0.06171931311562063
A40,0.18633808942246374,-0.09637490529155679,0.02631241826223584,0.007351872623691339,0.012382653765506896,0.10903758877361762,0.0681605010518506
A41,0.06714252451041196,-0.077385337746405,-0.03243799802676331,0.3133977852934754,0.010097063745724468,0.14174402727720492,0.032479667202522294
A42,0.0766575906629209,0.17411416368802227,-0.07626846517136311,0.11220312087736857,0.19107380528062867,0.17319465713740778,0.1357050166380441
A43,-0.18738398972307185,0.040904953801328796,0.003273566279543818,-0.023075366612897587,-0.10503680435434258,-0.0445462178057068,0.1292241900119395
A44,-0.05846738293719252,0.24513286530183423,-0.1456270292879117,-0.04027576965165456,0.07021727329735167,-0.007304530494391473,0.05920771187415904
A45,0.020456333899511105,0.012938878188665286,0.22801774098570832,-0.1748132675894337,-0.15891762649622052,0.054391722727655425,-0.26254934483144937
A46,0.1879367546379113,-0.07173246349091075,0.0689045658539958,0.031485183652133805,0.0058613079990595535,0.0763919863315388,-0.04483280026319395
A47,-0.14911272261826639,0.13873731987427937,0.0890269474009963,-0.01913821264889708,0.07793751552838236,-0.13973868454703375,-0.06330802284795033
A48,-0.19717463522960135,-0.023142628963675124,0.04390003836542693,0.08939189904730674,-0.005365398292595091,0.03521922560738237,0.06940999304766461
A49,-0.07994986240157222,-0.18357251999941934,-0.09814423086642622,-0.11832780186599233,-0.06713338368307684,-0.14388192759940857,0.18364374042246193
A50,-0.1642694204049364,0.08583325911446464,-0.05680655273244655,0.1628108966238786,0.012433563780544244,0.027257417316286572,0.04168241833617747
A51,-0.0728481089494309,-0.16960057919467048,-0.12215774991125476,-0.16638529466215862,-0.05838105446568977,-0.021827282168664818,-0.25375906654254093
A52,0.18707952676395903,0.07350990410350457,-0.05271006985509283,-0.02764586238424667,0.07929840718225928,-0.07417860799005556,0.01385816000471676
A53,-0.07439006848970789,0.18330789883895127,0.1333814993883989,0.042423589701681655,-0.18934088453860645,-0.11735633553046099,-0.16539364578621077
A54,0.06296014863710069,0.04411912897926972,-0.08476532668907785,-0.29697398423625476,-0.044023363052156095,0.23642135972471273,-0.026340395847035906
A55,0.15648663839520796,-0.0023553264154116435,-0.001354558164812097,0.06854649390919366,0.2508616745022726,0.03418267755252993,-0.06121341939536488
A56,-0.17485083788652783,0.0352353781084698,-0.044112928021566786,0.03378876455940145,-0.043586115123040184,0.011957613017566973,0.19818931428680864
A57,-0.06623515823717865,-0.1921450978240874,0.11747959248579913,-0.07901716846100745,-0.11971269724022764,0.010070793637960929,0.1541109405391377
A58,0.07810721422390163,-0.13556773543933479,-0.20919327263094037,-0.1784364877465299,-0.04722528688806854,-0.006778343502099239,0.10546596258180281
A59,0.11061506437796265,-0.015387247490453553,0.1708564421708384,0.08986748460835381,-0.005676450345847176,-0.15651046205620442,0.21765721744506197
A60,-0.17808601066791535,0.09385820505981332,0.09391157934212337,0.07361921801718133,0.07360610533424213,0.0013101006013434642,-0.047878073792229754
A61,-0.06824022470177121,0.24488788138655662,-0.06519582032730091,0.03541758940503204,0.0687893370072857,0.07281899999280145,0.1611327071049175
A62,0.1871124620685163,0.08050356276622639,0.08012436435292632,0.06854331555834497,0.005557787881624021,-0.020031935817078614,-0.13012858995880966
A63,-0.12965343300616702,-0.07875354160968817,-0.06772746717928087,0.1195431867384129,0.10177985728988477,-0.15726616649310562,-0.19183104253826516
