embedding_dim,PC1,PC2,PC3,PC4,PC5,PC6,PC7
A33,-0.05594291429371946,0.11341461494369857,0.24673027295480096,0.228479142672028,-0.1696288940018653,-0.05937216797139065,0.11626488162791712
A34,-0.14086694169334413,-0.11286115769084748,0.13729626859241015,-0.09688772779413733,0.11303855798624407,0.068120347551612,-0.04530561751510974
A35,0.1347063018075857,0.0787302675778129,-0.023387249622888188,0.27838245688168756,-0.09320596470794032,-0.004186650549486511,-0.025896174403746707
A36,0.1416438087906569,0.1327658350676363,0.06142731504017741,0.14214443114288008,0.02817655994180574,-0.064622907774258,-0.06892747542129557
A37,-0.13614841443131548,-0.051946369784180504,-0.18629957492813898,-0.04052201909296246,-0.10890928785290593,-0.21799835783777005,-0.04037841625000018
A38,-0.013139910102602594,-0.15452038234031468,0.02419140385288355,-0.13805869082915134,0.08158583229647706,-0.05147759857630956,0.4774401617063963
A39,0.04178953911085611,0.11328705712109907,-0.2745631209804777,0.18530281046066133,0.21502619034546452,0.17443541066055224,-0.002214224464617286
A40,-0.05982690984289469,-0.035226413820893886,0.02729626194146861,0.20984195412879422,-0.22954736931110561,0.4889836710971863,0.08355937993900471
A41,-0.15316383728871452,0.008163005690708193,-0.021661707491407764,0.18217968748894223,0.12667516740125734,-0.15290692609915424,0.2033520786983535
A42,0.06835926055732831,0.213058013420745,0.08479486622531084,-0.020896846296157373,0.056497929314272916,-0.015212422106936354,0.05808343756574181
A43,-0.07135301583777097,0.1823996909797907,0.09913763740648156,0.047094668310514946,0.17157046617779464,0.0016570572011764919,-0.27265507248835374
A44,-0.1831452342383143,0.021980547080295752,0.012714234985857482,-0.01042331361814661,0.07804402946401713,-0.11951983298389937,-0.03786166093011034
A45,0.11575826678173913,0.045299398094954285,0.18685590603888247,-0.17282428590072194,-0.18951268801350762,-0.1102292551476963,-0.09693463286375208
A46,-0.1792893324778788,0.006349323743570158,-0.07773818021076657,0.07585081741504224,-0.0901906871836678,0.02505799878321993,0.0921788615265213
A47,0.14195358931257027,-0.08476569696115784,-0.13719282960680637,-0.08128173035607228,-0.1109724928814162,-0.14270429397323323,-0.08916375544085958
A48,-0.1797962689171269,-0.03146779382513535,-0.10411090539075335,-0.0021954157881696264,-0.0296021210147121,0.0043104281956011506,-0.023768171517694368
A49,0.013535596262567142,-0.22360534292814546,-0.06222398152011089,0.029222203812940137,-0.12398775708615017,-0.062182475471190275,0.0897566795957246
A50,-0.09716141858982297,0.127641127113388,-0.24087572786983244,-0.11434352572342286,0.03520599943449709,0.10961298662935653,0.14801086717123305
A51,0.1361150603406183,-0.1438394485154062,-0.13071181261065676,-0.010296666012391043,0.044437799516823126,0.08128063799487835,-0.018923774717548737
A52,0.14591186278436002,-0.04307142531030625,0.07617621658835781,0.21044392768829223,0.08024142702423316,0.020322176567451975,0.0005280648884907913
A53,-0.15377778980668336,0.0013824947969231366,0.06212757976362499,0.17788810417572032,-0.007822931173999672,-0.01587731866908358,-0.16096261496829575
A54,-0.10396095594981557,-0.17842683018018327,0.08873967693436247,0.007941211792899605,-0.05381007738570953,-0.08072273940749236,0.11870976500699255
A55,0.1832980895308837,-0.009410311634915106,-0.025890273585546415,0.047216714384643386,-0.03112776715232551,0.005499379792927697,0.11506849250846118
A56,-0.1712926553617979,-0.0150260340904221,0.06494362656030442,-0.023767027156064838,0.1738362977314666,0.07272689228302069,-0.18155245577603363
