GEOID,PC1,PC2,PC3,PC4,PC5,PC6,PC7
32003002954,0.020108549677374896,-0.07175003144897707,-0.35560870990377375,-0.049496150407659104,-0.02224209995062223,-0.17683878805268477,-0.028994685800401862
32003004709,-0.031147083411016505,-0.057214917668480435,-0.17492630907744736,0.030640198250390726,-0.03959213251644351,0.006084612654250626,-0.023415601863520246
32003002915,0.03010534309831473,0.06903167488177617,0.3080958684632456,0.06957043857003407,0.11320600271830455,-0.05065429114570526,0.05209549266202277
32003002916,0.005735521288689694,-0.01386821062937447,0.2187400201967708,0.028084558177515675,0.03406603358016598,-0.032412613786069404,0.02852463407353311
32003002919,0.03608300392094375,-0.023221286458833833,0.17385159654010005,0.055607954465236656,0.02649945597755726,-0.04682688329593963,0.041607752339509974
32003002935,-0.03689260545483132,0.013995360100850047,-0.18110238754935506,-0.042823935857326356,-0.01591606681677366,-0.029065433755919683,0.013049684140916874
32003002206,-0.04764042054875519,-0.039367516724986756,-0.34523114958083223,-0.0014701384914863368,0.012664141696394753,0.09709657581710474,0.12859663026363888
32003005013,0.043124636234981854,-0.03153152660037755,0.13061954434075296,0.05013173266256993,-0.01534217783430505,0.14572236842111247,0.03734522412675296
32003002996,0.005667035013804773,-0.011061443447138372,-0.2514613518208241,0.013961075572821701,0.008744981937067298,0.15629619072322226,0.016950633277100318
32003002207,-0.08065841604768674,-0.0698193125104104,-0.2823128475073506,-0.048569768525869125,-0.01013385948459021,0.14450067053298982,-0.03860464408261226
32003004402,0.014367550304764352,-0.08377436817882303,-0.1859239234516826,-0.003212298531347857,-0.0076730990027364145,-0.12871755304686802,-0.3966594698607593
32003004301,-0.01501309338664831,-0.12814145825017592,-0.446791669603061,-0.02770273560291016,-0.05092943440482957,-0.31350240043555755,-0.05537971158499145
32003003247,0.029603017248786098,0.004460642141661454,0.26998077775568374,0.0883178134347274,0.12909820738928832,0.24599366266282466,0.06107658947310728
32003005905,0.0948430619090707,-0.009145535127044729,0.3251369799138263,0.10885012756784544,0.06663938602793151,0.22384583910841013,0.14258467163767308
32003005434,0.005223274974452747,0.13092372164671517,-0.03738014858902169,0.0807194414600834,-0.06172863133464221,-0.0841827080542629,-0.002554311388129381
32003005615,0.061021054526863176,-0.01915625502907809,0.25895196996633624,0.20342872371734325,0.04352842146264876,0.22657430733545303,0.1258902979410586
32003001501,0.005148743634717854,-0.08510849269706458,-0.35786074085478137,-0.007412071146472612,0.0029723487912140458,-0.19404863972082773,0.05670496500222993
32003000403,0.02689542489714088,0.04489513343383375,-0.24704593255468815,0.04991632639584368,0.02339335963415532,0.0008532615178850088,0.02867652502781365
32003001401,0.03861800793390313,-0.06527876138099183,-0.3419171051916802,0.0023690794072042166,0.015935782694272645,-0.09573244044440005,-0.08227192404876026
32003001502,0.03903838469115079,-0.043077293589827495,-0.2588201021315854,0.008579865193117198,0.02242483033994462,-0.20321071201867916,0.0040141759292185
32003000525,0.030491663109582783,0.018683890380816793,-0.20287409333832832,-0.03122577041859835,0.012399088612088795,0.0562896842835257,-0.3463249532242102
32003003253,0.04885304102565903,-0.013960316328778468,0.4401169908150849,0.08321714825633503,0.05283431567609881,0.18355966192074818,0.05925519930303851
32003003104,-0.04423613087616688,-0.025665368869645322,-0.16020431332834703,-0.15746137602332433,-0.01130600262197594,0.07859876690943936,0.016861843962483292
32003003228,-0.018806159593974643,-0.038270159071291686,-0.13711443691921216,-0.228030887143552,-0.051950359854651254,-0.010934969091532905,0.050497480273483566
32003003251,-0.10286992153962932,0.013489577563263726,0.09012098553855971,-0.014198958700821942,-0.07969749593479022,0.041436643201312275,-0.015556063612355696
32003003241,-0.025959792621458536,-0.04892274966354741,0.19336546989424305,-0.03556369132824306,-0.009896779959782295,-0.22659917996810056,-0.03956214395637455
32003003244,0.012006545442226032,-0.007949578054560869,0.36020535329549097,0.05788705298193497,0.0724176456374303,0.15704549171834364,0.06995258594159552
32003003235,0.018992251953684244,0.022661236576418334,-0.14975088294863978,0.06031919800575933,0.032549001162063336,-0.048460126916270475,0.2856663676122292
32003003309,0.02082300437966272,0.0267881813846961,0.3909660034202885,0.04918415801919065,0.051024091980229155,-0.03880887499857078,0.03571965824883173
32003003103,-0.018091143623498153,0.05993431461023598,-0.08234852792048644,-0.09942587016845436,0.017371634633627217,-0.0005467804998762008,-0.31336334011114764
32003003220,0.06150241480170494,0.040884373124948116,0.4338194775538,0.21445742962730896,0.07274140776709237,0.12775534153697762,0.07327321132164447
