GEOID,PC1,PC2,PC3,PC4,PC5,PC6,PC7
53033005304,-0.2907964416382439,0.03996703960093346,-0.05314168435330969,-0.19203577922968834,-0.2932388706036577,-0.19507099939358272,-0.36661415633044453
53033005901,-0.10459578359556676,-0.13698840937266787,0.015088239545974855,0.22605180299692965,0.10590187477688354,-0.02174825361890523,0.002924474063091215
53033005401,0.2118305420491186,0.06189042488811227,-0.04292269449569587,0.016811684136917106,-0.4898551921173271,-0.04377228775880976,0.0008556945608083246
53033010102,0.25644483888642133,-0.10111907287279372,0.07365961957264013,-0.11360331826428188,-0.18971455147254213,-0.04652641882593099,0.16102522458470894
53033000602,-0.38681331055976353,-0.268380770548878,-0.09378141356768763,-0.05526057736033037,0.08253604848708693,0.03529004258268409,-0.03869012669105872
53033008003,0.05343620611441123,0.5730117695284902,0.053439693686710574,0.08396358761826692,0.12446347196182148,0.20112698901770448,0.07856440533272382
53033004102,0.11831554563401722,-0.28190707839615636,-0.043530402334785764,-0.29705670330801376,-0.3562116874714323,-0.18076986871863537,-0.12539815795961418
53033010302,-0.3016101474047106,-0.24513138229220546,0.010329177232509491,0.02628109712527567,0.03139291430830471,-0.18858063576507503,0.03623610731192391
53033003601,-0.15019990842731745,-0.25101422027419756,-0.06507286500362695,-0.14157663220923603,-0.305269239855562,-0.24358118627155478,0.0946420380075618
53033010101,-0.09669104161359333,-0.21158340074814797,-0.10405519229375265,-0.01767999294277775,-0.0035351193525247934,0.3181560383414235,0.07810321634927427
53033004703,-0.20937731171849772,0.2874559181996273,-0.04327219479931207,0.23787212387250348,-0.19848953155250731,-0.044709496091449134,-0.024527508291395456
53033005303,-0.006112232069965643,-0.20759761075881566,-0.14366600293058096,0.00851771757660904,-0.6483162486585194,-0.34912075230236506,-0.03870431215395283
53033007301,-0.1481637585857678,0.6073822903092494,0.012743982682231732,0.07738370287977232,0.045821954280281824,-0.1172134571959732,0.014797926902831783
53033008401,-0.07266997367768677,0.5345688783189622,-0.05865776196335269,-0.0377409580889488,0.10654805263574653,0.1769173780249846,0.08022034647431468
53033011802,0.25891355648282094,-0.19419604197989754,0.07996831455621414,0.049812557957301516,-0.4892306430392765,0.075949180320546,0.014789716017087133
53033007002,0.219739035977474,0.01781643197364549,0.03058310686027806,-0.019404452378790214,0.1394267678438536,0.355673022245621,-0.09710339136996252
53033000601,-0.41280291324114926,-0.42522576325617845,-0.08051639628065986,-0.26226920884267824,-0.023615254268985288,-0.22535109245635657,-0.037390764257358364
53033004701,-0.042008292282554024,0.723350318086891,0.022319228518117032,0.06474594669252616,0.11837464526909848,0.22160212552512762,0.04984511878074305
53033003800,-0.5121349691285528,-0.3152754784711316,-0.06629327160877882,-0.25652980594347125,0.014381974838792186,-0.2792315512124925,-0.02858476907307153
53033002500,-0.38731533657669714,-0.5968309761853502,-0.03731827086922826,-0.2357968240295926,-0.06894684519473146,0.14192384568842933,-0.17844843120397694
53033021000,-0.4336867997778069,-0.21436365033264052,-0.07068076835490032,0.08497626551675541,0.06947501889251244,-0.1525376419412091,0.15921275934379003
53033000900,0.1667687732170196,-0.15044323383990366,-0.04894322652278218,-0.2669461950821909,-0.5775226490074794,-0.03651054659755815,0.024500705432722314
53033008600,0.13154964778780112,0.25006173020135963,0.09092860857095922,0.06524503651548287,-0.1964343642384836,-0.016129224428896062,0.01792495355000147
53033005306,-0.5120872599954975,0.3387807906739663,-0.13057522614570372,-0.19725632885437452,-0.06960585120637022,-0.26608090064025,-0.13219094912670357
53033005902,-0.3152218924584744,-0.30441163332771237,0.062497620196492173,-0.10009299231335946,0.004713549186933875,-0.15140015414042385,0.2924102638902513
53033007201,0.07136373672254044,0.5194869774629796,0.015127623126366653,0.16411545209395287,0.0549410830712644,0.22961029929711935,0.0837491546319721
