GEOID,PC1,PC2,PC3,PC4,PC5,PC6,PC7
36081003400,3.086328568374671,0.371997125158265,-0.8977892861514201,2.0533318758079,1.9719510124975492,-0.8433142090565791,-0.19673058683466574
36081003900,0.24207074877760265,4.3835610540794105,4.147753112531431,-1.1777158141243036,0.7083364187720519,0.6455191642974093,-0.818738508141076
36081003600,2.915567114900366,1.6448400594581487,-0.5859264736131324,1.825736075155896,1.985743995813198,0.12416307215542613,-0.18542045729221596
36081003700,-2.824686460713504,-0.9215424786363253,3.2147705595497382,-3.0488887998397503,-0.4331096346836483,-2.7565526942915954,-1.2299888064859237
36081003800,3.130888443776295,1.2585761744170152,-0.1205528428187652,1.9349330097715323,2.283671115473136,0.09687370793009674,-0.3199601417273403
36081004001,3.3228695690996712,1.2920365160278144,-0.808468406076951,2.606746052831931,1.7632110258608937,0.18506469919649488,-0.5114423612718197
36081004200,3.293652811557856,0.6121912101501388,-0.5334665549336816,0.8325024667355749,2.288731643477835,0.8651537488322778,0.018168820924073355
36081004300,-2.483912801261243,3.1617751580398537,-0.6438670169553473,-1.47517141182383,-0.6338672120730132,-0.5231580734511714,-0.162886358980907
36081077907,1.4927934118756958,1.4867857292818618,-3.122574597263868,1.6899945412429012,0.378612542839389,0.5535822954324462,0.12257209438620396
36081024000,0.4646559322897956,-1.3471668901184561,0.24681089370659476,-2.317469970637617,2.1307239610238744,-1.569185929815706,0.4070427945913973
36081024300,0.741135843458583,2.7963821939645297,-0.7755647071783286,1.6830011177845758,0.9216982362695235,-0.19192147594171305,-0.6091687253590756
36081077908,-0.4089117484331063,0.5976236871968144,-3.7945826133947578,0.7222127844986616,-0.7690628342657868,-0.46349511511883407,-2.6789471948793633
36081024500,-0.6707993707632566,2.3441581033693906,-1.7435837478587488,1.326415728974784,0.2670050385857947,-1.3460479323753327,-0.13719480385305519
36081024900,1.767274556437163,3.300406133363124,0.9526250494182968,0.3719961462703221,-0.30837519593802243,0.1234358807176569,-0.47133496962208465
36081025100,0.32207984863406053,2.8849656267746693,0.7107977757846643,-0.10573609082858898,0.7786920295839883,0.04645129377374636,-0.23155453653293495
36081025500,0.18270904128853008,3.08480692204854,1.7118108469457243,0.8879091061192608,1.6313705778752658,-0.7374098862803626,-0.5385542099452401
36081025700,0.7623023549632297,3.9373316538672016,2.9240519960877585,0.5549523842907882,1.1767254983623292,-0.6962562129965632,-0.5695026719067674
36081102900,-0.5936959637633434,1.894757094431234,-4.806711030942131,2.8727758962091317,-0.4129323873648234,-1.2279913523735224,-0.817087039245953
36047021100,3.8163988398124853,-4.697754407351299,1.0368430210206354,-1.8564958085002299,1.7456592581897337,-1.6289515359581699,-0.9546714741462712
36081025800,-0.19295577508518585,3.848355488287194,-2.181028746170997,2.6459380969010247,-0.20072807614724827,-0.9484098803564297,-0.4046831565988496
36081026000,-1.0584411890204346,3.543136005243343,-2.947815541984554,1.8601084852937342,-0.9050831007243427,-0.21018902997156813,-0.08415093115185726
36081026200,-1.0775814312731344,4.101325861954906,-3.401043409043877,2.933035749256783,-1.4237297344929862,-0.6037036647631497,-0.4773246045007221
36081026300,5.602858546913882,-2.9386340894834344,0.3946544892290189,0.42082211762964766,0.5960193682080087,-0.6561623694310101,0.26774759423439454
36081026600,-1.8196344886143312,3.5644744892401654,-2.8126153066718422,1.6070373445352366,0.514290591779664,-0.4033534344088545,-0.32044242167799125
36047048500,4.956856368288127,-3.3841233534637816,3.485626277936026,-1.3256518916540907,4.452601414176733,0.08748651768621614,-0.3564329645982206
36081107202,-11.109429060248303,-13.291484252831228,8.37221534356899,7.814585357442767,-3.008104291565043,1.2139941032422092,0.6950602729409097
36081103900,-0.8358678306081393,1.7343342478928874,-4.500362649452564,1.9730416382536735,-0.8386165831428206,-1.163077315444343,0.09630290892279278
36081104700,-0.7701575606062195,1.408458082159196,-4.912987967448407,1.8059178741313031,-0.8205004459873669,-0.8209766146527474,-0.3633565621124937
36081105900,-1.7237019914030745,3.1387270887344862,-5.587064226837383,3.3183653328654685,-2.0193136728759455,-0.9821741462519045,-0.030324234668383413
36081027000,-1.0533002970799263,3.9543100334039414,-2.4263960247419267,2.3304202419591644,-0.2199838673466768,-0.9860148353577252,-0.6012540616656398
36081027200,1.05242765395669,2.8182920291405797,-2.2210246521693087,2.401306824137774,-0.3942371934912019,-0.7560207539179743,0.06736867767619438
36081027400,-1.3956801428265782,4.307456331992284,-3.4634661491693595,2.573758345098809,-1.3310637551564315,-0.21236935404908044,0.14266832206970612
36081027800,-2.3715559462844102,2.189041206108908,-3.69720462820502,-0.20964567634315,-1.1569406711249293,-0.35286883347047016,0.34826871330806397
36081027900,6.260711176937714,-5.479787125081359,-0.5302745248376535,-0.8647038998899547,-0.9409165492519734,0.640775848824916,0.10119268607208504
36081028000,-0.2971209919947634,2.944544859473327,-3.986832163518797,2.127312672941044,-0.6022887756362176,-0.5233513294769018,1.0370466783649408
36081028100,6.660432528937929,-5.647126008048909,-0.8750001728982008,-0.5373242409920133,-0.972363361807921,1.0396379169685022,0.1146570043832793
36081028200,-1.3052692034232893,4.973002523143853,-1.4450305900948583,2.294526162149598,0.5289845014527063,-0.09800789486038679,-0.17964126081016943
36081028400,-0.7313127906423365,2.9632885868341967,-3.6495609664991866,2.2772591145153043,-0.24928908131671962,-0.6411391411425776,-0.16831369136680024
