GEOID,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
17031030101,-0.011245867342939366,0.29448082944664333,0.016472143201007372,-0.004777595417337922,-0.005461040412484442,-0.0043910357693083876,0.009666121143703157,-0.000713139569671863,0.01591958167615908,-0.006872944780758785,0.007892084623513757,0.004513595223351564,0.024614307116783495,0.021283542304651796,0.03624168865970104,0.004130797495803496,-0.0009602403826485772,0.008626451746849173,0.05054843126587506,0.016998731836580634,0.04003893792442206,-0.009236276989220048,-0.010933265218588534,0.0027951099493061784,0.019124032703776175,0.0018610827322172122,0.010400423654920892,0.021571391765843214,0.0032992874145951227,-0.0004378199123037406,0.10445876290066697,0.012291759168996491,0.025637043429625226,-0.0016270517024418647,0.00465666883534751,0.0081215402504354,0.10659508642571068,0.007472772910242238,-0.009461055297744573,-0.003608885663767348,0.0007150791160342003,0.010307386836286151,0.01619763866094515,0.013062715398972888,0.028467183403803505,0.004982281389130682,0.009641479836347675,-0.0003543860514351758,-0.0011484363145970514,-0.0009604310916910621,0.04491567120748669,-0.0003001979190871545,0.008778566800052227,0.00169248453352646,0.0017868565931552854,0.0389704373325914,-0.0019341513556844227,0.48131555225689127,0.033052479763672905,0.007881209455581874,0.006778473791882454,0.005800554507959479,-0.0019017138540349428,-0.005186419835464504
17031030701,-0.0032172872245237703,0.051903355671594174,0.04599386615340937,0.0002269800531169428,-0.0014078342810039577,0.0008136317395622402,0.008968571787931243,0.004165236695659916,0.009503433557015042,0.008703551934604231,0.0032342619189572996,-0.004797427032652837,-0.015579718790198874,0.027654005196847478,0.012380939722732466,-0.0002386765573537912,-0.0014254538914734876,0.016401614996761387,0.08571446288313249,0.03161619442117463,0.03580199769966728,0.019880777221926316,-0.010442351920322654,-0.00174264979375477,0.0001521620271031944,0.0037953630757148124,0.006257999990681657,-0.015602080780689035,0.008849964472740859,0.014486787199501631,-0.03433828590366428,0.009329350292862684,0.02840536581265672,-0.0012142976843471035,0.015585093207159357,0.00853877572183994,0.003931322946921558,-0.00556298198235501,0.016059823739733657,0.003030174283245691,0.0016896036323144426,0.006240041532768441,-0.001979081099069142,0.006954480476647781,0.028367286413412417,0.0004219475132170102,0.010912363082294261,0.004565494732674308,0.002104527772287752,-0.0014912900550138868,-0.0036884047748972485,9.538496221356026e-05,0.007480456743843827,0.013195781423244896,0.0059718966853586465,-0.005016751964595886,0.0022952041311819806,0.8792884484358219,0.04436874761360078,0.006570596843101446,0.009487293273902738,0.002052571002134321,0.0032132931323243653,0.018102714318180002
17031070103,-0.09742109654957617,-0.07374367239089842,-0.0006877039524580465,-0.007206383541815349,-0.01648895724193168,-0.0015685909161231605,0.003749067862031678,0.0011497578371758841,-0.01876556962445235,-0.050070373814311966,-0.004732581964005236,-0.014761188340043897,-0.05947161520549082,-0.016677611950146064,-0.004795581373413036,-0.009055239648031002,-0.014064787270686465,0.002412850760665255,-0.04860783182523013,-0.014216597879700829,0.013168818018854864,0.004145993050876843,-0.035404157430690794,-0.011281811384045276,-0.007720167947192186,-0.001968013711828197,-0.0032383515589753603,-0.021072924021306814,0.0011612313298515464,-0.008325065099100035,-0.03270239353986856,-0.0009420864377161365,0.00290355703582116,-0.010868423665064793,-0.003211472354916175,-0.0635046923499171,-0.014096835472320898,0.003970753519140994,0.004520480848146821,-0.0072065039148306274,-0.006260757425200705,0.0031369802487294556,-0.004767810872042886,0.003059958398196412,0.03981328527300645,0.0020058451927016338,-0.0058718118991943685,0.0027716892148122135,-0.02013707329357955,-0.007994832500742047,-0.006472914134815772,-0.002941521406932675,-0.02332763132256871,0.003010759698893259,-0.002084895865223444,-0.014714690858771655,-0.006130387861580024,0.1463378904609467,0.004504517064910217,-0.0030451980083154306,-0.01080420230255933,-0.011254287274591821,-0.004012329950219028,-0.026390120057310427
17031807900,0.24662325456757792,-0.09957094804320502,0.0068288890395315745,0.0052742044298028515,-0.02851315343209536,0.0027192259601516522,0.016282852886934904,-0.004045415937723211,0.022102260538486924,0.08354149071472974,-0.02154010349484073,-0.006814585697194509,-0.011430473188492477,-0.00377327287567609,0.04878137125568106,0.008048446627957024,0.00798338863149998,-0.006057714120798359,0.023660091099781608,0.002216624829742245,-0.019711512167055734,-0.00942010548817294,0.03369142595199322,0.0026536837539915268,-0.0066629863612655245,0.0010775318359005982,-0.0038843403451035343,0.007405563192316638,-0.0029873698426523022,0.0014255239129171583,0.0487064166732745,-0.006963204947135329,0.0010870809654613984,0.0038348769027602325,-0.00502921365414509,0.006122547930407707,-0.015879674302113227,0.0040559533791021205,-0.008450712956150786,-0.013926155681613796,-0.005927194671399052,0.009802592964163666,0.025770565716059395,0.029361998480678754,0.010598721563049428,0.0007705235843697028,0.002844484543062834,-0.00913255689522928,-0.0015246562302829321,0.022318295000590915,-0.008727977720624929,0.02234236620809816,-0.013668729775372522,-0.006545799799635013,-0.005676788038743936,-0.0018611960677492462,0.004338176539147356,-0.005937398905875585,0.021298424625800727,0.011204234215592426,-0.001198566853483593,0.001630536356171271,-0.005175803623190406,-0.00025712274057224826
17031808001,-0.034853586936807526,-0.11831487425274531,-1.2988380393060074e-05,-0.0003168107622593978,-0.03976210126321282,-0.0021114588476027806,0.0148455575256052,-0.0062609768469585715,-0.0018952968120771988,0.03223109595920596,-0.04739141337479039,-0.0431128394370039,-0.03922792607695752,-0.0036562629964856054,0.032125068128472906,-0.0011793727500554892,0.0009484607727267625,-0.01068726049402267,0.049355612782483,-0.006589371351398445,-0.018059607902828043,-0.006763478650173235,9.698549799167166e-05,-0.005357331614518489,-0.02495536687877805,-0.013797193922047242,-0.01870703288144842,-0.00556910166264994,-0.011387512251727506,-0.012535373733221505,0.02240832995012286,-0.009017621366700571,-0.0011798970705715573,0.0007447631882137948,0.005407793223058184,-0.0034575980202929246,-0.017300845964286167,0.0067277170955239145,-0.0251074547075638,-0.016426569278989,-0.006446309679460689,-0.0110597233727411,-0.022145415589563407,0.0005334666915373904,0.00655825342100244,-0.004910332500315508,-0.004019523682959531,-0.007797483001653149,-0.009553925931643002,-0.008403279620487468,-0.014496060903407952,0.0028370902237026523,-0.0015019305980575515,-0.02269888786786381,-0.005042261212486036,-0.012669030538838742,-0.007776073313121488,0.10529841829381327,-0.026509625418025862,-0.015008076660059162,-0.008929844824046749,-0.0011269649175816398,-0.009041480369705448,-0.0031544535323882587
17031808002,0.08948094710735052,-0.15558968752154617,0.005455346992895393,-0.0017293004201859793,-0.025228169933431355,-0.002182093723708408,-0.007917581199267157,-0.004534647215790427,-0.017045392948389984,-0.03182210994981945,-0.05054612017250482,-0.007729890382701984,-0.011274736073167374,-0.009288293303212358,0.025823315304482234,-0.0022208738100456815,-0.0003633968058381548,-0.012733796625115952,-0.03422267786355851,0.004683924541621745,-0.02007038220603781,0.004434274739259185,-0.05518673743940875,-0.008734186052670982,-0.009103102100602677,-0.0036459791317782634,-0.004808910771253952,0.0010043973059842089,-0.007649834546761493,-0.00352312391913098,-0.02244367661150798,-0.01488009790437479,-0.0119135272733802,0.008911297954604502,0.0015752004101268918,0.008032825882808445,0.0009114815775800801,-0.0026083257248071187,-0.008138721968928302,0.0031194170002181295,-6.017789462547339e-05,-0.00037213088631770795,-0.0038732972708990917,-0.00590475142208646,0.011735059566279944,0.0022874828543963622,0.0038481070741277048,-0.007060922376655343,-0.008316830267402042,0.0055494901959843536,-0.00989289932501233,-0.02367901551042184,-0.009860360652137972,-0.0033279321500411514,-0.003978122968221724,-0.0129234780921766,-0.0015683579156894807,0.11504479056894194,-0.023585559878811693,-0.0004294305137148433,0.0014368780849308553,-0.004591135175607041,-0.006079722550360054,-0.017234383858084314
17031770602,0.47791826433544754,-0.06012852733890951,0.003286204824401111,0.004549350739976547,0.0792466789221064,-0.0041557199189132255,0.010839434070799233,0.002607280748694474,0.009294272283042209,-0.003127844977313864,0.08947432156385662,0.0028560825425738385,0.09442915104204953,0.038645235958732586,0.007921836469836963,0.00249084673360982,0.014049327574323369,0.0009908552203393543,-0.007991138779106606,-0.004624917785272228,-0.011082762352963823,0.03486064470152454,-0.014987546254499152,-0.005981750742017806,-0.0029200099129489177,-0.002445868559140876,-0.007491236077180255,0.023712691488526384,0.018742599512013153,-0.0003548782800545881,0.08676958227648456,0.017166374615536224,0.0055044749539447805,0.01354815196551624,0.006562455994089631,0.007733663779773051,0.11973012613481698,0.0033011358539815766,0.02096131705368703,0.008599186769027796,0.0026233881899844487,-0.005118829767662888,-0.001756877462880356,0.03809615596773418,0.011232894103814048,-0.0036188511911539375,0.020194205123713043,0.006372658078857166,0.005143631994240568,0.10616470247517491,-0.001405948754784099,0.002025945747483518,0.003302622949597463,0.0019668805470633584,0.017038105642368597,0.03043756823554405,-0.0019921531265550377,0.19799698952205436,-0.004544529838993731,0.02267490096636884,-0.002312249542377283,-0.0015453296319412947,-0.003844120727012669,-0.0027123482854494348
17031831900,-0.08855811337350329,-0.046669070169866086,-0.006899403142662223,0.0011445352553342354,-0.0001559834850616866,0.010585540139685904,-0.003995918357633187,0.011914241390772712,-0.011515500070515598,-0.06101874757009219,-0.004363015189685345,0.012739744102764327,-0.008337364292785362,0.003852457400824778,-0.011695427154205936,-0.002985260177249587,-0.004170593285378971,0.0025642515507912837,-0.02028357775317596,0.0008215811617083915,0.007888255204244906,-0.0034482302949280625,0.001359194515653141,0.0015747736660707717,-0.003135874083679023,-0.0015207802486372657,0.005783069156295089,0.00020038878720429542,0.009242198535446507,-0.002340957555374533,-0.024997006036859223,0.0007252162657729969,0.0003402076813041776,-0.0002452743943677508,-0.0031084623803241933,-0.028625943201679074,-0.021608450074064867,0.00534693340380736,0.01282685626001762,0.0037902346612410324,0.00032004844308049956,0.015315247540745196,5.768728576081658e-05,-0.002369094156399708,-0.02673606705236712,0.005860622802547818,0.0011146685460554106,0.007503566178439108,0.016618181152931105,-0.005867536283839486,-0.00855184988876039,-0.008866773010846091,0.005851096857226731,-0.00040572861914503147,-0.0016407733028510325,-0.004086376543844136,0.0035597305598253906,-0.039515541666252624,-0.0028895665629097966,0.0034228517444295074,0.0023613206251882814,0.004029215350003544,0.005139547036380893,0.004210138323990342
17031832600,-0.09738522406592433,-0.03291594601346147,0.003171228634491233,-0.0017318692430315736,-0.0010565694614174494,0.013536199039660343,-0.0035953676871466216,0.01882490517706037,0.006242770091347849,-0.04597981979743911,-0.01955031382244976,0.0026483167718504906,-0.011936217205640105,0.010997912093460162,-0.007201011447847411,-0.0028516042654628255,-0.004075113701756502,0.002925937478401215,-0.028797243440150968,0.006076464932803624,0.0002016523759748123,0.0064126366784045844,-0.005278388850922995,0.0008547465034125535,-0.0011972997344435077,0.00176909127558333,0.004647380219553933,-0.0038031131599795412,0.000772794908907822,-0.0003404518404791947,-0.037471927649297236,-0.0020510998952157056,0.006304364872266019,0.0020529698624667633,0.002988200764664939,0.014816833738276846,-0.01722282819987472,0.01348622536080945,0.011832365119576069,-0.002770284978089449,0.0065456571709153815,0.0025041543069003317,-0.0008971424823333439,0.0031508056588797828,0.09598322624787413,0.010577504219444778,-0.0014600260221992376,0.013913884250596456,-0.0011568721341880044,-0.0056678689499046215,-0.010003362482280186,0.0013714679969562395,0.004040650488722429,0.011709447487019697,0.030317218548204877,0.002149751064500461,0.005549495058916995,-0.037407222913563055,0.004454788007943126,0.0021408775020102713,0.0013764301033454326,-0.002077466080672691,0.0028315441438400263,0.005803939068173286
17031836900,-0.10469722872857977,-0.05343129936380175,0.002562998171159401,0.0016783910680314494,-0.0022438617318329417,0.007555314073263439,-0.0066916986550017024,-0.005503322516137375,-0.01215241494395272,-0.06801293429319205,-0.027535667199566963,0.0003592883918034586,0.01727054745302944,-0.008648016355138472,-0.027747607146963334,-0.005118008895001572,-0.006827443006683163,-0.003314656957840042,-0.05859283371714744,0.0015563219025366121,0.001954743839995777,0.0036144663503246445,-0.007227890953257223,-0.008819146083253359,-0.001133660803764697,-0.0011835495626368912,-0.006032452945159226,-0.0026479656740076656,-0.00043739136925422824,0.007840209120601635,-0.02556149947591576,0.036474542627746395,0.0010580122145969438,1.2792667882479857e-05,0.0011018377733105638,0.013256849567605186,-0.01343592192786878,0.0029602995864701654,0.0010001206497732978,-0.0015536148784999584,-0.0015854445374661125,-0.0041500097647162015,-0.002742373113560094,0.0018066157468433113,0.009486322466274708,0.001357989151190182,0.0017921390644188788,0.003648694106965513,-0.00284201355676921,7.398923391771133e-05,0.00866425236767094,-0.008143491935396985,-0.0006053492047681919,0.006417481564574557,-0.0017353409754278593,-0.003885276885495447,0.002934443268645116,-0.0333341750693382,-0.000610415885537745,0.00499668416354631,0.002219304547833306,-0.0021770863866956715,0.0029722482543912652,-0.010125393270067753
