GEOID,PC1,PC2,PC3,PC4,PC5,PC6,PC7
06037204920,5.347696477519066,-2.8816171649777544,-0.18431919568370753,-0.39917245592639206,-0.33774371117302826,-0.5542231205932149,-1.213663830632553
06037205110,-2.643745116738511,1.3581930890015634,3.549884847135613,0.13478171022056293,0.026334975203753046,3.45667012851926,-2.5734850288419353
06037205120,5.702438744453585,-3.632056128557945,1.2601685521268033,-0.056912604763950804,-0.8937526501311205,-0.7879697918551235,-1.0327867764497245
06037206010,-0.593093732504856,-4.288257099949095,3.364109979355381,-2.1966197053994327,-0.8651216720197041,0.9909601986692781,-1.620296468869355
06037206020,5.452270262187678,-7.664816072307928,-2.177526088075016,4.549098300720598,-1.723317919018828,0.21760175652267602,-0.837509617181115
06037206050,5.765780130763841,-5.338928387279755,-0.8610811267522851,-2.4879857866169077,1.771375911453227,1.343378250073764,0.6161994444923166
06037111402,-2.3886753872844966,2.6483596456066083,-3.8537097689263473,0.2829144714243748,-2.883456809333732,-0.2239548821636782,-0.5089451478423633
06037111303,-2.2297905736128607,2.416919813055825,-3.1761290913838818,-0.4769902939585825,-2.611082778105723,0.06496100104236328,-0.32964683520636917
06037104321,-0.2442359513298485,3.998679026645003,4.7341914724908,-1.7393757148931102,-2.700397779260534,-3.4488464691058476,0.868285682812236
06037104322,1.9687815084669413,0.8665219436165549,4.239113425689125,-1.8267934128991727,-2.7258586166014784,-2.783884416060694,-0.7982947948235574
06037108203,-8.857351931259386,-4.211228005276976,-1.238150816991111,-1.8863557704965646,-2.9263815777538373,-1.386905274099656,-0.905852790091119
06037231901,4.1779156030398275,2.499513094657167,-1.6131416170332011,-0.09256176532456133,3.232962081805682,-1.5120941963152466,-0.06251701913403082
06037232402,-0.024355028079353525,6.022616441764938,-1.5585315458464977,-0.30513346125656093,2.551340963017766,-0.3171024776005206,-0.3792371927977474
06037135204,-4.257804134596579,2.652315605599354,-2.5142307726006186,2.1686593193006583,-2.680205710921998,-0.25888298216881606,-1.478980487257829
06037132302,-2.048776257075974,3.5352416077773596,-2.4551533813118835,-1.0259025337625005,-2.5431368707321695,-0.2930796127656784,2.0710162358379107
06037135115,3.330587845703389,-3.1424277919693306,-2.6929196031041336,-0.17193778793904027,-2.4762028014289155,0.5638593268793339,0.09425095029932512
06037132301,0.5473783916733841,0.4101907623551994,-2.505830811870379,-1.3853112846602889,-2.0879898432347073,0.01225728972780132,1.1685298893633722
06037134907,4.93655139695763,-4.87875076410146,-1.562881876192271,-2.727381784637535,-3.5397792107748667,-0.25840388701712413,-0.7687337326155746
06037119003,-1.2759418233596604,4.140550999724631,5.159572467398144,-2.3024554160544963,-2.7803797949530438,-2.139765765332748,0.38859499816133836
06037111401,-2.0340986402190144,2.9712278542623007,-3.0175710988360804,-0.3004346593093591,-3.2129016064572857,-0.5284913007297031,-1.5968202368685909
06037103401,-9.131714749523997,-4.49459140053227,-0.8161654229932965,-3.063640341019344,0.7883312899093717,-3.4445985133834083,-0.4688670903998287
06037207400,2.910025398534723,-5.8710916896402505,2.9684956852446147,3.1983589795250844,-1.6103784207327672,1.2029818312125329,2.5579025895707654
06037192410,0.17943767594106308,3.198764452284059,-2.0168129615125534,0.703703074936208,1.1338460870516072,0.3904994572615927,1.8319002801848496
06037192510,4.9605413307472155,0.32525911565042426,-1.6879815434757168,-0.509000213415329,1.6178592466378345,-1.6603688180156648,0.6540338281831768
06037192520,4.395718036507104,1.5397728291582526,-1.6204237446766825,-0.5407786272260489,2.1315989711738017,-1.847615213690266,0.31839441110582095
06037192610,3.29631422573603,1.1910758703414983,0.12473795616627374,-0.4228503368687656,1.6680557929882345,-0.7788680708150676,-0.9907341997154947
06037192700,2.6766582505008003,0.24584236786782518,-0.08180980525022692,-0.8857681578336597,2.2918838853500385,-0.21731490767752884,-0.7683692945887702
06037194500,0.8432933910807128,2.3898596069373594,-2.539729100342595,0.6097133048719405,1.4055576043243037,1.194124992753472,2.6165131214317285
06037195100,-5.061130397598729,-1.421896091952977,0.5828388681265817,1.6397361272621873,1.5832047519944152,1.1277772881662096,0.3044877374275653
06037195300,-0.11013134146355572,2.814491639978049,-0.5694891722536533,0.3149558118843337,2.1243566248903876,-1.6833364957973815,-0.0938980942813299
06037137501,-5.048425194721319,-0.4302290758389326,-0.7858808639292229,-1.4047501309059283,-0.6455660132638668,1.241997933030628,1.1318644242961
06037137502,-5.1080282472971525,-0.33859751514567815,-2.6513264285793943,3.3589572659486087,-1.179311405678939,-0.24363942325737556,0.07368730232430216
06037195500,-5.3189406877015815,2.152532889809936,2.4658880767256006,2.5270530767206663,0.825535333217595,-1.6148575115952046,-0.07561006202205217
06037195600,-2.603181531946702,3.7596515424592427,3.7789937843205443,1.7885888285305467,0.6147574784177344,-2.09527957616701,-0.7368088599438933
06037195710,0.2893775135708829,1.7624273984369137,4.051515463152452,1.289680040647483,1.041788232435835,-1.932058517020589,-1.151483187166486
06037195720,-0.9891895813905164,2.280500473789668,3.334636442191974,1.3109231252452738,1.3071090245868293,-1.0639247431789303,-1.1583618293705134
06037195802,0.5612958483264011,2.073421953445782,5.214863416805356,2.0377177118455436,0.31335627667595606,-1.8442041411582044,-2.830962443621535
06037137504,-11.323189868353705,-6.26489259005672,0.23517372252097715,-1.9752050409246882,2.5929405017653346,-4.384217969214952,-0.9722011482134217
06037138000,-10.320467499179568,-4.466251350478994,0.02370460822681537,-1.5934641040191186,1.6030524245149664,-1.7937362704513522,0.24216064848927119
06037139200,-2.2537560026108157,3.6055896677309778,-1.777719481252284,-0.5999592973454484,-1.3196627622006445,0.2984460881016215,0.1827600409401088
06037143200,-0.35983786449626265,0.949600394581936,-0.030631687374346024,-1.4577022302005267,0.2961720823132315,1.712744381652602,0.1386555604303113
06037201301,-5.902898346267307,-0.1940202323997333,1.0955891061889473,0.5805939158692552,-0.8719715505195921,-0.4830366929050569,-1.6119143501726823
06037201302,-8.801935052849387,-4.354470426612592,0.521787317601243,1.1300486869564064,1.5056158850522474,-0.244423372063037,-0.677514828364579
06037201401,-6.198952462353383,-4.768520985221561,0.6768277957042085,-1.4744519276367452,1.636742066836006,0.2912833729062204,-2.1279690718168953
06037201402,-4.364249531990292,-3.1397118286382777,0.4178465788066718,-1.1699115935058373,1.4188646226875208,0.7628759132683559,-2.850987819570476
06037236001,-6.0680429969925935,-2.3624916079762888,0.6356683734105132,1.8400852565612957,1.6181935743244198,2.4452396548413766,-2.32279507928447
06037236102,0.9635869764910843,0.6506735289481611,5.681768190831037,-0.2273383595815935,0.2973876381695061,0.3970152788674929,-2.579763073502855
06037234301,2.2926234196349813,-0.39283174631310136,0.11327636712600182,-0.6383783218886872,2.028691376347215,1.346920033909971,-0.37718556781725365
06037231601,2.02230760721359,4.640027843704309,-1.725500158699575,-0.07257809352606812,3.106876214744321,-0.9682207011756955,-0.1987311556817621
06037231603,3.9039402391351645,1.0096804781294657,-0.8278595539089435,-0.2999841766714046,2.3827938903893884,-0.1469011239463019,-0.7994504111236301
06037234001,-1.2120206252868821,4.303010741946572,-2.4267216607312845,-0.683762743450819,2.524143417800239,1.2316622180471783,2.045469249184722
06037236205,2.478743698944271,-1.804771061593327,-2.7952973004428614,2.387554779892012,1.2520273615423574,-0.3049833690777227,-4.626908149250394
06037206051,7.858920845506309,-6.936961078243418,-2.0053737313031075,-0.5938013341440028,0.8087118635844686,0.12259553447117429,-0.5438143068855412
06037231301,1.9498025977622997,4.686455637039358,-1.255311391859014,0.38859657021636856,2.620619290924124,-1.3227400535877563,-0.2824758391576227
06037231302,1.5986249776553683,4.110798447909131,-1.2597114885366298,0.057939803631180474,2.6652055322256842,-0.22070634514745258,-0.16464095066530002
06037275604,1.4234133627185712,-2.4778799354491405,4.744081899329058,-1.5512756295756724,0.6137856304584237,2.0587711763139045,0.6791705450477774
06037271804,-0.1279589717053106,2.8875760690684458,7.253890604984776,-0.5512705414899713,0.49514540458028156,1.2643410034183227,0.05379105754581298
06037276608,-0.03786130605908637,-2.3544650600690065,2.329650628970555,-0.25884968850724055,1.413526074381939,4.618587203817542,-3.8488731767572153
06037276102,0.1986674799650292,2.9475244874517035,1.9318474816609008,-0.3734295546023506,1.2003671157483382,1.1447954232341564,-0.9276910022769139
06037275312,0.03282842248649325,-6.957340787859777,3.1502333210856595,-1.197485778018187,1.5584619029464133,6.552513778997787,-4.7664347612077895
06037275605,3.8407656830332453,-4.872675785712901,4.078106029843344,-1.619302608705681,-0.470871372316083,3.142286047744407,-0.8700794261514792
06037276101,3.054744216804335,-1.9028223750773439,4.0770964314308475,0.27458307904189566,0.7780700809127874,0.9820560234651567,-0.3005911705604548
06037139301,-5.727734654038038,1.7809845343080184,-2.0031177126991997,0.5931592758835318,-1.548818766407849,2.4024264577856553,1.7095798653733894
06037139302,5.128769938779786,-4.210523483322983,-2.129562106873205,-1.7481803286762831,-2.037505557302561,0.031696981146709144,-1.0287325016205728
06037139502,-2.9459736177725473,3.4451412211342296,-2.10698920692749,0.4114904268871398,-1.0351824715114653,-0.15654970846666444,0.49448154248283216
06037139600,-4.93321798424806,0.8313792761706197,-3.24988010415896,3.2567703486576223,-1.082159486581441,1.7646247678322196,1.0779859209127685
06037139701,-6.475687410142148,0.1851259262425478,-1.979091539422795,3.200858417744856,-0.6911077795414822,1.1243023679127426,0.7945523180872996
06037139801,-9.385822148866033,-1.9659764496160228,-0.9373540937290784,0.9685307883401094,-1.0519668774258633,1.1472638371656791,0.5674641455565486
06037143500,-4.39409499854336,3.404071856913593,-1.522501165138685,0.2622207558937,0.4708880948535639,1.7609669263139274,2.3378798065085427
06037181000,-6.960940609451547,-2.03978748970759,0.7839025897819767,-0.7749260925478328,2.6702630163344647,-0.7790267479187639,-0.9881893851702561
06037181500,-5.412156597343849,3.0743162244331903,0.08809395944343124,-0.8781514704349432,1.6143682442132605,-0.8647215362135396,2.189831736373
06037181600,-6.246074392563979,-1.8247524577779342,-1.2048835391106647,2.5715571081949102,0.8136469194637784,1.2218787292796938,-0.41297625865896004
06037183101,-4.822546236540065,2.2213499852241987,0.14773943022561276,-0.793278519087765,0.9829365614749347,-0.4945587511255909,1.5182717683512346
06037183220,-1.3519291876657473,2.4709074965657876,-2.4589460422263514,2.9608014618131686,-0.23831526635647643,-2.183296783614892,-0.5841085897997438
06037183300,-2.17308078537916,2.320306531780662,-4.007463169226618,8.180261934565683,-1.4737541586599048,-2.3252955818827656,-3.494932548815902
06037183510,-4.148484184213364,2.190437087091621,-2.1208318509375994,4.77544995205664,0.3058911814062464,-1.1057530051140745,-1.685614118560251
06037183520,-4.156327933409408,4.403016952911689,3.263689003528315,0.7045894979786647,0.8518006262420259,-1.728431688140455,0.3804298035229206
06037183610,-1.691058852628217,2.3991569758652322,0.002285775830703557,5.148973271814114,-1.5676000268368815,-2.136912235148993,-2.555735344248965
06037192300,-2.429099434206743,0.8555881718410351,-1.0909254422031247,0.1445915035686678,-0.1883211751228489,4.283933655500598,1.3928454556097718
06037195400,-4.836751980717543,2.885767217937028,2.60586187254734,2.780439381001334,1.83658716995724,-1.7210690902012988,0.5467555533967187
06037183820,-1.6719619776783021,1.9964452897460854,1.1749907052049162,-1.6703409187174665,-0.6301965032132619,-1.464754776705228,-0.4456438162345056
