embedding_dim,PC1,PC2,PC3,PC4,PC5,PC6,PC7
A27,-0.1450899692101568,0.09612174531560469,0.0898866728326951,-0.0849709703802714,-0.18457379112218142,0.02138158088511302,0.060129734641443944
A28,-0.009008520998360126,0.16898680004808622,-0.10038878368378189,0.09212052425171108,0.04631346294295874,-0.1162743577456346,0.28441221656189486
A29,0.061830258184609015,-0.21644287336046997,-0.09546875301366943,0.15038411784258685,-0.1323607327776902,-0.04073340351003046,0.3258054941165484
A30,-0.14028022482088556,-0.04379793910002821,0.046527085223446764,-0.07569571169361894,-0.0010123935994675868,0.11823635821964062,0.25656012336033485
A31,0.16417286206433304,0.01637669172946422,0.14150400031672272,-0.04826952051044975,0.03313103879348564,0.035380684385967476,-0.0607393888553854
A32,-0.11336019542486013,-0.20079489049286708,0.12895497224946406,-0.02875074724300033,-0.10539890174005545,-0.12292548922743471,-0.008371066206828743
A33,0.1477359119389131,0.12140512537024264,-0.03528056414374795,-0.07883330303675222,0.18642260406538183,0.01082505678117068,-0.12382295716227118
A34,-0.06275673437057541,0.26184268708495656,0.018455289866014968,0.023957791329863896,-0.16034376838547276,0.13913644722359297,-0.11598641178809614
A35,0.06518383252186291,-0.249147550696759,0.029946072622715814,-0.1666938975936628,0.09845003490513636,0.15916963319839678,0.05854660407367168
A36,-0.03722119740190256,-0.14998914306520442,-0.2393457388157768,-0.10499500143044352,0.014010812207655581,0.07266600186579829,-0.28906435640291767
A37,-0.11440026838756297,0.058204417670528336,0.14764986914024927,-0.17846983340565914,0.07141300893415023,-0.13327517141649478,-0.05918948144193255
A38,-0.0030284284060971404,-0.03610080881784833,0.29866521027287696,-0.15102059332369464,-0.233226763484045,0.0634257591529107,0.12663596939446875
A39,-0.12410062321199584,-0.12307746575224772,-0.08723695158456411,-0.2707921165100786,0.05786898571307924,-0.018166335399378314,-0.06920861318512989
A40,-0.04660239454399064,-0.2508163583199645,-0.0977891737785259,0.07483543907409733,0.16119443367655154,-0.07032733947952804,-0.1399202859131086
A41,0.13416540277257047,-0.1457007690493732,-0.09582571908774765,0.02192250243852283,0.10099609080554584,-0.1460189383104563,-0.048049758828812524
A42,0.1681981096068821,0.06670142781695212,-0.051237221332990364,-0.021280485638295828,-0.12657995677631925,-6.599955903476638e-05,0.038346962129953234
A43,0.12189649503279418,0.07664092378947229,-0.0573059991327414,-0.2413757516181657,0.08314621825944965,-0.1555017219490533,-0.11920149822761343
A44,-0.12969866846937705,0.00786425983793424,-0.2264997612514458,-0.05134132841395838,-0.11821099028150847,-0.08528873272746273,0.06909708176838487
A45,-0.03839524689692331,0.04436563549419225,0.024291174470135242,0.3461097970013843,0.1133012903402244,-0.38889727655351414,-0.06612954256220245
A46,0.15429916508984318,-0.017669316104271252,-0.06693891233259573,0.09759023244361525,-0.19557684477464407,-0.036142671130644975,-0.11416867541561501
A47,-0.1623039498987644,0.03890272358853867,0.11875334327151142,-0.020998184105508914,0.1278902416259533,-0.02369969303646537,0.057176528947044995
A48,0.11923937738437257,0.1121258334560661,-0.06793654016492831,-0.015749734945113315,-0.20174248102024112,-0.25056049073488146,0.04810643401770859
A49,-0.1676070935010176,0.037240423744213526,0.026653344619030687,0.17600305099111577,-0.002245949738738643,0.02103680228124104,0.02229184411726725
A50,-0.16023406873641682,0.027403989177331632,-0.016919763914905652,-0.1925234124866537,-0.08079474575510717,-0.007293474437254144,-0.09919335501911476
A51,-0.11706524078483106,-0.20758882387748148,0.058697905093204404,-0.03847433477979985,-0.05936869728641011,-0.17094970098070783,-0.08605484173225547
A52,0.1642203715907365,-0.06433802744801025,0.06855537552494595,0.0034534180827998744,-0.06515042479648016,-0.14525212124204273,-0.037044896474867424
A53,0.14718507962106275,0.024794121649080528,-0.14983887691724143,-0.026339263506255824,0.002561855218458851,-0.09242203940612681,0.09450268564059688
A54,-0.057679540747170695,0.24081694921124516,0.08994746927026664,-0.09562485398924155,0.15074260041513274,-0.115382175698099,-0.016578312572492898
A55,0.15656445826511997,-0.10968656318981733,0.10900732226694713,0.06526439795420996,-0.09028741416307312,-0.009216635997090257,-0.00686266521728679
A56,-0.08045365881787021,0.2516212551742357,-0.08340878658760068,0.07394697830845738,-0.08372674358304306,-0.00396824933166652,-0.18080031452549705
A57,0.1464994562097915,0.0036268680829328118,0.09533826868152069,-0.17048221706781666,0.1549816636448474,0.05159600536755646,-0.05919978376634129
A58,-0.12165292914442415,-0.12216641890889551,-0.08713591856245256,0.1413427933986715,0.21030735028314448,-0.12058053700456128,0.07549399660403616
A59,0.022850551993990654,0.08107239571566945,-0.13625019082991158,0.10243321908997148,-0.1403088225872994,0.45018420510904533,-0.060063726315155726
A60,-0.051787542474180194,0.22701001560057982,-0.006984184498763829,-0.060688575921692973,-0.1624647954837916,-0.13709252855524412,0.2041183544900685
A61,-0.13332996991126114,0.09149827405582038,-0.17298651977152768,-0.035815481871527284,0.025029059265136062,0.16283469377865653,0.06556940792188405
A62,0.17432515597652734,-0.007133437720872037,0.06677607053589679,-0.050354251614902604,0.05121454585916356,0.011092595612342764,-0.008775205586646587
A63,-0.13422799882268224,-0.1285961514682411,0.11305030576047699,0.014219357726399836,-0.012918967694712746,0.16089115408076113,0.049017536706884586
