embedding_dim,PC1,PC2,PC3,PC4,PC5,PC6,PC7
A00,0.1599337609536428,0.12144046851024556,0.06513703180455827,0.06290655668931609,0.04932089809816761,-0.18150369140898398,0.00612958324000994
A01,-0.14131487534405052,0.0883787583665217,0.013953165083986585,-0.08613008821297671,-0.03314097451269491,-3.5965269094460905e-05,0.15432931836925212
A02,0.1964406617041829,-0.03882479945823644,-0.08450562332873696,0.03305955444699882,0.16880690598034448,0.011255155239961345,-0.06316773528716026
A03,0.00455923109815809,-0.2151242928228052,0.05768546516191242,0.04750819989743596,-0.09117622502774379,-0.0643938460939592,-0.03473848322836872
A04,0.06411934722765894,-0.13190411110524905,-0.185671063426845,-0.06695830046826755,-0.17541034027996735,-0.06966901858866625,0.2905219080667491
A05,-0.03441725260535484,-0.14565141160298345,-0.017210065734604957,-0.28311876712348794,0.10062928125911283,-0.0034281762498749456,-0.0765364038954738
A06,-0.1282789173577047,0.0042704208926146675,0.08300357921209249,0.16796728546560266,0.18663615143636944,-0.27138828448915414,0.23856872809536736
A07,-0.18421700292124354,0.023661451697644536,0.1292836082291793,0.13604484612424422,-0.0662790426165093,-0.002068312076851656,-0.03800839711772755
A08,-0.054055232549209145,-0.1988852355831326,0.11345644555627465,-0.1042572003854952,0.01605641749485667,-0.003311831431023799,-0.15441070814782829
A09,-0.004012784182492971,0.22129632309418226,0.017303966678316025,-0.04100661130275808,-0.09989653580790417,0.08875666213947633,0.010575034940536701
A10,-0.010664266584320152,0.09990375993393831,0.13683300103842666,0.20743172138431548,-0.28904601070040264,-0.13143235660728406,-0.20216738846333912
A11,0.16721098678151378,0.10858191737711267,0.15141969250634058,0.03204077535152375,0.03263462029808161,0.04225314581061506,0.10187545934387102
A12,-0.009556129892640921,0.1972306281127838,0.10118010211330096,-0.034070394872582635,0.057957087051448086,0.20410835191814666,0.14416883400804464
A13,-0.09505820884856366,-0.05275804028570273,0.012197096881776526,0.12221064428012708,0.30371112454780724,0.15074483461185018,0.15285605744399777
A14,-0.1617269820095223,0.0031155361632052,0.19548749609559246,-0.08411862762218922,0.1713086717884823,-0.08523042819268582,-0.02223084876833575
A15,-0.10692173013945369,-0.18278239677320066,0.06653723042838593,0.04151470903272333,0.005452646951972617,-0.08002815215598179,0.06613535761878674
A16,0.12108207881371173,0.17940488767217427,0.08851594959051234,-0.04584176715792389,0.027875018228417286,-0.08478968838550102,0.08384184943940386
A17,0.2108268054052326,-0.008441686325191811,-0.04366003777369031,0.07605363237437154,0.05775143201646566,-0.02436345747170239,0.05596551630744378
