embedding_dim,PC1,PC2,PC3,PC4,PC5,PC6,PC7
A27,-0.1317980188105388,0.07576889114746296,0.1321362206602326,-0.09668723420957571,-0.1867999471616241,-0.15866483597083395,-0.12849514160854336
A28,0.07418165844503863,0.15139268481384255,0.04505471090764336,0.18524817574497582,0.08908490393578322,0.32085054493336657,0.03297762407724518
A29,0.13635389287632724,0.01622823745378158,0.03201464852926035,-0.03484992355652158,0.21831392540432787,-0.13449597217045695,0.13706706651128184
A30,0.15561641597597567,0.023634844570870124,0.17489428841354066,4.430516757183903e-05,0.05069871517397477,-0.07339827012678095,0.0002826541883547332
A31,0.1270224205338433,0.08425897168496697,-0.06482362372116882,0.24728668075667581,0.08436700236170988,-0.14702742638950322,-0.049091405377850374
A32,0.15757584073802622,-0.007153005481531474,0.1902751910370014,-0.05380438629375255,-0.014343410520095095,-0.1048776130094925,-0.026354464061182154
A33,-0.02109679315198806,-0.0461523426092862,-0.17958318993146563,0.15324530109759588,-0.28095511739798595,-0.0033934645149537256,-0.18062265332503707
A34,-0.18683803310543204,0.12274136016740354,-0.001485306671930897,0.029689290467009747,0.09341533754385921,-0.037677029763990615,-0.03709732960950948
A35,0.05511356613310483,-0.25189194397863673,-0.10127029040773491,0.0989521199417589,-0.007067232690970795,0.05471320405767308,0.2135580638341717
A36,0.1948996673221702,-0.0197827786059572,-0.1042291758386167,-0.03082545597778268,-0.018830687180912437,0.024532895112716366,0.024572650628789307
A37,0.060671204163639095,-0.16421411295582083,0.09228079925273507,-0.06848410966034361,-0.1431074674135009,-0.002631115044689815,0.13439681259833425
A38,0.04504550523337612,-0.018446535130057673,0.1965624297908342,-0.12418353431304013,-0.11770902761514082,0.3288158770271791,-0.08325734743597579
A39,0.08324565719055155,0.1905136765578027,-0.017547173939599457,0.05254221366464934,-0.11538041253541842,-0.2092496795081195,0.16930242947069346
A40,0.1978605512345753,-3.731060060138328e-05,-0.06804577643020591,-0.048494995104678196,0.036992865605579024,-0.11644879223425891,-0.04895098525030111
A41,0.14336358182391107,-0.11347357050713139,0.02490851356664115,0.03647589965820897,-0.18924699776623544,-0.08869255515551337,0.12491031451971775
A42,0.16505608235824887,0.12814967442323363,-0.04566450323622719,-0.10459638131489236,0.019494486517867966,0.16724378341198365,0.06879664333576077
A43,-0.1642866230849232,0.11538523271411441,-0.028516870007915484,0.10878848526362471,-0.12295059548132417,-0.09577818715175729,0.04835612606373917
A44,0.020887551856256764,0.2575701705903396,0.07300141989501827,0.16786456314485157,-0.007041538543511933,0.06941239757313127,-0.02301395986444079
A45,-0.11342053500527415,0.017772490825620196,-0.06030058346285995,-0.10712268797139357,0.20699944627554911,-0.23181954074045485,-0.2140132525053469
A46,0.19299796118704465,-0.05261361321639635,-0.08351519309783524,-0.017684842734865532,0.04374349199794442,-0.05935017537602954,0.04743456150445448
