embedding_dim,PC1,PC2,PC3,PC4,PC5,PC6,PC7
A29,-0.15090589792125697,0.07685385295159171,0.13214282043189743,0.10042753398284261,0.06593847252388225,-0.10285832725003508,0.16740254144295677
A30,0.08647602669562574,0.16828595365797294,0.0006774364765711854,-0.14107148617347368,-0.06675443262718764,-0.030815977395800474,0.36012271138864393
A31,-0.036238849401870735,0.09210428700877774,-0.29124089014723914,-0.05802129495045386,-0.05662714706420932,0.1599247129558456,-0.1039174504096244
A32,-0.058123025500480006,0.2498774741867689,0.010889289114812125,-0.14137991460446808,0.0699933441512915,-0.05655005972990633,0.03508219075188227
A33,-0.04252720363966628,-0.1929935695495207,-0.08099852418111286,-0.07342756506599146,-0.22404235971717137,0.0768158784964466,0.16267196170519038
A34,0.19718828051774864,-0.04131579426415308,-0.07136858011933558,0.11325247702660349,-0.03498553924776388,-0.08558193477059188,0.002333103233816201
A35,-0.1427267692544988,0.10832589750728909,0.14983106057285211,-0.1136387884692363,-0.17582100289214786,-0.11419258056526535,0.0618787416835571
A36,-0.15461340549031444,0.01619175195178184,0.0018306747394164012,-0.026544414511870614,-0.09437312263056262,0.09129871118360582,-0.18109234971795288
A37,0.1353245625808754,0.1127826218601016,-0.09633102939613825,-0.18465347135048243,0.10744588608335946,0.008390024115568225,0.07270004893849977
A38,0.010061270284562968,-0.022124741407802972,-0.24181327183926846,-0.0028854201822205274,-0.11839604207922955,-0.21102135720520354,-0.20624584419915065
A39,0.12132155028111694,0.11810768319882159,0.10969369563287569,0.058236107116152104,-0.09011523073463344,0.2161072789606567,-0.22709194669643193
A40,-0.040122135343516836,0.14872904890986444,0.14938343800082873,0.1434607862709866,-0.10489197576340976,0.037215968390616846,-0.13319535789971462
A41,-0.1729834572627451,0.062339748171029385,-0.08039172318514909,0.03208485038031727,-0.02854880936166251,0.10670749254546505,0.07869962870849263
A42,-0.05988543306344628,-0.2357096564052523,-0.07779356411291316,0.06302220380397006,0.009192566027158698,0.10118884349786915,-0.16934664894079723
A43,-0.03514789435336085,-0.21645395968333245,0.008095519990018613,-0.17401338040112924,-0.0862660942989782,-0.10399306519032298,0.13919235479205067
A44,0.083651805216264,-0.18534215284828903,-0.09643548070169448,0.14293944713217516,0.12277973390402655,0.13746878450017216,0.04502587622995396
A45,-0.030188024678346522,0.024327274378046642,-0.05477821321577083,0.10262444711843856,0.22472974993790548,0.3290807872529346,0.06095043514427176
A46,-0.12787873997901614,0.03898932027555507,0.22360411958342,0.06399072326540081,0.09662722076783443,0.042587563648743186,0.03760407471184381
A47,0.16564889661527832,0.03877893269801706,-0.019792185397302174,-0.12379237710121016,0.08111010264920768,0.13376402172327168,-0.05145578250578217
A48,0.07648378714202345,-0.09827789857279642,0.04641037946026285,-0.15037189031605805,0.3098472952073499,-0.001113695908870093,-0.10384963595562383
A49,-0.004060295706690502,0.12683659028968475,-0.08721454983941448,0.1960022237303271,0.21138744953438665,-0.20735945583469897,0.09553205712890919
A50,0.1783353943110749,0.06274319491742067,0.15581978135788344,-0.051495463288776286,-0.1044082176126627,-0.06348775070657571,-0.07510091244566254
