embedding_dim,PC1,PC2,PC3,PC4,PC5,PC6,PC7
A33,-0.21060367941278782,-0.0726317367721673,-0.0036160341115377636,0.08575220029998966,0.07729690429382359,-0.010672344711127662,0.05058872930775283
A34,0.06922640049198485,0.20508596739911555,0.039404532526742926,0.20846663659693312,-0.0361791880451112,-0.10733720690044717,0.055738789874997606
A35,0.00815082896857846,-0.15281449177261144,-0.05692120730410323,-0.01747529107084186,0.055856601768020785,0.3572235367884973,-0.2687538874028008
A36,-0.20336943869269394,-0.0663325935279822,0.11099124141889313,-0.06515944887550158,-0.022714700386766262,0.009839360377268777,-0.0695919284638708
A37,0.06446053444416323,-0.14068130117462135,-0.1771535156064267,-0.15193587947532355,0.15005928528048038,-0.10159183830310058,-0.019391535907901616
A38,0.1390154155387827,0.06435511734958145,0.02772048841143185,0.22571530827246777,0.17002988057876328,-0.059252938446583456,0.05583836715007011
A39,0.00023443158226666485,0.09350237351383282,0.2605600313806157,-0.14714630730043943,0.024483274092744953,-0.04717443445256758,-0.258404591754748
A40,-0.08824490725426376,-0.1455732352631812,0.2448004794259903,-0.03352342512513888,0.007547329541579195,0.042586370928705,-0.06237851896171732
A41,-0.08159331331182887,-0.12772303161541732,-0.07224014781461065,0.149375551711919,-0.02897507353596873,-0.16099738782545858,-0.17427838545599494
A42,-0.19096660637797774,0.04452551102879287,0.09464171988969423,-0.005090085007497783,-0.0640965659847983,-0.1490375601383333,0.04848979774047569
A43,-0.0851173722512363,0.14974832122673887,-0.0031585821685381,0.2254016475880145,0.073862132057431,0.05838343732282735,0.053464546966170035
A44,-0.05718037199539157,0.17007613123680043,0.010360426065736625,-0.21119490886918818,0.06646396193331758,-0.12495424825103307,-0.1064141391116185
A45,-0.09153546597165527,-0.13355638953738677,0.039473224069584194,-0.12241283224606705,-0.16349572115186217,-0.0016098018591686688,0.29105501367060793
A46,-0.09789565324842021,-0.052479804176223936,0.1464252241841673,-0.20966461594967992,0.1261342737810273,0.14304677744324965,-0.15351296237831152
A47,0.11227509194904896,-0.034795205902731816,0.08889162601422654,0.05195976796773041,0.2453767999504191,-0.08693263374084452,0.21260808994737665
A48,0.16799424189212614,0.11857748429481786,0.060180242186960234,-0.09975613740864944,0.1585474615554772,-0.0031370257757545265,0.06769766541673157
A49,0.18747074691020987,-0.04138286096325935,-0.12403733670790813,0.058683311483702816,0.04688155729187705,0.08225527551841431,0.03599760908173632
A50,-0.06529354747214815,0.10669827492423954,-0.07509476010769248,-0.050899560850828265,0.23982386668322686,-0.2554026659476915,-0.2009342665442607
A51,0.19489732068675686,-0.037865263728683034,0.10639766711960222,-0.09577759471670974,-0.04788940406226148,0.11026348302237901,-0.002408166012057695
A52,-0.06580827291111264,-0.12153600540171233,0.22622129940913044,0.03796685669431802,0.10006594267916982,-0.2571696602737069,-0.02367502930896695
A53,-0.14596159268660971,0.10665737522948304,0.032615672333550345,0.10036688437548112,0.12507324794811,0.051993647048789664,0.14891452880994555
A54,0.13763908588270718,0.06926827909124346,-0.04919726911383378,0.10639528032478454,-0.24738014083838733,0.0015472610469012028,-0.020550135735628985
A55,0.09379463225095402,-0.170987289839232,-0.04874335196254602,-0.03613253383855984,-0.13280772563947585,-0.21508516404372735,-0.1547767815317833
A56,0.005445725150907195,0.23921652132091187,0.1555122724475331,0.06046252934784725,0.04712808495154705,-0.053618670213241654,-0.07315489107457673
A57,-0.040908824846421936,0.0717128930819474,-0.01498325904918163,0.3153041214443996,-0.05429465213287711,0.0899700454929037,-0.08753633090998511
A58,0.018568928821774598,-0.08454834865158835,-0.16618699919366026,-0.08530812587947932,-0.24849682543109797,-0.005592497463827242,0.2189170555581802
A59,-0.13488428187360363,0.0479006844622867,-0.07668036940239414,0.11180436763737985,0.153236212005064,0.2968870068922745,0.0336862642605162
A60,-0.1672030464044693,0.018437200394646698,-0.006794984558087247,0.07761871908248194,-0.12216306717203157,-0.0387424853845036,-0.19125017366671432
A61,-0.014278151267595799,0.2621019602323245,-0.017110216249149122,-0.020997054013412196,-0.0002976822939846739,-0.004184850589444414,-0.018006813269695204
A62,-0.14928009842299905,-0.10499155888742379,0.15564940823164705,-0.17119064959647406,-0.016632836634870654,0.11873303618481787,0.09767630013387013
A63,0.1409942306263008,-0.09748759154963361,-0.03258103379756006,0.17748302799552484,-0.04485126018442996,0.06575306924020131,-0.228493486432353
