embedding_dim,PC1,PC2,PC3,PC4,PC5,PC6,PC7
A39,0.018760332274199487,-0.04230134293105798,0.2923723449386235,0.07756919295332647,0.2565087667939429,-0.001304110550792057,0.03734686045180218
A40,-0.11984434454366219,-0.06042711801038797,0.030660518807859957,-0.2097215255075208,0.18609856290945656,0.1015799424384472,0.3072242921134322
A41,-0.0966913696679709,-0.018902078747764735,-0.1766558318334077,-0.14879652319287448,0.26536312255729644,-0.16178361554604492,0.13105323921371934
A42,-0.15120814230834967,0.08632880780768246,0.1946315060006253,-0.00851636032347247,-0.15769352077562376,0.06151709598981561,-0.01668297381091562
A43,-0.16451771283988975,0.1292125390842155,0.09223173398088057,0.05349037223430947,-0.006850502829200189,-0.05312000315810628,-0.11314401129401089
A44,0.0523307880616806,0.1770209066045084,-0.04995723570084765,0.13906049173686888,0.22075915997995735,0.029558447789712748,0.09991199570847177
A45,0.019140449935911474,-0.19742013573818448,-0.016234648815930692,0.021400895785328878,-0.18307647322644177,0.11438388119657981,-0.16902464342724677
A46,-0.16959079396320406,0.11389000771169976,-0.11520458688290583,-0.048986173384879345,0.1291957965677676,0.0563799937442198,-0.0157595168232849
A47,0.1661746061523522,-0.14554792490938018,0.03731479712704518,0.029448877703390525,-0.03116728550516106,-0.06356024792994858,-0.02882669258212162
A48,0.023063516122198223,0.1887440981075674,-0.14131368214465573,0.07394260251574285,0.1451694854494623,0.21471809808743847,-0.018220950619898913
A49,0.18886050945920613,-0.10843696167691315,-0.029997304243113643,0.0016311539344750167,-0.07014730837756189,0.03923546655472843,-0.011075534326847459
A50,-0.007802696500106326,0.10651155171011063,0.21062121984493867,0.19240406835652338,0.010606281936553674,-0.13367226313344077,0.12173218535517748
A51,0.022267669948167475,-0.19442756717877585,-0.01219603391438584,-0.08797162750990703,0.23228202993292615,0.029737041452744407,-0.03255607888443777
A52,-0.057709862137423636,0.05536204047391327,0.10932292850471334,-0.21564507776593062,0.17193464808342593,0.4047883393422226,-0.06309521633565073
A53,-0.07493189781307365,0.14091215509572427,0.061164215596662186,-0.07454895555452264,-0.02668054850428157,-0.09683169483271672,-0.3207292711013368
A54,0.18451761528783978,0.11101188330339733,-0.04382300478780624,-0.02124031097306959,-0.034202305703477376,-0.09191779267698154,-0.05319306826840245
A55,-0.19613103926377284,-0.03468030316758988,-0.07527803489762036,-0.09464996679323977,-0.0202460992728977,0.008868544320818883,-0.05380694794395094
A56,-0.027731258312175797,0.23548000023012694,-0.012197487670421446,-0.0474904309627813,-0.0365332524268609,0.019207268171726116,-0.08202584219234975
A57,-0.10762699431237062,-0.057831156233900144,0.24049998664231986,-0.04538277663831612,-0.020620449090629638,-0.23654954851525517,-0.13403509094116017
A58,0.1008632888950249,-0.18081563104975432,-0.0717506618017595,-0.052381549384944014,-0.007263423205046133,-0.14341514285319984,0.06819791863850308
A59,-0.15940630660318755,0.030544623255945046,-0.10138931917997794,0.11488454395863397,0.013381670691299072,-0.2874216594804029,-0.05278370088615775
A60,0.11153376937068807,0.18267451211726776,0.0490671607995362,-0.02799338823718252,-0.08017949135502357,0.10792056190816614,0.0065585495640834955
A61,0.08225339061460173,0.20552569293453848,0.03344201186446243,0.08108799806811802,-0.07131700258438728,0.1655221192500363,0.0692811674864039
A62,-0.17080882087350965,-0.09173640337784597,-0.04305345675023664,-0.016293666807417513,-0.11614724465918379,0.18690992224005634,-0.059207633796633456
A63,0.05045290254713598,-0.18088036713542965,0.18339100735619693,-0.05762098152496461,-0.0891141920479155,-0.07097150674584496,-0.10972251097989293
