embedding_dim,PC1,PC2,PC3,PC4,PC5,PC6,PC7
A18,0.18028566172623742,0.0014764404934358216,-0.06767402928979233,-0.15200193742121398,0.03694919519973701,0.131843699073366,0.08384687526299246
A19,0.09399228642081688,0.06879346404040816,-0.2072061084431313,0.17192633574779617,0.01391232855097732,-0.042868528413841075,-0.25640299612482115
A20,0.10382922022278619,-0.19139765243818,-0.07389812575987542,-0.05310160303483887,-0.13856746671919296,0.048779658401306325,0.0413604783458261
A21,0.04045165454395691,0.13505322253728766,-0.12307357532771314,-0.14710650210517223,-0.13196270940410856,-0.2649392978019672,-0.05460335800314555
A22,-0.00815469717236106,0.19660145857755074,-0.1369615067314266,-0.13733572233161873,-0.057299823383215466,-0.030003975967952352,0.13111106590024613
A23,-0.14869437028579943,0.11468599511241337,-0.0648214107279512,-0.14959140672141313,0.0015126009461963114,-0.17838084219644962,0.1343608326530922
A24,-0.025541107532831488,0.1666603221529475,0.041999466428627,0.26387899662888653,0.09145129462654733,0.027619887939944958,0.10641051916614366
A25,0.18778028146302886,0.10331542775501204,0.012883212229464413,0.05311712042118491,0.09578164941382941,-0.04186169325564237,-0.10622685466449926
A26,0.133462907850696,-0.1388116359417371,-0.07562104149384226,-0.12254576068711587,0.14021461714130998,0.004278859937655935,-0.21399677391238586
A27,0.18501512845798482,-0.029704341338587768,0.07497615720761543,0.13165295044674574,-0.03298182897671481,0.06825128774943168,0.16670209057867985
A28,-0.03667377659498854,0.16376378497427424,-0.08720212494248054,-0.025458786044969754,-0.17357309307078247,-0.2319569621549219,0.18094845404397042
A29,-0.13083738593343888,-0.010797386199371223,0.23480392396701089,-0.06823318983453673,-0.12623597834364858,-0.005770183863454295,0.04577759085256204
A30,0.08332114379655804,-0.08265384737800609,0.25421478404996756,-0.06715572424279079,-0.17364563163518754,0.14202081844715225,0.0980652222619074
A31,-0.1112783597936542,-0.020207522754625885,-0.24545249983390552,-0.022672311680741332,0.0462011314365911,0.11021451770013256,0.2175661944274221
A32,-0.15528129841753952,-0.13524103981366214,0.08252612286621369,-0.06428446794097625,-0.019425137841899028,0.002795349300969895,0.21899549070869476
A33,0.0671163630667166,0.1816898433975496,-0.10744851669539901,0.032299831723534164,-0.04092048558987743,0.2754358465868813,0.037751204586572495
A34,0.20349562667238835,0.05954110284494198,-0.006931376765341237,0.005660924900343733,0.10048840851346974,-0.0498554052488014,0.055224871831289254
A35,-0.14117319460846317,-0.08317298673712527,0.1679639832151863,-0.18385623705671403,0.03168045662043828,0.12661560014985715,0.03558031583613498
A36,-0.1728815105803971,-0.06984736840794473,-0.12172063658325342,-0.0964897799085088,0.10245551901065994,0.06637614153181223,-0.06041708178141671
A37,0.030475957182904245,-0.18699990279685136,-0.0893208950450678,-0.10651385288879901,-0.22882811082615354,-0.01465259863743023,0.17282151675250867
A38,0.00631510802091756,0.06212343749290605,-0.040567465583043215,0.22010476270058213,0.15964048131342526,-0.07765426142243512,0.3396955931350423
A39,0.04858193538661376,-0.17970301184270565,-0.03352300955731841,-0.14354349929139373,0.2293732848601484,0.13250896085429378,0.01562631738277388
A40,-0.09604054622196445,-0.07810304441640711,0.19587903305799928,0.1002831160677397,0.2288401866428531,-0.009918719417877104,-0.0899194726658026
A41,0.01338734458064841,0.032132438046597045,-0.032876533357133884,0.20493519774676147,-0.22396794887630286,0.36255254804901776,-0.09407686800643451
A42,-0.04217199407249206,0.18464404750557126,-0.2122749088386731,-0.02732496082647018,0.11140693536974429,-0.03534553655008196,0.058793884514483974
A43,0.10148073973618661,0.15363406454168163,-0.04982765870319699,-0.05020122399546374,0.0005869146098340816,0.23061448075632052,0.00018249232782104874
A44,0.1583291018206031,0.028971930161737606,0.15135879290927978,0.09433958771125041,0.011591159431327958,-0.10248452657851626,-0.06546403327707913
A45,-0.0018548389335261426,-0.0932706029823713,-0.2069840552504893,0.04978576946690146,-0.03964873535420258,-0.07217049686588356,-0.3093122280337428
A46,-0.05285900019665233,0.11230846259644497,0.26636323590876465,0.08032987648162199,-0.05649153641411576,-0.044893099631297666,-0.14721127395115788
A47,0.08871286358215218,-0.17179913903314292,-0.20785546189339305,-0.052849224461260016,-0.026832725456189897,-0.0003473076857828364,-0.032523625215597346
A48,0.1494604682127163,0.07876565997216871,-0.025615171558307878,0.18232241946053185,-0.21580695803488728,-0.031625946018607055,0.0072963803237698025
A49,0.010616766521958603,-0.16593224846111437,-0.015285420281420298,0.16673463721027595,-0.23247780208042015,-0.221997863772001,-0.01839042842550812
A50,0.08461594726533986,-0.12462088918653079,-0.03373026516602078,-0.23317962104167153,0.19045876097419798,0.010698295026083394,0.20683811659494442
A51,-0.0991893945068945,-0.2139710307644184,0.09800259377605343,0.017368430863566403,0.05779517209839768,-0.015741685341231815,-0.00835700393128659
A52,-0.11562433213295142,0.045001805907554315,-0.10706336051687537,0.2946045144122844,0.11346061127453481,-0.01566993134400456,0.06261485494484097
A53,-0.015924131962253698,0.2424868036374825,0.12409529228569967,0.0471411864510045,-0.013460379410213176,0.07813983640125396,0.045171312279021256
A54,0.19515332319453416,-0.058396877615130904,-0.04188838065106073,-4.162097610402881e-06,-0.024995354718497603,0.11312468512056392,-0.07484578768116605
A55,-0.2063042503218022,-0.04431698586320382,-0.0520946783105324,0.04825044649796578,-0.030300537214636897,-0.06274058444929706,-0.07530708673775495
A56,0.2102883150479638,0.021244739892565416,-0.03375480043914547,0.06417077084262486,0.08421538511490949,0.010433634889251248,-0.0042270579761204494
A57,-0.10800232518863984,-0.03024110773001315,-0.1320790111132606,-0.09006431759504098,0.14737935121397308,0.3287968831271628,-0.15318139333677985
A58,0.012582599582750936,-0.14260562229966503,0.04881489379536274,-0.1117239882545622,-0.14786946826839767,0.2840470189323306,0.03581663244566272
