embedding_dim,PC1,PC2,PC3,PC4,PC5,PC6,PC7
A32,0.03313146727083668,-0.09080304810529354,0.20153443489541684,0.10801217424004628,0.2895964596804859,0.0668172777224392,0.11225851090314434
A33,-0.18348929965511396,0.02571273281216552,-0.0903152564422565,-0.1423961031102192,-0.13130148917385878,0.027394817801982444,-0.01584895701485484
A34,0.04960758134015901,0.1880386613783333,-0.1223913541165938,-0.019094429005053953,-0.17731148886022402,-0.06414508367661823,0.17101137335573627
A35,-0.1825291438740375,-0.10636611445523021,-0.01457392664346798,0.017264977989014184,0.13587915259196034,-0.0868802753154908,-0.1778545539220034
A36,-0.19889869016936312,-0.05412585886565949,0.025285715749192004,0.14479417221647667,-0.01186122840184008,-0.04854325643225175,-0.03815048171495183
A37,0.16332054306866656,-0.10761042716878828,0.003048528199086688,0.15807690262820825,0.07228288108457372,-0.052338071269562525,0.06590833294292053
A38,0.04323688815927808,0.11621329295913503,0.1332011486066803,-0.029058041977077162,-0.0846831541783127,-0.30318372077678774,0.22085694879895143
A39,-0.10656528351150785,0.09778153510984484,0.06997031524206251,0.27470151810192084,0.16458816000615326,-0.010339843527707069,-0.08597700118064738
A40,-0.11150370627445264,0.12817943931087267,0.11484463218696898,-0.017714010528002127,0.1389173425117896,0.32046703638294977,-0.22218582722458324
A41,-0.10655283099640173,-0.04762685831042638,-0.06357914684241085,-0.27269491741318735,0.1603782904287065,-0.03190221614043007,-0.28878738949449956
A42,-0.20191993803486735,0.025936957824410477,0.004628533207264262,0.08932969519727817,-0.14022373236067895,0.04389413641690584,0.19016368376002035
A43,-0.18075890059897382,0.06731904008395069,-0.11145664391420508,0.11945648528080947,0.004597611922025527,-0.06150589686939065,0.10522575477072123
A44,0.07585986473066211,0.10130841023804106,-0.23090632572681233,0.06268574319632643,0.11292847334786343,-0.00016918288878953018,-0.1129004753689964
A45,0.019819827365764195,-0.1591817162753337,0.1385369002011785,-0.022646254992646296,-0.17855441270377476,-0.025896702546377368,0.15319211957398277
A46,-0.06974998000063283,0.0036563530592472,-0.18797471082364664,-0.19316827252784458,0.2440235302354827,0.16838315215809418,0.15907776324885203
A47,0.11696323141035397,-0.09625024785439595,0.19772913989185537,0.032085164267572505,-0.07440632471167946,-0.12791915329854153,-0.06994809990909483
A48,0.16021165192847275,0.02849444950847897,-0.1721431140335251,-0.06220978239161768,0.10094540530215143,0.11062846783464317,0.12149745670650797
A49,0.19466515802250803,-0.0067706418158313825,0.13098440196067918,-0.04798280282426499,-0.05725259660590877,-0.04725039082146495,-0.03767842253276582
