GEOID,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
48085031721,-0.03563436909317179,-0.1766828817556586,-0.21709049493069418,-0.04104381642810106,0.004894089497090839,-0.008616535602937417,-0.004583458405513893,-0.25059528821215565,-0.009755402519764759,-0.020859347499668713,-0.004159097953084783,-0.0079589912330179,-0.023600405482888557,-0.008114165940517731,-0.018979621463267295,-0.005428038926889155,0.0002816631104562049,0.00317689948866557,0.0008989367793055946,-0.03882702009901866,-0.00524418793799274,-0.006900707594894113,-0.016695639102738163,-0.018449097422584916,-0.03183059155441286,0.0022240799783107825,-0.08098062630461725,0.0004205306057560333,-0.0008655989876807721,-0.039229537488878696,-0.008174433624352363,-0.07629553132362675,-0.08869607839277477,-0.005441661172719217,-0.008610752712936962,-0.02573791036177454,-0.013241494720591877,-0.02165369088874754,-0.021311832604063614,-0.02433505362152353,-0.01254355960906855,-0.018642432183795844,-0.011154504736303469,0.042347305042250274,-0.021479866878389594,-0.0012755117074456739,-0.022783271232545425,-0.03262552014571878,0.005669103031846636,-0.0036180984410136203,-0.003131450821562478,0.00028271845366436475,-0.10314702021322068,-0.06121481833890425,-0.10731112767384508,-0.020593392820528113,-0.015085620228315314,-0.09857609918450443,-0.00047416985513136717,-0.006648007069595246,-0.027098980718066937,-0.026313083866755144,-0.3052235301303394,-0.0036947401169236285
48085031723,0.008247479372946202,-0.16182911384234425,-0.022444298664146028,-0.029639199716482753,-0.011780019097494354,0.006650022627105503,-0.006336273515127807,-0.23984188751799018,-0.01475443626079486,-0.005020017430499826,-0.005291934031959929,-0.0018965907262492897,-0.02924186453266717,-0.0037398031341826375,-0.02863532313978005,-0.0060762418152017165,-0.00445144137824888,-0.04513939175465641,-0.02274303470358094,-0.04442244835163231,-0.006726207553373546,-0.046524749564387985,-0.011247634469184337,-0.025641928880539497,-0.030397542334705707,-0.01151024290008133,-0.09520762640526913,-0.015683481343513057,-0.04868841700044898,-0.040102746841858196,-0.0048467804185561856,-0.017147087614132767,-0.07605168932406188,-0.00241173781229559,-0.022301643794349926,-0.03390764006185825,-0.07174180088977113,-0.018943028902235474,-0.0027226688307689134,-0.025678767688739224,0.0032411052018868573,-0.0067352592873179086,-0.007118425346472905,0.023521388437701907,-0.017744705637987693,-0.03432757132492468,-0.0032570259372202448,-0.0323558029244466,0.0008020231395027257,-0.014564932758996287,-0.019734878825792623,0.0010179010551480514,-0.017669285373416038,-0.06239536946748651,-0.03672595859998358,-0.14045839542258157,-0.002949531328551362,-0.13286920393008528,0.0008571431072331161,-0.015842263383250916,-0.031646996950651325,-0.017232523032963618,-0.30706425213400135,-0.010758707687377942
48113016638,0.014171237838602448,0.16574864071835688,-0.07775962171212389,0.0037830194533994567,-0.023524978919838516,-0.004696377125017719,-0.008222121955179419,-0.07153681903604721,0.0016456183970736402,-0.032440759755595905,-0.033871303913766256,0.001116593974287055,-0.026416540513753316,-0.004400947884534648,-0.011221563786098445,-0.014334016901526189,-0.01482190893505868,-0.01626667341710661,-0.00683534992537768,-0.008190057074973826,0.0044201310007594575,-0.050291161789358996,0.00026429738533697184,0.002657047361763592,-0.0017149938713199176,-0.010912026991390586,0.05036089292858639,-0.023281568642925566,-0.04132166634133022,-0.0038559468882614564,-0.03098670558502533,0.007393302919940663,-0.03335616967779952,-0.00339048579847544,0.010255761873100459,-0.10470140050825383,-0.029692503344032173,-0.027483834233273625,-0.010133076460634317,-0.006234348219377395,-0.019028407192786836,-0.002534306191056335,-0.04102613517330797,0.015488135349061948,-0.004668690099110314,-0.009586849599826008,-0.04691473990303944,0.0009876624059660844,-0.07531208458807076,-0.0053756102433833225,-0.02147698407581398,0.0015251409461828356,0.01144982523175157,0.009636374567717433,0.0342930146031244,-0.049140789783871396,-0.0012998594861311503,-0.01936631901241612,-0.036160129433591794,-0.01118212002904961,0.0019390430772835633,-0.06330378727111699,0.17162307951095918,-0.01367015204521695
48085031724,-0.02505823438846925,0.15616768855601149,-0.033423495603291074,-0.02910530790810439,0.00020436374737011588,-0.05922660245829597,-0.007521981013419391,-0.14041124433388522,-0.018506388506288916,0.000911599351646995,-0.021587348479137333,-0.0030860395078159625,-0.03531924720090879,-0.01871350486592747,-0.04982963796598928,3.5956387636014954e-05,-0.007148192646961904,-0.002239339087562264,-0.02391797780111061,-0.015481061068196446,0.0025104121319903796,-0.03410070981477003,-0.017052107614933986,0.02034826410592037,-0.003254431342437205,0.0002747904435395995,0.03538344842964274,-0.005667358295639622,0.02647175691940492,-0.04331634374254721,0.0006662529839135437,-0.00038594152987595485,-0.08604026963005883,-0.004037828147789337,-0.028776889037474374,0.019717235448721913,-0.0187610668769168,-0.02971835619681384,-0.0007033405807508119,-0.0025654474868596604,-0.02996859240913935,-0.0155617773277045,-0.00257339530997763,-0.09838005286963028,-0.00998245888514896,-0.0007503724742153124,-0.009624447967158445,0.007239767194617316,-0.031045544578720007,-0.011439688830204985,-0.010680045163388089,-0.0077946405832030365,0.00470144984930641,-0.03599733250651748,0.03179391898067119,-0.08531216774803603,-0.009773262739148653,-0.14799539636437017,-0.043563780655312356,-0.008938503144945903,-0.0683572013478914,-0.018814756846591663,-0.37254780274720867,-0.009229655274763254
48085031811,0.004967860051684058,-0.1352589399579617,-0.22085022054231135,-0.028679745212390514,-0.010082508305711004,-0.0006664154805568438,0.015364230391317379,-0.22077675947469427,-0.015228546443903491,-0.013958478266234612,-0.005417421585575485,0.004674996268631689,0.024575425507349483,0.0018928668976901076,-0.013733784141736422,-0.00739941085389471,-0.007771862866029446,-0.020983657239395118,-0.0036592129155791644,-0.03822651941532694,0.0019038338216316464,-0.050570349699683666,0.010466767730286344,-0.010307426342141678,-0.024591233288571938,-0.0050201937468683,-0.1001986842754073,-0.006778576939979034,-0.014569283059360148,-0.009566417129740077,-0.013057128387544643,-0.22222031503436762,-0.11583444853252006,-0.019323274243801272,-0.012895769373041476,-0.029339618785780692,-0.02791389534909975,-0.005865787268930616,-0.024032769147749187,-0.011514595386963306,0.0015447153862877775,-0.0032962325413226725,-0.034594711489097145,0.016754997139247385,-0.0007367479887131022,-0.0020381719064770324,-0.0003485275085699714,-0.031223679974565797,-0.0011868175033286819,-0.00793223290502475,0.00023122695864857194,-0.004689847993645713,-0.14117259557864645,-0.065213788496082,-0.08494070078568605,-0.09846222672442449,-0.0051118012177483576,-0.009231214724276345,-0.003047562515802832,-0.013530514346039493,0.007795157720584226,-0.015742885486638884,-0.24345582638917335,-0.007796933783654313
48085031722,0.008895528251179508,-0.1717359528780088,-0.02622050488958913,-0.029118635441595587,0.004575174584587161,0.004537570100369307,-0.005517590911407562,-0.24243088617616707,-0.01803434512200112,-0.024268096571023526,0.003370366093877925,-0.004374553831268848,-0.022782859232710163,-0.003274838804951939,-0.016318679183826165,-0.006321074945253944,-0.0011093630571468315,-0.005125595718943025,-0.015902282499065543,-0.029297097950641605,-0.007075294582668106,-0.07118709136455273,0.00777063979668107,-0.024128241716353145,-0.030255204060243894,0.0013373455308833466,-0.10410826640976616,-0.01221774971199503,-0.021762968740789763,-0.02232496080299861,-0.008482148645313738,-0.22788947527815515,-0.10321132304105356,-0.012760845778238071,-0.018031402604495254,-0.04129077445228777,-0.052479457196591556,-0.013230369938769183,-0.010147594855612039,-0.026079040764086476,0.009051486013756112,-0.009776325366871058,-0.014740930402382937,0.026093174223672123,-0.0016423186488257568,-0.016090896792738615,-0.010016491812042116,-0.021785826670021078,-0.004624908104007536,-0.015246112581568477,0.0004727626835277456,8.744593029591303e-05,-0.035134945587436295,-0.07763265735125943,-0.11082962997310457,-0.07444791179866415,-0.0014258910585092813,0.009042143841211278,0.000687337666670897,-0.01488941117568812,0.004146209588671521,-0.02412587231975826,-0.24475749434978336,0.011885364398376919
48113013630,-0.019063014294324273,-0.13227261606054921,0.02279862260190431,-0.03586688157146313,0.010922822888286023,-0.012534211860766753,-0.03632059315931049,-0.17396084835871128,-0.02025754684541159,0.008858925375561806,-0.011775625788182925,-0.0073459541640005085,-0.015036393285596385,-0.014233798221159909,-0.026098741025879356,-0.002427343878281479,-0.0013640569624071225,-0.021751720467737882,-0.01761640413072039,0.009963787503467289,0.002618571036802825,-0.040289560137749404,-0.0029734907189231763,-0.01385217587104843,0.006925280194994508,0.002243557238206049,0.012318175760121234,0.0029245464532990607,-0.003837171375891506,-0.02498087457097665,0.0144189612486798,0.04858234852569487,-0.0777802730675955,0.004886926841970368,-0.015365111910963484,0.010676778869455708,-0.02635103294686657,-0.0028218725368955575,0.011927463919468317,-0.0006031946696527901,0.00030905326022879196,0.0006837197277475871,-0.0032045607338368684,-0.0946033918992475,-0.019939450153802833,0.0021936729839627618,-0.011140083110071829,-0.02045352023530834,0.005252361172265505,-0.006014689634622039,-0.004303413171216834,-0.003496909825419513,0.03564288476297095,-0.033476966555860965,-0.06640425170852238,0.007037572955230789,-0.00712601023658285,0.021544026166496096,0.004299926690308301,-0.006740191366166086,-0.02630357475842644,-0.00578267435055835,-0.2364581019591786,0.004047396739604111
48085031812,0.02611663315113639,-0.09684921338582089,-0.23241197838203392,-0.028401621826825214,-0.009889686677731583,-0.0027173382923930183,0.016149318471991213,-0.23764044421336916,-0.016479091898504862,-0.029053987110279223,-0.0049664202945846345,0.008416825289140227,-0.018319568476032375,0.0018837216923840057,-0.0004635201253093872,-0.006416240360776479,-0.0032686775723420446,0.005679483105284947,-0.011058107981522333,-0.034122447588609196,-0.004345943534107237,-0.0625821189384523,0.011061608664108467,-0.014572606290985456,-0.02144457588548579,-0.0017105386472394395,-0.12020580555977572,-0.01678375127687221,-0.012924141225970853,0.01824047055736777,-0.01076098020418537,-0.2370644815988631,-0.09770626070109924,-0.02173814861870796,0.0035703283270974826,-0.033572289353568624,-0.04414831894433605,-0.010314841749865264,-0.020338972486737234,-0.01297164924922829,0.007492783110914521,-0.006520517744183142,-0.03378165311184318,0.015383469499935895,-0.0012299332783650562,-0.002613642019406859,0.001045242809272208,-0.026352619573292244,-0.008427256449586733,-0.0029639018360997785,-0.007727051727029595,-0.001441771039337105,-0.13496307238825073,-0.059373225390225916,-0.11248816009931804,-0.08628309148728767,-0.0016867175497360936,-0.00040945893946055695,-0.007341449689214548,-0.016045624431795143,0.01697318433346487,-0.01280492458917478,-0.2996774236996477,-0.002782028167134469
48085031813,0.007666408028871308,-0.14380907765488332,-0.23704306652438256,-0.0322880346746465,-0.010038068104014796,-0.006057990732934197,0.011581224753755809,-0.21928255351646864,-0.01831372654357219,-0.024764610041508033,-0.008998923097945647,0.0031127245325843927,0.009209711637257353,0.0028858350197384134,-0.017844278651495342,-0.007919926644047302,-0.005127264157946341,0.005230728525000857,-0.01025996989792045,-0.035812750600010344,-0.0018154122883255925,-0.05699365831705736,0.004514677838901597,-0.012320764415043772,-0.024056738943737974,-0.0023395573500806094,-0.10012267603607918,-0.01263759971084134,-0.012980948747763071,-0.03406284290629408,-0.00718899669572939,-0.24187444928084564,-0.11569947362405525,-0.01771383229784307,-0.014386970111387223,-0.03802145270713382,-0.042184961310900694,-0.007862369888164661,-0.028346129150253283,-0.012511210349251583,-0.0007261578271093153,-0.009333002708876277,-0.03377682256514224,0.01954898279745074,-0.0053391480331494365,0.017381382931578097,0.01041987727030655,-0.03682684313292858,-0.007906395381602756,-0.014291769689077362,-0.0026513978022919354,-0.0047413184415352125,-0.15642858463947426,-0.06795228680564079,-0.09294456847848194,-0.08782224313336207,0.0012440992194902992,-0.008184255035972539,-0.005590349664110758,-0.024171304650566626,0.015183732075432757,-0.015351549599193813,-0.25018164982658375,-0.005279781807107014
48397040303,-0.014134049141260204,0.4261303293160007,0.29930415216941236,-0.010702855897504552,0.0038627499393320713,0.007447269541726722,0.0264001651515656,0.6011289124078829,0.02261506205399784,0.01674975729905816,0.005665683397194036,0.01044895339372475,0.0027002286673185115,0.0010912818339745194,0.012599539349172099,0.017094055427555654,0.0011761256288227836,0.026926290108422284,-0.002211837211209902,0.0014631998580251682,0.001871846913352531,0.03703067397894019,0.012498052274940054,0.032378912435649894,0.005723150381866623,-0.0021489686605413,-0.022899201365549418,9.80317202794144e-05,0.021336542149423925,0.013155406036524871,0.02155693231343988,0.043002988121806085,-0.028758942227271427,0.014898323528293358,0.027976372487764255,0.021828942782411546,-0.00600695594154259,0.012562903556279698,-0.0037953748121437635,-0.005114305820077939,-0.013304862391571439,0.018838991190525654,0.03584499244874644,0.03283175581708207,0.0014151787569824683,0.027430483711604416,-0.003584482560761319,-0.005061908872097011,-0.01814664650621718,0.008952122801458304,-0.00866560611383163,0.025628606733192415,0.03961205085612378,-0.01779115240668074,0.11150838153432872,0.010007158273202569,0.006647998149807218,0.01191895152646293,0.014327611773718035,0.003727717575536915,0.010179783727676752,0.11225397297392899,0.4013801779898349,0.003620894284734975
